X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795927	152.084766	1
-44.795427	152.084791	1
-44.794927	152.084816	1
-44.794427	152.084816	1
-44.793927	152.084829	1
-44.793427	152.084854	1
-44.792927	152.084879	1
-44.792427	152.084867	1
-44.791927	152.084867	1
-44.791427	152.084867	1
-44.790927	152.084867	1
-44.790427	152.084867	1
-44.789927	152.084879	1
-44.789427	152.084829	1
-44.788927	152.084829	1
-44.788427	152.084854	1
-44.787927	152.084842	1
-44.787427	152.084854	1
-44.786927	152.084842	1
-44.786427	152.084842	1
-44.785927	152.084842	1
-44.785427	152.084842	1
-44.784927	152.084842	1
-44.784427	152.084867	1
-44.783927	152.084842	1
-44.783427	152.084804	1
-44.782927	152.084804	1
-44.782427	152.084766	1
-44.781927	152.084740	1
-44.781427	152.084728	1
-44.780927	152.084740	1
-44.780427	152.084715	1
-44.779927	152.084715	1
-44.779427	152.084728	1
-44.778927	152.084728	1
-44.778427	152.084728	1
-44.777927	152.084728	1
-44.777427	152.084728	1
-44.776927	152.084728	1
-44.776427	152.084766	1
-44.775927	152.084753	1
-44.775427	152.084766	1
-44.774927	152.084791	1
-44.774427	152.084842	1
-44.773927	152.084879	1
-44.773427	152.084879	1
-44.772927	152.084879	1
-44.772427	152.084879	1
-44.771927	152.084892	1
-44.771427	152.084879	1
-44.770927	152.084879	1
-44.770427	152.084892	1
-44.769927	152.084867	1
-44.769427	152.084867	1
-44.768927	152.084905	1
-44.768427	152.084917	1
-44.767927	152.084892	1
-44.767427	152.084879	1
-44.766927	152.084930	1
-44.766427	152.084943	1
-44.765927	152.084917	1
-44.765427	152.084905	1
-44.764927	152.084905	1
-44.764427	152.084892	1
-44.763927	152.084892	1
-44.763427	152.084879	1
-44.762927	152.084867	1
-44.762427	152.084879	1
-44.761927	152.084879	1
-44.761427	152.084867	1
-44.760927	152.084854	1
-44.760427	152.084867	1
-44.759927	152.084854	1
-44.759427	152.084816	1
-44.758927	152.084766	1
-44.758427	152.084766	1
-44.757927	152.084715	1
-44.757427	152.084740	1
-44.756927	152.084728	1
-44.756427	152.084715	1
-44.755927	152.084728	1
-44.755427	152.084715	1
-44.754927	152.084766	1
-44.754427	152.084778	1
-44.753927	152.084778	1
-44.753427	152.084791	1
-44.752927	152.084804	1
-44.752427	152.084842	1
-44.751927	152.084854	1
-44.751427	152.084842	1
-44.750927	152.084842	1
-44.750427	152.084842	1
-44.749927	152.084854	1
-44.749427	152.084879	1
-44.748927	152.084879	1
-44.748427	152.084854	1
-44.747927	152.084842	1
-44.747427	152.084879	1
-44.746927	152.084905	1
-44.746427	152.084892	1
-44.745927	152.084867	1
-44.745427	152.084842	1
-44.744927	152.084879	1
-44.744427	152.084917	1
-44.743927	152.084943	1
-44.743427	152.084917	1
-44.742927	152.084930	1
-44.742427	152.084930	1
-44.741927	152.084981	1
-44.741427	152.084968	1
-44.740927	152.084955	1
-44.740427	152.084955	1
-44.739927	152.084993	1
-44.739427	152.084968	1
-44.738927	152.084968	1
-44.738427	152.084943	1
-44.737927	152.084917	1
-44.737427	152.084905	1
-44.736927	152.084905	1
-44.736427	152.084867	1
-44.735927	152.084854	1
-44.735427	152.084829	1
-44.734927	152.084816	1
-44.734427	152.084804	1
-44.733927	152.084816	1
-44.733427	152.084791	1
-44.732927	152.084766	1
-44.732427	152.084778	1
-44.731927	152.084791	1
-44.731427	152.084804	1
-44.730927	152.084804	1
-44.730427	152.084804	1
-44.729927	152.084766	1
