X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795957	152.088323	1
-44.795457	152.088374	1
-44.794957	152.088374	1
-44.794457	152.088361	1
-44.793957	152.088323	1
-44.793457	152.088235	1
-44.792957	152.088134	1
-44.792457	152.088045	1
-44.791957	152.088008	1
-44.791457	152.087970	1
-44.790957	152.088008	1
-44.790457	152.088020	1
-44.789957	152.088058	1
-44.789457	152.088045	1
-44.788957	152.088008	1
-44.788457	152.087932	1
-44.787957	152.087856	1
-44.787457	152.087717	1
-44.786957	152.087527	1
-44.786457	152.087414	1
-44.785957	152.087350	1
-44.785457	152.087338	1
-44.784957	152.087350	1
-44.784457	152.087363	1
-44.783957	152.087388	1
-44.783457	152.087401	1
-44.782957	152.087426	1
-44.782457	152.087376	1
-44.781957	152.087325	1
-44.781457	152.087237	1
-44.780957	152.087148	1
-44.780457	152.087035	1
-44.779957	152.086908	1
-44.779457	152.086807	1
-44.778957	152.086744	1
-44.778457	152.086769	1
-44.777957	152.086870	1
-44.777457	152.086946	1
-44.776957	152.087009	1
-44.776457	152.087110	1
-44.775957	152.087186	1
-44.775457	152.087300	1
-44.774957	152.087363	1
-44.774457	152.087426	1
-44.773957	152.087439	1
-44.773457	152.087502	1
-44.772957	152.087527	1
-44.772457	152.087553	1
-44.771957	152.087603	1
-44.771457	152.087692	1
-44.770957	152.087742	1
-44.770457	152.087793	1
-44.769957	152.087805	1
-44.769457	152.087831	1
-44.768957	152.087818	1
-44.768457	152.087793	1
-44.767957	152.087742	1
-44.767457	152.087628	1
-44.766957	152.087439	1
-44.766457	152.087174	1
-44.765957	152.086896	1
-44.765457	152.086618	1
-44.764957	152.086428	1
-44.764457	152.086365	1
-44.763957	152.086403	1
-44.763457	152.086453	1
-44.762957	152.086542	1
-44.762457	152.086592	1
-44.761957	152.086693	1
-44.761457	152.086794	1
-44.760957	152.086883	1
-44.760457	152.086908	1
-44.759957	152.086946	1
-44.759457	152.087009	1
-44.758957	152.087035	1
-44.758457	152.087009	1
-44.757957	152.086984	1
-44.757457	152.086984	1
-44.756957	152.086959	1
-44.756457	152.086933	1
-44.755957	152.086858	1
-44.755457	152.086769	1
-44.754957	152.086693	1
-44.754457	152.086643	1
-44.753957	152.086592	1
-44.753457	152.086554	1
-44.752957	152.086491	1
-44.752457	152.086491	1
-44.751957	152.086504	1
-44.751457	152.086479	1
-44.750957	152.086441	1
-44.750457	152.086365	1
-44.749957	152.086314	1
-44.749457	152.086251	1
-44.748957	152.086175	1
-44.748457	152.086036	1
-44.747957	152.085923	1
-44.747457	152.085771	1
-44.746957	152.085619	1
-44.746457	152.085506	1
-44.745957	152.085430	1
-44.745457	152.085367	1
-44.744957	152.085291	1
-44.744457	152.085278	1
-44.743957	152.085278	1
-44.743457	152.085278	1
-44.742957	152.085341	1
-44.742457	152.085442	1
-44.741957	152.085531	1
-44.741457	152.085619	1
-44.740957	152.085720	1
-44.740457	152.085784	1
-44.739957	152.085859	1
-44.739457	152.085859	1
-44.738957	152.085859	1
-44.738457	152.085834	1
-44.737957	152.085821	1
-44.737457	152.085847	1
-44.736957	152.085885	1
-44.736457	152.085960	1
-44.735957	152.086036	1
-44.735457	152.086112	1
-44.734957	152.086213	1
-44.734457	152.086365	1
-44.733957	152.086504	1
-44.733457	152.086630	1
-44.732957	152.086757	1
-44.732457	152.086896	1
-44.731957	152.087009	1
-44.731457	152.087110	1
-44.730957	152.087199	1
-44.730457	152.087325	1
-44.729957	152.087426	1
-44.729457	152.087553	1
-44.728957	152.087641	1
-44.728457	152.087742	1
-44.727957	152.087856	1
-44.727457	152.087932	1
-44.726957	152.088020	1
-44.726457	152.088096	1
-44.725957	152.088147	1
-44.725457	152.088197	1
-44.724957	152.088260	1
-44.724457	152.088298	1
-44.723957	152.088248	1
-44.723457	152.088248	1
-44.722957	152.088197	1
-44.722457	152.088121	1
-44.721957	152.088020	1
-44.721457	152.087894	1
-44.720957	152.087742	1
-44.720457	152.087527	1
-44.719957	152.087249	1
-44.719457	152.086946	1
-44.718957	152.086655	1
-44.718457	152.086415	1
-44.717957	152.086289	1
-44.717457	152.086276	1
-44.716957	152.086327	1
-44.716457	152.086441	1
-44.715957	152.086580	1
-44.715457	152.086744	1
-44.714957	152.086832	1
-44.714457	152.086883	1
-44.713957	152.086946	1
-44.713457	152.087009	1
-44.712957	152.087047	1
-44.712457	152.087085	1
-44.711957	152.087060	1
-44.711457	152.087060	1
-44.710957	152.087123	1
-44.710457	152.087148	1
-44.709957	152.087161	1
-44.709457	152.087174	1
-44.708957	152.087249	1
-44.708457	152.087363	1
-44.707957	152.087426	1
-44.707457	152.087527	1
-44.706957	152.087565	1
-44.706457	152.087666	1
