X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795897	152.087943	1
-44.795397	152.087917	1
-44.794897	152.087955	1
-44.794397	152.087930	1
-44.793897	152.087917	1
-44.793397	152.087917	1
-44.792897	152.087905	1
-44.792397	152.087917	1
-44.791897	152.087917	1
-44.791397	152.087854	1
-44.790897	152.087816	1
-44.790397	152.087766	1
-44.789897	152.087778	1
-44.789397	152.087753	1
-44.788897	152.087728	1
-44.788397	152.087690	1
-44.787897	152.087703	1
-44.787397	152.087753	1
-44.786897	152.087740	1
-44.786397	152.087728	1
-44.785897	152.087690	1
-44.785397	152.087715	1
-44.784897	152.087740	1
-44.784397	152.087753	1
-44.783897	152.087740	1
-44.783397	152.087740	1
-44.782897	152.087778	1
-44.782397	152.087804	1
-44.781897	152.087766	1
-44.781397	152.087753	1
-44.780897	152.087753	1
-44.780397	152.087766	1
-44.779897	152.087766	1
-44.779397	152.087766	1
-44.778897	152.087728	1
-44.778397	152.087715	1
-44.777897	152.087728	1
-44.777397	152.087715	1
-44.776897	152.087728	1
-44.776397	152.087703	1
-44.775897	152.087677	1
-44.775397	152.087665	1
-44.774897	152.087665	1
-44.774397	152.087652	1
-44.773897	152.087652	1
-44.773397	152.087639	1
-44.772897	152.087652	1
-44.772397	152.087665	1
-44.771897	152.087601	1
-44.771397	152.087589	1
-44.770897	152.087614	1
-44.770397	152.087627	1
-44.769897	152.087614	1
-44.769397	152.087601	1
-44.768897	152.087601	1
-44.768397	152.087627	1
-44.767897	152.087665	1
-44.767397	152.087652	1
-44.766897	152.087639	1
-44.766397	152.087652	1
-44.765897	152.087703	1
-44.765397	152.087740	1
-44.764897	152.087690	1
-44.764397	152.087677	1
-44.763897	152.087652	1
-44.763397	152.087665	1
-44.762897	152.087665	1
-44.762397	152.087703	1
-44.761897	152.087715	1
-44.761397	152.087766	1
-44.760897	152.087816	1
-44.760397	152.087854	1
-44.759897	152.087854	1
-44.759397	152.087892	1
-44.758897	152.087905	1
-44.758397	152.087955	1
-44.757897	152.087993	1
-44.757397	152.087968	1
-44.756897	152.087981	1
-44.756397	152.088006	1
-44.755897	152.088031	1
-44.755397	152.088018	1
-44.754897	152.087981	1
-44.754397	152.087943	1
-44.753897	152.087905	1
-44.753397	152.087930	1
-44.752897	152.087930	1
-44.752397	152.087917	1
-44.751897	152.087905	1
-44.751397	152.087930	1
-44.750897	152.087930	1
-44.750397	152.087930	1
-44.749897	152.087930	1
-44.749397	152.087930	1
-44.748897	152.087955	1
-44.748397	152.087993	1
-44.747897	152.087993	1
-44.747397	152.087943	1
-44.746897	152.087943	1
-44.746397	152.087981	1
-44.745897	152.087993	1
-44.745397	152.087993	1
-44.744897	152.087955	1
-44.744397	152.087943	1
-44.743897	152.087955	1
-44.743397	152.088006	1
-44.742897	152.088018	1
-44.742397	152.088006	1
-44.741897	152.088006	1
-44.741397	152.088018	1
-44.740897	152.088044	1
-44.740397	152.088044	1
-44.739897	152.088044	1
-44.739397	152.088082	1
-44.738897	152.088094	1
-44.738397	152.088120	1
-44.737897	152.088056	1
-44.737397	152.088031	1
-44.736897	152.087993	1
-44.736397	152.087981	1
-44.735897	152.087968	1
-44.735397	152.087867	1
-44.734897	152.087804	1
-44.734397	152.087791	1
-44.733897	152.087804	1
-44.733397	152.087804	1
-44.732897	152.087766	1
-44.732397	152.087753	1
-44.731897	152.087854	1
-44.731397	152.087879	1
-44.730897	152.087905	1
-44.730397	152.087905	1
-44.729897	152.087867	1
-44.729397	152.087943	1
-44.728897	152.087993	1
-44.728397	152.087981	1
-44.727897	152.087955	1
-44.727397	152.087968	1
-44.726897	152.088006	1
-44.726397	152.088006	1
-44.725897	152.087981	1
-44.725397	152.087930	1
-44.724897	152.087943	1
-44.724397	152.087968	1
-44.723897	152.087968	1
-44.723397	152.087943	1
-44.722897	152.087905	1
-44.722397	152.087917	1
-44.721897	152.087943	1
-44.721397	152.087955	1
-44.720897	152.087930	1
-44.720397	152.087905	1
-44.719897	152.087917	1
-44.719397	152.087968	1
-44.718897	152.087993	1
-44.718397	152.087993	1
-44.717897	152.088031	1
-44.717397	152.088107	1
-44.716897	152.088120	1
-44.716397	152.088157	1
-44.715897	152.088132	1
-44.715397	152.088107	1
-44.714897	152.088107	1
-44.714397	152.088120	1
-44.713897	152.088069	1
-44.713397	152.088056	1
-44.712897	152.088006	1
-44.712397	152.088018	1
-44.711897	152.088031	1
-44.711397	152.088056	1
-44.710897	152.088056	1
-44.710397	152.088031	1
-44.709897	152.088031	1
-44.709397	152.088069	1
-44.708897	152.088069	1
-44.708397	152.088056	1
-44.707897	152.088018	1
-44.707397	152.088006	1
-44.706897	152.088031	1
-44.706397	152.088069	1
-44.705897	152.088069	1
-44.705397	152.088082	1
-44.704897	152.088094	1
-44.704397	152.088120	1
-44.703897	152.088132	1
-44.703397	152.088132	1
-44.702897	152.088132	1
-44.702397	152.088132	1
-44.701897	152.088145	1
-44.701397	152.088107	1
-44.700897	152.088107	1
-44.700397	152.088082	1
-44.699897	152.088031	1
-44.699397	152.088006	1
-44.698897	152.088006	1
-44.698397	152.087993	1
-44.697897	152.087968	1
-44.697397	152.087930	1
-44.696897	152.087968	1
-44.696397	152.088044	1
-44.695897	152.088082	1
-44.695397	152.088107	1
-44.694897	152.088082	1
-44.694397	152.088107	1
-44.693897	152.088082	1
-44.693397	152.088120	1
-44.692897	152.088120	1
-44.692397	152.088107	1
-44.691897	152.088094	1
-44.691397	152.088082	1
-44.690897	152.088082	1
-44.690397	152.088069	1
-44.689897	152.088044	1
-44.689397	152.088031	1
-44.688897	152.087993	1
-44.688397	152.087981	1
-44.687897	152.087981	1
-44.687397	152.087968	1
-44.686897	152.087981	1
-44.686397	152.087993	1
