X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795747	152.088829	1
-44.795247	152.088791	1
-44.794747	152.088728	1
-44.794247	152.088665	1
-44.793747	152.088601	1
-44.793247	152.088538	1
-44.792747	152.088538	1
-44.792247	152.088551	1
-44.791747	152.088576	1
-44.791247	152.088652	1
-44.790747	152.088665	1
-44.790247	152.088728	1
-44.789747	152.088791	1
-44.789247	152.088867	1
-44.788747	152.088917	1
-44.788247	152.088955	1
-44.787747	152.088993	1
-44.787247	152.089018	1
-44.786747	152.089044	1
-44.786247	152.089069	1
-44.785747	152.089094	1
-44.785247	152.089132	1
-44.784747	152.089107	1
-44.784247	152.089094	1
-44.783747	152.089069	1
-44.783247	152.089031	1
-44.782747	152.088993	1
-44.782247	152.088968	1
-44.781747	152.088905	1
-44.781247	152.088867	1
-44.780747	152.088829	1
-44.780247	152.088791	1
-44.779747	152.088753	1
-44.779247	152.088728	1
-44.778747	152.088740	1
-44.778247	152.088778	1
-44.777747	152.088854	1
-44.777247	152.088930	1
-44.776747	152.089018	1
-44.776247	152.089056	1
-44.775747	152.089107	1
-44.775247	152.089145	1
-44.774747	152.089233	1
-44.774247	152.089322	1
-44.773747	152.089410	1
-44.773247	152.089511	1
-44.772747	152.089549	1
-44.772247	152.089600	1
-44.771747	152.089625	1
-44.771247	152.089625	1
-44.770747	152.089600	1
-44.770247	152.089562	1
-44.769747	152.089473	1
-44.769247	152.089410	1
-44.768747	152.089347	1
-44.768247	152.089347	1
-44.767747	152.089347	1
-44.767247	152.089347	1
-44.766747	152.089360	1
-44.766247	152.089398	1
-44.765747	152.089448	1
-44.765247	152.089537	1
-44.764747	152.089612	1
-44.764247	152.089726	1
-44.763747	152.089789	1
-44.763247	152.089903	1
-44.762747	152.089941	1
-44.762247	152.089979	1
-44.761747	152.089991	1
-44.761247	152.089979	1
-44.760747	152.089966	1
-44.760247	152.089954	1
-44.759747	152.089928	1
-44.759247	152.089852	1
-44.758747	152.089789	1
-44.758247	152.089739	1
-44.757747	152.089676	1
-44.757247	152.089638	1
-44.756747	152.089676	1
-44.756247	152.089751	1
-44.755747	152.089827	1
-44.755247	152.089903	1
-44.754747	152.089966	1
-44.754247	152.090029	1
-44.753747	152.090029	1
-44.753247	152.090067	1
-44.752747	152.090092	1
-44.752247	152.090067	1
-44.751747	152.090080	1
-44.751247	152.090067	1
-44.750747	152.090118	1
-44.750247	152.090143	1
-44.749747	152.090143	1
-44.749247	152.090143	1
-44.748747	152.090143	1
-44.748247	152.090168	1
-44.747747	152.090156	1
-44.747247	152.090181	1
-44.746747	152.090168	1
-44.746247	152.090143	1
-44.745747	152.090143	1
-44.745247	152.090130	1
-44.744747	152.090118	1
-44.744247	152.090055	1
-44.743747	152.090017	1
-44.743247	152.089991	1
-44.742747	152.089966	1
-44.742247	152.089941	1
-44.741747	152.089878	1
-44.741247	152.089916	1
-44.740747	152.089928	1
-44.740247	152.089979	1
-44.739747	152.090029	1
-44.739247	152.090055	1
-44.738747	152.090092	1
-44.738247	152.090080	1
-44.737747	152.090067	1
-44.737247	152.089966	1
-44.736747	152.089916	1
-44.736247	152.089852	1
-44.735747	152.089827	1
-44.735247	152.089764	1
-44.734747	152.089726	1
-44.734247	152.089713	1
-44.733747	152.089701	1
-44.733247	152.089676	1
-44.732747	152.089600	1
-44.732247	152.089562	1
-44.731747	152.089511	1
-44.731247	152.089537	1
-44.730747	152.089549	1
-44.730247	152.089574	1
-44.729747	152.089562	1
-44.729247	152.089562	1
-44.728747	152.089537	1
-44.728247	152.089549	1
-44.727747	152.089587	1
-44.727247	152.089625	1
-44.726747	152.089739	1
-44.726247	152.089840	1
-44.725747	152.089941	1
-44.725247	152.090017	1
-44.724747	152.090055	1
-44.724247	152.090118	1
-44.723747	152.090156	1
-44.723247	152.090194	1
-44.722747	152.090231	1
