X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795727	152.086526	1
-44.795227	152.086437	1
-44.794727	152.086374	1
-44.794227	152.086323	1
-44.793727	152.086298	1
-44.793227	152.086323	1
-44.792727	152.086311	1
-44.792227	152.086323	1
-44.791727	152.086361	1
-44.791227	152.086399	1
-44.790727	152.086412	1
-44.790227	152.086412	1
-44.789727	152.086399	1
-44.789227	152.086336	1
-44.788727	152.086286	1
-44.788227	152.086273	1
-44.787727	152.086323	1
-44.787227	152.086361	1
-44.786727	152.086437	1
-44.786227	152.086538	1
-44.785727	152.086614	1
-44.785227	152.086740	1
-44.784727	152.086829	1
-44.784227	152.086917	1
-44.783727	152.086981	1
-44.783227	152.086981	1
-44.782727	152.086981	1
-44.782227	152.086955	1
-44.781727	152.086943	1
-44.781227	152.086968	1
-44.780727	152.087006	1
-44.780227	152.087018	1
-44.779727	152.087006	1
-44.779227	152.086993	1
-44.778727	152.086993	1
-44.778227	152.087006	1
-44.777727	152.087006	1
-44.777227	152.087006	1
-44.776727	152.086981	1
-44.776227	152.086943	1
-44.775727	152.086917	1
-44.775227	152.086842	1
-44.774727	152.086816	1
-44.774227	152.086791	1
-44.773727	152.086791	1
-44.773227	152.086829	1
-44.772727	152.086879	1
-44.772227	152.086930	1
-44.771727	152.086968	1
-44.771227	152.087018	1
-44.770727	152.087069	1
-44.770227	152.087132	1
-44.769727	152.087183	1
-44.769227	152.087183	1
-44.768727	152.087221	1
-44.768227	152.087259	1
-44.767727	152.087309	1
-44.767227	152.087296	1
-44.766727	152.087284	1
-44.766227	152.087309	1
-44.765727	152.087284	1
-44.765227	152.087259	1
-44.764727	152.087221	1
-44.764227	152.087208	1
-44.763727	152.087195	1
-44.763227	152.087183	1
-44.762727	152.087157	1
-44.762227	152.087107	1
-44.761727	152.087107	1
-44.761227	152.087094	1
-44.760727	152.087082	1
-44.760227	152.087069	1
-44.759727	152.087056	1
-44.759227	152.087082	1
-44.758727	152.087082	1
-44.758227	152.087069	1
-44.757727	152.087056	1
-44.757227	152.087044	1
-44.756727	152.087044	1
-44.756227	152.087031	1
-44.755727	152.087018	1
-44.755227	152.087031	1
-44.754727	152.087018	1
-44.754227	152.087031	1
-44.753727	152.087006	1
-44.753227	152.087031	1
-44.752727	152.087018	1
-44.752227	152.087006	1
-44.751727	152.087056	1
-44.751227	152.087044	1
-44.750727	152.087056	1
-44.750227	152.087069	1
-44.749727	152.087069	1
-44.749227	152.087107	1
-44.748727	152.087107	1
-44.748227	152.087107	1
-44.747727	152.087132	1
-44.747227	152.087132	1
-44.746727	152.087183	1
-44.746227	152.087170	1
-44.745727	152.087145	1
-44.745227	152.087145	1
-44.744727	152.087132	1
-44.744227	152.087145	1
-44.743727	152.087132	1
-44.743227	152.087094	1
-44.742727	152.087069	1
-44.742227	152.087056	1
-44.741727	152.087044	1
-44.741227	152.087031	1
-44.740727	152.087006	1
-44.740227	152.086993	1
-44.739727	152.086993	1
-44.739227	152.086993	1
-44.738727	152.087006	1
-44.738227	152.087006	1
-44.737727	152.087031	1
-44.737227	152.087056	1
-44.736727	152.087031	1
-44.736227	152.087044	1
-44.735727	152.087031	1
-44.735227	152.086993	1
-44.734727	152.086955	1
-44.734227	152.086892	1
-44.733727	152.086867	1
-44.733227	152.086879	1
-44.732727	152.086905	1
-44.732227	152.086917	1
-44.731727	152.086905	1
-44.731227	152.086943	1
-44.730727	152.086968	1
-44.730227	152.087018	1
-44.729727	152.087044	1
-44.729227	152.087082	1
-44.728727	152.087094	1
-44.728227	152.087082	1
-44.727727	152.087120	1
-44.727227	152.087120	1
-44.726727	152.087094	1
-44.726227	152.087031	1
-44.725727	152.087031	1
-44.725227	152.087044	1
-44.724727	152.087069	1
-44.724227	152.087056	1
-44.723727	152.087069	1
-44.723227	152.087082	1
-44.722727	152.087094	1
-44.722227	152.087094	1
-44.721727	152.087069	1
-44.721227	152.087018	1
-44.720727	152.086968	1
-44.720227	152.086892	1
-44.719727	152.086816	1
-44.719227	152.086766	1
-44.718727	152.086778	1
-44.718227	152.086816	1
-44.717727	152.086867	1
-44.717227	152.086917	1
-44.716727	152.086943	1
-44.716227	152.086993	1
-44.715727	152.087031	1
-44.715227	152.087056	1
-44.714727	152.087056	1
-44.714227	152.087044	1
-44.713727	152.087044	1
-44.713227	152.087069	1
-44.712727	152.087044	1
-44.712227	152.087044	1
-44.711727	152.087018	1
-44.711227	152.087044	1
-44.710727	152.087069	1
-44.710227	152.087094	1
-44.709727	152.087082	1
-44.709227	152.087069	1
-44.708727	152.087107	1
-44.708227	152.087107	1
-44.707727	152.087145	1
-44.707227	152.087107	1
-44.706727	152.087082	1
-44.706227	152.087069	1
-44.705727	152.087056	1
-44.705227	152.087056	1
-44.704727	152.087031	1
-44.704227	152.087044	1
-44.703727	152.087069	1
-44.703227	152.087107	1
-44.702727	152.087120	1
-44.702227	152.087107	1
-44.701727	152.087094	1
-44.701227	152.087082	1
-44.700727	152.087031	1
-44.700227	152.087044	1
-44.699727	152.087031	1
-44.699227	152.087044	1
-44.698727	152.087056	1
-44.698227	152.087082	1
-44.697727	152.087056	1
-44.697227	152.087082	1
-44.696727	152.087082	1
-44.696227	152.087082	1
-44.695727	152.087094	1
-44.695227	152.087082	1
-44.694727	152.087069	1
-44.694227	152.087069	1
-44.693727	152.087069	1
-44.693227	152.087082	1
-44.692727	152.087082	1
-44.692227	152.087120	1
-44.691727	152.087120	1
-44.691227	152.087132	1
-44.690727	152.087157	1
-44.690227	152.087208	1
-44.689727	152.087170	1
-44.689227	152.087170	1
-44.688727	152.087145	1
-44.688227	152.087132	1
-44.687727	152.087082	1
-44.687227	152.086943	1
-44.686727	152.086842	1
