X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795617	152.085665	1
-44.795117	152.085677	1
-44.794617	152.085677	1
-44.794117	152.085652	1
-44.793617	152.085652	1
-44.793117	152.085652	1
-44.792617	152.085627	1
-44.792117	152.085639	1
-44.791617	152.085614	1
-44.791117	152.085589	1
-44.790617	152.085601	1
-44.790117	152.085652	1
-44.789617	152.085652	1
-44.789117	152.085627	1
-44.788617	152.085627	1
-44.788117	152.085665	1
-44.787617	152.085703	1
-44.787117	152.085728	1
-44.786617	152.085766	1
-44.786117	152.085804	1
-44.785617	152.085867	1
-44.785117	152.085930	1
-44.784617	152.086018	1
-44.784117	152.086056	1
-44.783617	152.086069	1
-44.783117	152.086031	1
-44.782617	152.085981	1
-44.782117	152.085905	1
-44.781617	152.085842	1
-44.781117	152.085791	1
-44.780617	152.085766	1
-44.780117	152.085791	1
-44.779617	152.085791	1
-44.779117	152.085804	1
-44.778617	152.085816	1
-44.778117	152.085829	1
-44.777617	152.085829	1
-44.777117	152.085854	1
-44.776617	152.085854	1
-44.776117	152.085892	1
-44.775617	152.085892	1
-44.775117	152.085892	1
-44.774617	152.085930	1
-44.774117	152.085943	1
-44.773617	152.085968	1
-44.773117	152.086031	1
-44.772617	152.086006	1
-44.772117	152.086006	1
-44.771617	152.086056	1
-44.771117	152.086056	1
-44.770617	152.086018	1
-44.770117	152.085993	1
-44.769617	152.086006	1
-44.769117	152.085993	1
-44.768617	152.085993	1
-44.768117	152.085993	1
-44.767617	152.085968	1
-44.767117	152.085955	1
-44.766617	152.085955	1
-44.766117	152.085955	1
-44.765617	152.085968	1
-44.765117	152.085993	1
-44.764617	152.086006	1
-44.764117	152.086031	1
-44.763617	152.086082	1
-44.763117	152.086082	1
-44.762617	152.086107	1
-44.762117	152.086094	1
-44.761617	152.086094	1
-44.761117	152.086132	1
-44.760617	152.086157	1
-44.760117	152.086170	1
-44.759617	152.086170	1
-44.759117	152.086157	1
-44.758617	152.086221	1
-44.758117	152.086221	1
-44.757617	152.086183	1
-44.757117	152.086132	1
-44.756617	152.086120	1
-44.756117	152.086132	1
-44.755617	152.086107	1
-44.755117	152.086069	1
-44.754617	152.086056	1
-44.754117	152.086094	1
-44.753617	152.086069	1
-44.753117	152.086044	1
-44.752617	152.085968	1
-44.752117	152.085968	1
-44.751617	152.085968	1
-44.751117	152.086018	1
-44.750617	152.086018	1
-44.750117	152.086006	1
-44.749617	152.085993	1
-44.749117	152.086006	1
-44.748617	152.086031	1
-44.748117	152.086044	1
-44.747617	152.085993	1
-44.747117	152.085968	1
-44.746617	152.085981	1
-44.746117	152.086006	1
-44.745617	152.085981	1
-44.745117	152.085968	1
-44.744617	152.085943	1
-44.744117	152.085943	1
-44.743617	152.085943	1
-44.743117	152.085930	1
-44.742617	152.085892	1
-44.742117	152.085879	1
-44.741617	152.085917	1
-44.741117	152.085943	1
-44.740617	152.085955	1
-44.740117	152.085943	1
-44.739617	152.085917	1
-44.739117	152.085930	1
-44.738617	152.085905	1
-44.738117	152.085917	1
-44.737617	152.085879	1
-44.737117	152.085892	1
-44.736617	152.085892	1
-44.736117	152.085955	1
-44.735617	152.085955	1
-44.735117	152.085955	1
-44.734617	152.085955	1
-44.734117	152.086006	1
-44.733617	152.086018	1
-44.733117	152.086031	1
-44.732617	152.086018	1
-44.732117	152.086018	1
-44.731617	152.086044	1
-44.731117	152.086056	1
