X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795737	152.093271	1
-44.795237	152.093259	1
-44.794737	152.093259	1
-44.794237	152.093246	1
-44.793737	152.093259	1
-44.793237	152.093259	1
-44.792737	152.093246	1
-44.792237	152.093233	1
-44.791737	152.093246	1
-44.791237	152.093246	1
-44.790737	152.093271	1
-44.790237	152.093259	1
-44.789737	152.093271	1
-44.789237	152.093221	1
-44.788737	152.093233	1
-44.788237	152.093195	1
-44.787737	152.093195	1
-44.787237	152.093145	1
-44.786737	152.093145	1
-44.786237	152.093132	1
-44.785737	152.093120	1
-44.785237	152.093094	1
-44.784737	152.093044	1
-44.784237	152.092968	1
-44.783737	152.092816	1
-44.783237	152.092589	1
-44.782737	152.092374	1
-44.782237	152.092172	1
-44.781737	152.092071	1
-44.781237	152.092020	1
-44.780737	152.092020	1
-44.780237	152.092008	1
-44.779737	152.091995	1
-44.779237	152.091982	1
-44.778737	152.091982	1
-44.778237	152.092008	1
-44.777737	152.091982	1
-44.777237	152.091957	1
-44.776737	152.091944	1
-44.776237	152.091944	1
-44.775737	152.091957	1
-44.775237	152.091957	1
-44.774737	152.092008	1
-44.774237	152.092083	1
-44.773737	152.092159	1
-44.773237	152.092222	1
-44.772737	152.092286	1
-44.772237	152.092349	1
-44.771737	152.092425	1
-44.771237	152.092513	1
-44.770737	152.092551	1
-44.770237	152.092614	1
-44.769737	152.092665	1
-44.769237	152.092728	1
-44.768737	152.092766	1
-44.768237	152.092778	1
-44.767737	152.092816	1
-44.767237	152.092867	1
-44.766737	152.092879	1
-44.766237	152.092955	1
-44.765737	152.092955	1
-44.765237	152.092968	1
-44.764737	152.093006	1
-44.764237	152.093044	1
-44.763737	152.093069	1
-44.763237	152.093082	1
-44.762737	152.093069	1
-44.762237	152.093069	1
-44.761737	152.093069	1
-44.761237	152.093069	1
-44.760737	152.093031	1
-44.760237	152.093031	1
-44.759737	152.093044	1
-44.759237	152.093044	1
-44.758737	152.093031	1
-44.758237	152.093031	1
-44.757737	152.093018	1
-44.757237	152.093006	1
-44.756737	152.092993	1
-44.756237	152.093006	1
-44.755737	152.093031	1
-44.755237	152.093031	1
-44.754737	152.093031	1
-44.754237	152.093056	1
-44.753737	152.093094	1
-44.753237	152.093170	1
-44.752737	152.093183	1
-44.752237	152.093221	1
-44.751737	152.093233	1
-44.751237	152.093259	1
-44.750737	152.093246	1
-44.750237	152.093259	1
-44.749737	152.093284	1
-44.749237	152.093296	1
-44.748737	152.093296	1
-44.748237	152.093309	1
-44.747737	152.093334	1
-44.747237	152.093347	1
-44.746737	152.093347	1
-44.746237	152.093334	1
-44.745737	152.093372	1
-44.745237	152.093398	1
-44.744737	152.093385	1
-44.744237	152.093360	1
-44.743737	152.093334	1
-44.743237	152.093322	1
-44.742737	152.093309	1
-44.742237	152.093284	1
-44.741737	152.093296	1
-44.741237	152.093271	1
-44.740737	152.093259	1
-44.740237	152.093246	1
-44.739737	152.093246	1
-44.739237	152.093233	1
-44.738737	152.093195	1
-44.738237	152.093157	1
-44.737737	152.093107	1
-44.737237	152.093082	1
-44.736737	152.093082	1
-44.736237	152.093094	1
-44.735737	152.093082	1
-44.735237	152.093094	1
-44.734737	152.093094	1
-44.734237	152.093107	1
-44.733737	152.093082	1
-44.733237	152.093107	1
-44.732737	152.093069	1
-44.732237	152.093044	1
-44.731737	152.093094	1
-44.731237	152.093082	1
-44.730737	152.093094	1
-44.730237	152.093120	1
-44.729737	152.093157	1
-44.729237	152.093170	1
-44.728737	152.093183	1
-44.728237	152.093183	1
-44.727737	152.093157	1
-44.727237	152.093183	1
-44.726737	152.093183	1
-44.726237	152.093195	1
-44.725737	152.093208	1
-44.725237	152.093208	1
-44.724737	152.093208	1
-44.724237	152.093221	1
-44.723737	152.093233	1
-44.723237	152.093183	1
-44.722737	152.093157	1
-44.722237	152.093082	1
-44.721737	152.093006	1
-44.721237	152.092955	1
-44.720737	152.092981	1
-44.720237	152.093006	1
-44.719737	152.093018	1
-44.719237	152.093069	1
-44.718737	152.093082	1
-44.718237	152.093069	1
-44.717737	152.093044	1
-44.717237	152.093069	1
-44.716737	152.093094	1
-44.716237	152.093082	1
-44.715737	152.093120	1
-44.715237	152.093132	1
-44.714737	152.093132	1
-44.714237	152.093120	1
-44.713737	152.093031	1
-44.713237	152.092879	1
-44.712737	152.092703	1
-44.712237	152.092576	1
-44.711737	152.092513	1
-44.711237	152.092488	1
-44.710737	152.092500	1
-44.710237	152.092576	1
-44.709737	152.092639	1
-44.709237	152.092728	1
-44.708737	152.092753	1
-44.708237	152.092766	1
-44.707737	152.092791	1
-44.707237	152.092816	1
-44.706737	152.092854	1
-44.706237	152.092905	1
-44.705737	152.092930	1
-44.705237	152.092968	1
-44.704737	152.092993	1
-44.704237	152.093031	1
-44.703737	152.093082	1
