X	Y	Gültig
[mm]	[mm]	[1/0]
-44.796147	152.100804	1
-44.795647	152.100766	1
-44.795147	152.100791	1
-44.794647	152.100816	1
-44.794147	152.100854	1
-44.793647	152.100854	1
-44.793147	152.100867	1
-44.792647	152.100842	1
-44.792147	152.100854	1
-44.791647	152.100879	1
-44.791147	152.100867	1
-44.790647	152.100879	1
-44.790147	152.100905	1
-44.789647	152.100905	1
-44.789147	152.100879	1
-44.788647	152.100879	1
-44.788147	152.100829	1
-44.787647	152.100778	1
-44.787147	152.100766	1
-44.786647	152.100740	1
-44.786147	152.100753	1
-44.785647	152.100753	1
-44.785147	152.100753	1
-44.784647	152.100766	1
-44.784147	152.100778	1
-44.783647	152.100804	1
-44.783147	152.100766	1
-44.782647	152.100766	1
-44.782147	152.100740	1
-44.781647	152.100766	1
-44.781147	152.100728	1
-44.780647	152.100740	1
-44.780147	152.100728	1
-44.779647	152.100715	1
-44.779147	152.100766	1
-44.778647	152.100766	1
-44.778147	152.100753	1
-44.777647	152.100778	1
-44.777147	152.100778	1
-44.776647	152.100804	1
-44.776147	152.100766	1
-44.775647	152.100791	1
-44.775147	152.100804	1
-44.774647	152.100766	1
-44.774147	152.100816	1
-44.773647	152.100816	1
-44.773147	152.100829	1
-44.772647	152.100816	1
-44.772147	152.100829	1
-44.771647	152.100842	1
-44.771147	152.100854	1
-44.770647	152.100829	1
-44.770147	152.100829	1
-44.769647	152.100854	1
-44.769147	152.100842	1
-44.768647	152.100829	1
-44.768147	152.100804	1
-44.767647	152.100804	1
-44.767147	152.100816	1
-44.766647	152.100842	1
-44.766147	152.100816	1
-44.765647	152.100778	1
-44.765147	152.100804	1
-44.764647	152.100791	1
-44.764147	152.100778	1
-44.763647	152.100791	1
-44.763147	152.100778	1
-44.762647	152.100804	1
-44.762147	152.100778	1
-44.761647	152.100766	1
-44.761147	152.100766	1
-44.760647	152.100753	1
-44.760147	152.100753	1
-44.759647	152.100766	1
-44.759147	152.100804	1
-44.758647	152.100816	1
-44.758147	152.100829	1
-44.757647	152.100842	1
-44.757147	152.100829	1
-44.756647	152.100804	1
-44.756147	152.100766	1
-44.755647	152.100766	1
-44.755147	152.100766	1
-44.754647	152.100753	1
-44.754147	152.100740	1
-44.753647	152.100740	1
-44.753147	152.100753	1
-44.752647	152.100753	1
-44.752147	152.100791	1
-44.751647	152.100766	1
-44.751147	152.100766	1
-44.750647	152.100766	1
-44.750147	152.100804	1
-44.749647	152.100804	1
-44.749147	152.100816	1
-44.748647	152.100791	1
-44.748147	152.100804	1
-44.747647	152.100842	1
-44.747147	152.100854	1
-44.746647	152.100842	1
-44.746147	152.100829	1
-44.745647	152.100816	1
-44.745147	152.100829	1
-44.744647	152.100829	1
-44.744147	152.100816	1
-44.743647	152.100740	1
-44.743147	152.100740	1
-44.742647	152.100766	1
-44.742147	152.100766	1
-44.741647	152.100753	1
-44.741147	152.100728	1
-44.740647	152.100728	1
-44.740147	152.100791	1
-44.739647	152.100816	1
-44.739147	152.100804	1
-44.738647	152.100791	1
-44.738147	152.100804	1
-44.737647	152.100829	1
-44.737147	152.100804	1
-44.736647	152.100778	1
-44.736147	152.100778	1
-44.735647	152.100778	1
-44.735147	152.100766	1
-44.734647	152.100791	1
-44.734147	152.100766	1
-44.733647	152.100740	1
-44.733147	152.100753	1
-44.732647	152.100766	1
-44.732147	152.100766	1
-44.731647	152.100740	1
-44.731147	152.100740	1
-44.730647	152.100740	1
-44.730147	152.100778	1
-44.729647	152.100753	1
-44.729147	152.100740	1
-44.728647	152.100728	1
-44.728147	152.100740	1
-44.727647	152.100766	1
-44.727147	152.100778	1
-44.726647	152.100740	1
-44.726147	152.100728	1
-44.725647	152.100740	1
-44.725147	152.100740	1
-44.724647	152.100728	1
-44.724147	152.100728	1
-44.723647	152.100753	1
-44.723147	152.100766	1
-44.722647	152.100778	1
-44.722147	152.100778	1
-44.721647	152.100778	1
-44.721147	152.100778	1
-44.720647	152.100804	1
-44.720147	152.100791	1
-44.719647	152.100778	1
-44.719147	152.100740	1
-44.718647	152.100728	1
-44.718147	152.100703	1
-44.717647	152.100715	1
-44.717147	152.100740	1
-44.716647	152.100753	1
