X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795677	152.078917	1
-44.795177	152.078905	1
-44.794677	152.078867	1
-44.794177	152.078892	1
-44.793677	152.078905	1
-44.793177	152.078905	1
-44.792677	152.078879	1
-44.792177	152.078905	1
-44.791677	152.078905	1
-44.791177	152.078930	1
-44.790677	152.078917	1
-44.790177	152.078892	1
-44.789677	152.078905	1
-44.789177	152.078917	1
-44.788677	152.078930	1
-44.788177	152.078917	1
-44.787677	152.078955	1
-44.787177	152.078968	1
-44.786677	152.078981	1
-44.786177	152.078993	1
-44.785677	152.078968	1
-44.785177	152.078968	1
-44.784677	152.078955	1
-44.784177	152.078930	1
-44.783677	152.078943	1
-44.783177	152.078930	1
-44.782677	152.078917	1
-44.782177	152.078930	1
-44.781677	152.078955	1
-44.781177	152.078917	1
-44.780677	152.078930	1
-44.780177	152.078930	1
-44.779677	152.078930	1
-44.779177	152.078930	1
-44.778677	152.078917	1
-44.778177	152.078917	1
-44.777677	152.078892	1
-44.777177	152.078943	1
-44.776677	152.078943	1
-44.776177	152.078930	1
-44.775677	152.078943	1
-44.775177	152.078943	1
-44.774677	152.078955	1
-44.774177	152.078968	1
-44.773677	152.078993	1
-44.773177	152.078968	1
-44.772677	152.079006	1
-44.772177	152.079006	1
-44.771677	152.078981	1
-44.771177	152.078968	1
-44.770677	152.078930	1
-44.770177	152.078943	1
-44.769677	152.078968	1
-44.769177	152.078943	1
-44.768677	152.078917	1
-44.768177	152.078930	1
-44.767677	152.078917	1
-44.767177	152.078905	1
-44.766677	152.078917	1
-44.766177	152.078917	1
-44.765677	152.078905	1
-44.765177	152.078879	1
-44.764677	152.078879	1
-44.764177	152.078842	1
-44.763677	152.078854	1
-44.763177	152.078829	1
-44.762677	152.078829	1
-44.762177	152.078829	1
-44.761677	152.078791	1
-44.761177	152.078804	1
-44.760677	152.078804	1
-44.760177	152.078766	1
-44.759677	152.078753	1
-44.759177	152.078753	1
-44.758677	152.078791	1
-44.758177	152.078842	1
-44.757677	152.078854	1
-44.757177	152.078854	1
-44.756677	152.078879	1
-44.756177	152.078892	1
-44.755677	152.078955	1
-44.755177	152.078955	1
-44.754677	152.078955	1
-44.754177	152.078968	1
-44.753677	152.078968	1
-44.753177	152.078981	1
-44.752677	152.078968	1
-44.752177	152.078968	1
-44.751677	152.078943	1
-44.751177	152.078930	1
-44.750677	152.078943	1
-44.750177	152.078955	1
-44.749677	152.078917	1
-44.749177	152.078917	1
-44.748677	152.078930	1
-44.748177	152.078917	1
-44.747677	152.078930	1
-44.747177	152.078943	1
-44.746677	152.078943	1
-44.746177	152.078905	1
-44.745677	152.078917	1
-44.745177	152.078917	1
-44.744677	152.078955	1
-44.744177	152.078955	1
-44.743677	152.078943	1
-44.743177	152.078955	1
-44.742677	152.078968	1
-44.742177	152.078993	1
-44.741677	152.078981	1
-44.741177	152.078968	1
-44.740677	152.078981	1
-44.740177	152.078968	1
-44.739677	152.078968	1
-44.739177	152.078955	1
-44.738677	152.078981	1
-44.738177	152.078968	1
-44.737677	152.078943	1
-44.737177	152.078930	1
-44.736677	152.078917	1
-44.736177	152.078930	1
-44.735677	152.078943	1
-44.735177	152.078943	1
-44.734677	152.078943	1
-44.734177	152.078955	1
-44.733677	152.078968	1
-44.733177	152.078981	1
-44.732677	152.079018	1
-44.732177	152.079018	1
-44.731677	152.079018	1
-44.731177	152.079056	1
-44.730677	152.079044	1
-44.730177	152.079044	1
-44.729677	152.079056	1
-44.729177	152.079044	1
-44.728677	152.079056	1
-44.728177	152.079069	1
-44.727677	152.079044	1
-44.727177	152.079018	1
-44.726677	152.079006	1
-44.726177	152.079018	1
-44.725677	152.079044	1
-44.725177	152.079056	1
-44.724677	152.079018	1
-44.724177	152.078993	1
-44.723677	152.079006	1
-44.723177	152.078993	1
-44.722677	152.078993	1
-44.722177	152.078943	1
-44.721677	152.078917	1
-44.721177	152.078905	1
-44.720677	152.078867	1
-44.720177	152.078917	1
-44.719677	152.078917	1
-44.719177	152.078930	1
-44.718677	152.078943	1
-44.718177	152.078930	1
-44.717677	152.078943	1
-44.717177	152.078930	1
-44.716677	152.078955	1
-44.716177	152.078955	1
-44.715677	152.078943	1
-44.715177	152.078930	1
-44.714677	152.078905	1
-44.714177	152.078905	1
-44.713677	152.078943	1
-44.713177	152.078943	1
-44.712677	152.078943	1
-44.712177	152.078943	1
-44.711677	152.078968	1
-44.711177	152.078993	1
-44.710677	152.079018	1
-44.710177	152.079031	1
