X	Y	Gültig
[mm]	[mm]	[1/0]
-44.796377	152.093991	1
-44.795877	152.094004	1
-44.795377	152.093979	1
-44.794877	152.093991	1
-44.794377	152.093979	1
-44.793877	152.093991	1
-44.793377	152.093979	1
-44.792877	152.093941	1
-44.792377	152.093928	1
-44.791877	152.093878	1
-44.791377	152.093840	1
-44.790877	152.093789	1
-44.790377	152.093751	1
-44.789877	152.093713	1
-44.789377	152.093625	1
-44.788877	152.093600	1
-44.788377	152.093524	1
-44.787877	152.093473	1
-44.787377	152.093423	1
-44.786877	152.093372	1
-44.786377	152.093322	1
-44.785877	152.093259	1
-44.785377	152.093120	1
-44.784877	152.092968	1
-44.784377	152.092816	1
-44.783877	152.092665	1
-44.783377	152.092589	1
-44.782877	152.092576	1
-44.782377	152.092652	1
-44.781877	152.092791	1
-44.781377	152.092943	1
-44.780877	152.093120	1
-44.780377	152.093221	1
-44.779877	152.093271	1
-44.779377	152.093296	1
-44.778877	152.093360	1
-44.778377	152.093372	1
-44.777877	152.093410	1
-44.777377	152.093435	1
-44.776877	152.093524	1
-44.776377	152.093600	1
-44.775877	152.093676	1
-44.775377	152.093726	1
-44.774877	152.093764	1
-44.774377	152.093827	1
-44.773877	152.093865	1
-44.773377	152.093928	1
-44.772877	152.093979	1
-44.772377	152.094017	1
-44.771877	152.094055	1
-44.771377	152.094055	1
-44.770877	152.094029	1
-44.770377	152.093979	1
-44.769877	152.093916	1
-44.769377	152.093840	1
-44.768877	152.093739	1
-44.768377	152.093625	1
-44.767877	152.093549	1
-44.767377	152.093448	1
-44.766877	152.093372	1
-44.766377	152.093322	1
-44.765877	152.093221	1
-44.765377	152.093107	1
-44.764877	152.092955	1
-44.764377	152.092829	1
-44.763877	152.092728	1
-44.763377	152.092639	1
-44.762877	152.092627	1
-44.762377	152.092665	1
-44.761877	152.092740	1
-44.761377	152.092867	1
-44.760877	152.093031	1
-44.760377	152.093221	1
-44.759877	152.093398	1
-44.759377	152.093549	1
-44.758877	152.093676	1
-44.758377	152.093739	1
-44.757877	152.093815	1
-44.757377	152.093865	1
-44.756877	152.093954	1
-44.756377	152.093979	1
-44.755877	152.093928	1
-44.755377	152.093878	1
-44.754877	152.093739	1
-44.754377	152.093499	1
-44.753877	152.093246	1
-44.753377	152.093107	1
-44.752877	152.093031	1
-44.752377	152.093082	1
