X	Y	Gültig
[mm]	[mm]	[1/0]
-44.796007	152.106690	1
-44.795507	152.106740	1
-44.795007	152.106778	1
-44.794507	152.106842	1
-44.794007	152.106854	1
-44.793507	152.106879	1
-44.793007	152.106842	1
-44.792507	152.106816	1
-44.792007	152.106766	1
-44.791507	152.106753	1
-44.791007	152.106804	1
-44.790507	152.106829	1
-44.790007	152.106867	1
-44.789507	152.106879	1
-44.789007	152.106879	1
-44.788507	152.106854	1
-44.788007	152.106879	1
-44.787507	152.106905	1
-44.787007	152.106905	1
-44.786507	152.106892	1
-44.786007	152.106905	1
-44.785507	152.106930	1
-44.785007	152.106917	1
-44.784507	152.106930	1
-44.784007	152.106930	1
-44.783507	152.106930	1
-44.783007	152.106930	1
-44.782507	152.106905	1
-44.782007	152.106905	1
-44.781507	152.106917	1
-44.781007	152.106930	1
-44.780507	152.106905	1
-44.780007	152.106892	1
-44.779507	152.106867	1
-44.779007	152.106791	1
-44.778507	152.106728	1
-44.778007	152.106690	1
-44.777507	152.106652	1
-44.777007	152.106564	1
-44.776507	152.106475	1
-44.776007	152.106412	1
-44.775507	152.106374	1
-44.775007	152.106361	1
-44.774507	152.106349	1
-44.774007	152.106361	1
-44.773507	152.106361	1
-44.773007	152.106336	1
-44.772507	152.106349	1
-44.772007	152.106349	1
-44.771507	152.106399	1
-44.771007	152.106387	1
-44.770507	152.106425	1
-44.770007	152.106462	1
-44.769507	152.106475	1
-44.769007	152.106500	1
-44.768507	152.106526	1
-44.768007	152.106526	1
-44.767507	152.106538	1
-44.767007	152.106513	1
-44.766507	152.106538	1
-44.766007	152.106551	1
-44.765507	152.106601	1
-44.765007	152.106639	1
-44.764507	152.106690	1
-44.764007	152.106715	1
-44.763507	152.106740	1
-44.763007	152.106791	1
-44.762507	152.106816	1
-44.762007	152.106804	1
-44.761507	152.106766	1
-44.761007	152.106766	1
-44.760507	152.106778	1
-44.760007	152.106778	1
-44.759507	152.106804	1
-44.759007	152.106804	1
-44.758507	152.106816	1
-44.758007	152.106829	1
-44.757507	152.106829	1
-44.757007	152.106842	1
-44.756507	152.106829	1
-44.756007	152.106842	1
-44.755507	152.106879	1
-44.755007	152.106867	1
-44.754507	152.106905	1
-44.754007	152.106905	1
-44.753507	152.106879	1
-44.753007	152.106892	1
-44.752507	152.106892	1
-44.752007	152.106917	1
-44.751507	152.106930	1
-44.751007	152.106930	1
-44.750507	152.106943	1
