X	Y	Gültig
[mm]	[mm]	[1/0]
-44.796347	152.093296	1
-44.795847	152.093271	1
-44.795347	152.093233	1
-44.794847	152.093195	1
-44.794347	152.093195	1
-44.793847	152.093145	1
-44.793347	152.093157	1
-44.792847	152.093120	1
-44.792347	152.093044	1
-44.791847	152.093018	1
-44.791347	152.092968	1
-44.790847	152.092968	1
-44.790347	152.092917	1
-44.789847	152.092854	1
-44.789347	152.092804	1
-44.788847	152.092766	1
-44.788347	152.092728	1
-44.787847	152.092703	1
-44.787347	152.092652	1
-44.786847	152.092589	1
-44.786347	152.092538	1
-44.785847	152.092488	1
-44.785347	152.092462	1
-44.784847	152.092425	1
-44.784347	152.092349	1
-44.783847	152.092273	1
-44.783347	152.092235	1
-44.782847	152.092184	1
-44.782347	152.092134	1
-44.781847	152.092096	1
-44.781347	152.092071	1
-44.780847	152.092096	1
-44.780347	152.092147	1
-44.779847	152.092222	1
-44.779347	152.092323	1
-44.778847	152.092425	1
-44.778347	152.092551	1
-44.777847	152.092627	1
-44.777347	152.092715	1
-44.776847	152.092816	1
-44.776347	152.092917	1
-44.775847	152.093018	1
-44.775347	152.093044	1
-44.774847	152.093132	1
-44.774347	152.093170	1
-44.773847	152.093208	1
-44.773347	152.093246	1
-44.772847	152.093246	1
-44.772347	152.093246	1
-44.771847	152.093233	1
-44.771347	152.093271	1
-44.770847	152.093284	1
-44.770347	152.093309	1
-44.769847	152.093322	1
-44.769347	152.093334	1
-44.768847	152.093309	1
-44.768347	152.093309	1
-44.767847	152.093221	1
-44.767347	152.093145	1
-44.766847	152.093094	1
-44.766347	152.093031	1
-44.765847	152.092955	1
-44.765347	152.092842	1
-44.764847	152.092766	1
-44.764347	152.092778	1
-44.763847	152.092854	1
-44.763347	152.092955	1
-44.762847	152.093056	1
-44.762347	152.093132	1
-44.761847	152.093208	1
-44.761347	152.093233	1
-44.760847	152.093259	1
-44.760347	152.093271	1
-44.759847	152.093284	1
-44.759347	152.093296	1
-44.758847	152.093284	1
-44.758347	152.093296	1
-44.757847	152.093284	1
-44.757347	152.093284	1
-44.756847	152.093284	1
-44.756347	152.093271	1
-44.755847	152.093259	1
-44.755347	152.093271	1
-44.754847	152.093296	1
-44.754347	152.093271	1
-44.753847	152.093259	1
-44.753347	152.093259	1
-44.752847	152.093208	1
-44.752347	152.093157	1
-44.751847	152.093082	1
-44.751347	152.092981	1
-44.750847	152.092892	1
-44.750347	152.092829	1
-44.749847	152.092753	1
-44.749347	152.092677	1
-44.748847	152.092601	1
-44.748347	152.092488	1
-44.747847	152.092399	1
-44.747347	152.092374	1
-44.746847	152.092387	1
-44.746347	152.092399	1
-44.745847	152.092462	1
-44.745347	152.092513	1
-44.744847	152.092576	1
-44.744347	152.092601	1
-44.743847	152.092601	1
-44.743347	152.092614	1
-44.742847	152.092639	1
-44.742347	152.092715	1
-44.741847	152.092753	1
-44.741347	152.092766	1
-44.740847	152.092778	1
-44.740347	152.092829	1
-44.739847	152.092892	1
-44.739347	152.092943	1
-44.738847	152.092981	1
-44.738347	152.092993	1
-44.737847	152.093044	1
-44.737347	152.093056	1
-44.736847	152.093107	1
-44.736347	152.093107	1
-44.735847	152.093107	1
-44.735347	152.093120	1
-44.734847	152.093094	1
-44.734347	152.093120	1
-44.733847	152.093170	1
-44.733347	152.093208	1
-44.732847	152.093208	1
-44.732347	152.093195	1
-44.731847	152.093170	1
-44.731347	152.093132	1
-44.730847	152.093056	1
-44.730347	152.092993	1
-44.729847	152.092905	1
-44.729347	152.092791	1
-44.728847	152.092728	1
-44.728347	152.092627	1
-44.727847	152.092526	1
-44.727347	152.092412	1
-44.726847	152.092286	1
-44.726347	152.092134	1
-44.725847	152.091970	1
-44.725347	152.091767	1
-44.724847	152.091553	1
-44.724347	152.091388	1
-44.723847	152.091275	1
-44.723347	152.091186	1
-44.722847	152.091085	1
-44.722347	152.091022	1
-44.721847	152.090933	1
-44.721347	152.090845	1
-44.720847	152.090769	1
-44.720347	152.090681	1
-44.719847	152.090618	1
-44.719347	152.090643	1
-44.718847	152.090668	1
-44.718347	152.090744	1
-44.717847	152.090769	1
-44.717347	152.090820	1
-44.716847	152.090933	1
-44.716347	152.091009	1
-44.715847	152.091098	1
-44.715347	152.091148	1
-44.714847	152.091211	1
-44.714347	152.091313	1
-44.713847	152.091376	1
-44.713347	152.091452	1
-44.712847	152.091489	1
-44.712347	152.091565	1
-44.711847	152.091654	1
-44.711347	152.091742	1
-44.710847	152.091793	1
-44.710347	152.091780	1
-44.709847	152.091767	1
-44.709347	152.091717	1
-44.708847	152.091666	1
-44.708347	152.091616	1
-44.707847	152.091527	1
-44.707347	152.091502	1
-44.706847	152.091464	1
-44.706347	152.091426	1
-44.705847	152.091363	1
-44.705347	152.091300	1
-44.704847	152.091237	1
-44.704347	152.091199	1
-44.703847	152.091224	1
-44.703347	152.091262	1
-44.702847	152.091275	1
-44.702347	152.091287	1
-44.701847	152.091249	1
