14438.5229
15304.9755
14871.7492
14795.7596
14795.7596
14871.7492
14871.7492
15890.1809
15966.1705
14426.7791
15011.9845
15011.9845
14502.7687
14426.7791
14426.7791
15011.9845
1493.5995
1493.5995
1493.5995
1493.5995
1493.5995
15954.4267
14860.0054
14860.0054
16030.4162
14491.0248
15076.2303
15076.2303
14567.0144
14567.0144
14491.0248
14491.0248
15000.2407
15000.2407
14924.2511
15140.0476
15140.0476
14555.2706
1447.9281
14555.2706
14555.2706
15064.4864
15064.4864
14988.4968
15204.7217
15204.7217
15128.7321
15204.7217
14619.5163
14619.5163
14543.5267
14543.5267
14619.5163
14619.5163
15128.7321
15052.7426
15268.9675
15268.9675
15268.9675
1468.3762
15192.9779
14759.7516
1468.3762
1468.3762
15116.9883
15333.2132
15409.2028
14748.0078
14748.0078
14748.0078
14748.0078
15333.2132
14823.9973
15473.4485
15397.4589
15397.4589
15321.4693
15321.4693
15385.7151
15385.7151
15385.7151
15309.7255
15309.7255
156.0194
15373.9712
15373.9712
15373.9712
15449.9608
15449.9608
15666.1857
15514.2065
1543.8217
1543.8217
15502.4627
15578.4523
15578.4523
1564.2698
15566.7084
15566.7084
15566.7084
15630.9542
