27602.667320408,186.572462553036,59.328,555,555,225.714285714286,900,-1533.33333333333,29500,3500,-13000,7000
1909.94395509468,1.6808329959733,60755.328,5,5,6.66666666666667,483.333333333333,283.333333333333,24250,4550,500,-1500
23605.2155145493,186.572462553036,60915.168,555,555,226,1000,-1790,30500,3250,-13000,4000
3212.84332143588,1.6808329959733,73491.984,5,5,5,400,300,24000,4937.5,500,-2500
23755.6144871024,186.572462553036,73520.064,555,552.5,220,1000,-1750,30000,3375,-13000,4000
1555.59712762155,1.6808329959733,76066.56,5,12.5,5,500,235.714285714286,25000,4500,500,-1142.85714285714
27315.7371844175,186.572462553036,76094.208,555,545,215,825,-1500,29500,3500,-13000,6500
1499.07846271282,1.6808329959733,85554.72,5,15,10,575,-800,25125,4250,0,-1000
27472.4824585305,185.732046055049,86040,552.5,545,196.785714285714,800,-1500,29000,3500,-12500,6500
1114.42340785245,1.6808329959733,93661.488,5,20,10,654.545454545455,-850,25500,4250,0,-636.363636363636
26758.513371251,183.210796561089,96027.264,545,542.5,215.625,800,-1500,29000,3555.55555555556,-13000,6500
440.08125556789,4.20208248993324,109245.312,12.5,40,10,733.333333333333,-900,25500,4500,0,-166.666666666667
26985.1057089656,183.210796561089,109395.072,545,542.5,162.5,800,-1444.73684210526,28842.1052631579,3750,-12500,6000
1928.56160379835,5.04249898791989,115209.216,15,40,10,800,-900,25500,4250,-500,1500
23264.7153687048,182.370380063103,115598.448,542.5,542.5,216.666666666667,1000,-1716.66666666667,29500,3500,-12500,4000
3557.63677748144,6.72333198389319,181804.752,20,40,10,914.285714285714,-928.571428571429,25500,4250,-500,2500
16897.8189692462,182.370380063103,182580.624,542.5,540,202.5,660,-1335,28500,3750,-12500,-1000
2719.42966665823,6.72333198389319,228220.128,20,45,14.375,800,-900,25500,4250,-500,2000
34247.5063646432,182.370380063103,228383.568,542.5,540,160,2000,-1550,30000,-5458.33333333333,-13000,11500
5140.63231661937,13.4466639677864,344823.984,40,52.5,5,1000,-1041.66666666667,26000,4250,-500,2916.66666666667
16977.018951772,181.529963565116,345149.136,540,537.5,155.833333333333,563.636363636364,-1190.90909090909,28000,3750,-13000,-1454.54545454545
5117.93165001636,13.4466639677864,350484.048,40,55,10,1000,-1100,26000,4138.88888888889,-500,3000
33344.4275991449,180.689547067129,360440.208,537.5,535,162.307692307692,1733.33333333333,-1527.77777777778,30000,3750,-12500,11000
8846.86612678972,13.4466639677864,396758.16,40,55,9.16666666666667,233.333333333333,-941.666666666667,25500,5333.33333333333,-1000,-7500
22914.5948351051,180.689547067129,397527.12,537.5,535,189,1000,-1700,29500,3750,-13000,3500
5201.88785918466,13.4466639677864,401315.184,40,55,5,1075,-1100,26000,3975,-1000,3000
22727.4794773898,180.689547067129,401412.96,537.5,535,133.076923076923,892.307692307692,-1619.23076923077,28500,3750,-12500,2653.84615384615
10406.6729593852,15.1274969637597,590534.064,45,55,7.5,-50,-716.666666666667,24833.3333333333,5450,-1000,-8916.66666666667
23189.4784892621,179.849130569143,591254.64,535,535,163.75,868.75,-1546.875,28437.5,-5250,-13000,3500
8989.7773506602,17.6487464577196,592059.024,52.5,57.5,15,100,-805.555555555556,25000,5050,-1100,-8055.55555555556
20722.6072931796,179.849130569143,592229.952,535,535,152.142857142857,700,-1600,30500,-3557.69230769231,-12500,1500
7634.60606006975,17.6487464577196,592500.528,52.5,60,15,300,-950,25500,5250,-1000,-7000
23106.31134221,179.849130569143,594504.432,535,535,208.333333333333,800,-1625,28500,3750,-13000,4000
6528.99068291892,18.4891629557063,594725.328,55,62.5,10,1100,-1100,26000,5125,-1000,3500
24363.5503140913,179.849130569143,595682.496,535,535,187.5,927.272727272727,-1195.45454545455,29000,-3500,-13500,4681.81818181818
7550.79048839089,18.4891629557063,597503.52,55,67.5,10,300,-1006.25,26000,-3500,-1000,-7000
22748.7083911285,179.849130569143,603832.176,535,535,190,1020,-1640,29000,-3750,-13500,3500
6345.73143064832,18.4891629557063,671259.456,55,67.5,15,1100,-1100,26500,4875,-1500,3500
24767.4238676693,179.849130569143,672310.8,535,535,188.666666666667,1000,-1221.42857142857,29000,4000,-13000,5000
8732.86133062421,19.3295794536929,672692.544,57.5,67.5,10,100,-850,25000,5000,-1545.45454545455,-8000
16865.9594645405,179.849130569143,689136.336,535,532.5,147,488.888888888889,-1116.66666666667,28000,3500,-12500,-1500
6494.96727028067,20.1699959516796,690721.632,60,75,15,1100,-1100,26818.1818181818,4750,-1500,3500
22917.9245798753,179.008714071156,691048.368,532.5,532.5,174,850,-1600,28500,-3750,-13666.6666666667,3500
7253.30327155236,21.0104124496662,736621.056,62.5,75,10,336.363636363636,-1081.81818181818,26000,-3500,-1500,-7000
19909.7462512216,179.008714071156,756965.376,532.5,532.5,155,650,-1558.33333333333,30000,3933.33333333333,-12000,1000
7918.88629374046,21.8508289476529,757971.36,65,82.5,10,133.333333333333,-850,25000,4750,-1500,-7500
22138.4785006218,179.008714071156,758305.296,532.5,532.5,180.789473684211,822.222222222222,-1416.66666666667,28027.7777777778,3670.45454545455,-12500,3000
7819.72388812761,22.6912454456395,792457.776,67.5,85,10,200,-850,25000,4750,-1500,-7500
