X	Y	Gültig
[mm]	[mm]	[1/0]
-44.796357	152.095031	1
-44.795857	152.095006	1
-44.795357	152.094981	1
-44.794857	152.094993	1
-44.794357	152.094981	1
-44.793857	152.094955	1
-44.793357	152.094930	1
-44.792857	152.094943	1
-44.792357	152.094943	1
-44.791857	152.094943	1
-44.791357	152.094930	1
-44.790857	152.094917	1
-44.790357	152.094917	1
-44.789857	152.094943	1
-44.789357	152.094943	1
-44.788857	152.094943	1
-44.788357	152.094943	1
-44.787857	152.094943	1
-44.787357	152.094955	1
-44.786857	152.094930	1
-44.786357	152.094943	1
-44.785857	152.094930	1
-44.785357	152.094943	1
-44.784857	152.094943	1
-44.784357	152.094943	1
-44.783857	152.094943	1
-44.783357	152.094968	1
-44.782857	152.094943	1
-44.782357	152.094943	1
-44.781857	152.094930	1
-44.781357	152.094943	1
-44.780857	152.094955	1
-44.780357	152.094943	1
-44.779857	152.094968	1
-44.779357	152.094955	1
-44.778857	152.094955	1
-44.778357	152.094930	1
-44.777857	152.094943	1
-44.777357	152.094943	1
-44.776857	152.094930	1
-44.776357	152.094905	1
-44.775857	152.094892	1
-44.775357	152.094917	1
-44.774857	152.094905	1
-44.774357	152.094905	1
-44.773857	152.094905	1
-44.773357	152.094930	1
-44.772857	152.094943	1
-44.772357	152.094968	1
-44.771857	152.094993	1
-44.771357	152.094968	1
-44.770857	152.094943	1
-44.770357	152.094968	1
-44.769857	152.094981	1
-44.769357	152.094943	1
-44.768857	152.094930	1
-44.768357	152.094930	1
-44.767857	152.094905	1
-44.767357	152.094930	1
-44.766857	152.094930	1
-44.766357	152.094905	1
-44.765857	152.094930	1
-44.765357	152.094905	1
-44.764857	152.094917	1
-44.764357	152.094917	1
-44.763857	152.094905	1
-44.763357	152.094905	1
-44.762857	152.094892	1
-44.762357	152.094854	1
-44.761857	152.094867	1
-44.761357	152.094892	1
-44.760857	152.094905	1
-44.760357	152.094930	1
-44.759857	152.094943	1
-44.759357	152.094955	1
-44.758857	152.094955	1
-44.758357	152.094955	1
-44.757857	152.094968	1
-44.757357	152.094943	1
-44.756857	152.094943	1
-44.756357	152.094917	1
-44.755857	152.094905	1
-44.755357	152.094917	1
-44.754857	152.094943	1
-44.754357	152.094930	1
-44.753857	152.094930	1
-44.753357	152.094905	1
-44.752857	152.094930	1
-44.752357	152.094930	1
-44.751857	152.094917	1
-44.751357	152.094930	1
-44.750857	152.094943	1
-44.750357	152.094930	1
-44.749857	152.094943	1
-44.749357	152.094968	1
-44.748857	152.094968	1
-44.748357	152.094943	1
-44.747857	152.094917	1
-44.747357	152.094955	1
-44.746857	152.094943	1
-44.746357	152.094943	1
-44.745857	152.094943	1
-44.745357	152.094955	1
-44.744857	152.094943	1
-44.744357	152.094943	1
-44.743857	152.094905	1
-44.743357	152.094879	1
-44.742857	152.094917	1
-44.742357	152.094917	1
-44.741857	152.094892	1
-44.741357	152.094892	1
-44.740857	152.094879	1
-44.740357	152.094879	1
-44.739857	152.094905	1
-44.739357	152.094905	1
-44.738857	152.094892	1
-44.738357	152.094905	1
-44.737857	152.094917	1
-44.737357	152.094930	1
-44.736857	152.094943	1
-44.736357	152.094917	1
-44.735857	152.094917	1
-44.735357	152.094943	1
-44.734857	152.094930	1
-44.734357	152.094917	1
