X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795627	152.085930	1
-44.795127	152.085917	1
-44.794627	152.085930	1
-44.794127	152.085930	1
-44.793627	152.085905	1
-44.793127	152.085905	1
-44.792627	152.085930	1
-44.792127	152.085955	1
-44.791627	152.085955	1
-44.791127	152.085943	1
-44.790627	152.085930	1
-44.790127	152.085930	1
-44.789627	152.085955	1
-44.789127	152.085930	1
-44.788627	152.085943	1
-44.788127	152.085943	1
-44.787627	152.085968	1
-44.787127	152.085955	1
-44.786627	152.085981	1
-44.786127	152.085968	1
-44.785627	152.085981	1
-44.785127	152.085968	1
-44.784627	152.085955	1
-44.784127	152.085943	1
-44.783627	152.085943	1
-44.783127	152.085955	1
-44.782627	152.085943	1
-44.782127	152.085892	1
-44.781627	152.085892	1
-44.781127	152.085905	1
-44.780627	152.085930	1
-44.780127	152.085930	1
-44.779627	152.085905	1
-44.779127	152.085905	1
-44.778627	152.085905	1
-44.778127	152.085879	1
-44.777627	152.085905	1
-44.777127	152.085879	1
-44.776627	152.085905	1
-44.776127	152.085930	1
-44.775627	152.085955	1
-44.775127	152.085968	1
-44.774627	152.085943	1
-44.774127	152.085968	1
-44.773627	152.085981	1
-44.773127	152.086006	1
-44.772627	152.085981	1
-44.772127	152.085981	1
-44.771627	152.085981	1
-44.771127	152.085981	1
-44.770627	152.085993	1
-44.770127	152.085968	1
-44.769627	152.085993	1
-44.769127	152.086006	1
-44.768627	152.086031	1
-44.768127	152.086006	1
-44.767627	152.086031	1
-44.767127	152.086031	1
-44.766627	152.086031	1
-44.766127	152.086006	1
-44.765627	152.085968	1
-44.765127	152.085955	1
-44.764627	152.085955	1
-44.764127	152.085955	1
-44.763627	152.085968	1
-44.763127	152.085930	1
-44.762627	152.085955	1
-44.762127	152.085943	1
-44.761627	152.085943	1
-44.761127	152.085943	1
-44.760627	152.085917	1
-44.760127	152.085905	1
-44.759627	152.085892	1
-44.759127	152.085879	1
-44.758627	152.085867	1
-44.758127	152.085867	1
-44.757627	152.085892	1
-44.757127	152.085905	1
-44.756627	152.085905	1
-44.756127	152.085905	1
-44.755627	152.085867	1
-44.755127	152.085917	1
-44.754627	152.085917	1
-44.754127	152.085930	1
-44.753627	152.085905	1
-44.753127	152.085905	1
-44.752627	152.085892	1
-44.752127	152.085892	1
-44.751627	152.085917	1
-44.751127	152.085917	1
-44.750627	152.085917	1
-44.750127	152.085930	1
-44.749627	152.085955	1
-44.749127	152.085943	1
-44.748627	152.085943	1
-44.748127	152.085930	1
-44.747627	152.085943	1
-44.747127	152.085955	1
-44.746627	152.085943	1
-44.746127	152.085955	1
-44.745627	152.085993	1
-44.745127	152.086044	1
-44.744627	152.086056	1
-44.744127	152.086069	1
-44.743627	152.086044	1
-44.743127	152.086044	1
-44.742627	152.086044	1
-44.742127	152.086056	1
-44.741627	152.086031	1
-44.741127	152.085981	1
-44.740627	152.085968	1
-44.740127	152.085943	1
-44.739627	152.085943	1
-44.739127	152.085955	1
-44.738627	152.085917	1
-44.738127	152.085917	1
-44.737627	152.085930	1
-44.737127	152.085955	1
-44.736627	152.085943	1
-44.736127	152.085917	1
-44.735627	152.085930	1
-44.735127	152.085943	1
-44.734627	152.085943	1
-44.734127	152.085943	1
-44.733627	152.085943	1
-44.733127	152.085968	1
-44.732627	152.085968	1
-44.732127	152.085930	1
-44.731627	152.085930	1
-44.731127	152.085879	1
-44.730627	152.085905	1
-44.730127	152.085879	1
-44.729627	152.085867	1
-44.729127	152.085879	1
-44.728627	152.085892	1
-44.728127	152.085879	1
-44.727627	152.085917	1
-44.727127	152.085930	1
-44.726627	152.085943	1
