X	Y	Gültig
[mm]	[mm]	[1/0]
-44.795887	152.085208	1
-44.795387	152.085208	1
-44.794887	152.085170	1
-44.794387	152.085170	1
-44.793887	152.085183	1
-44.793387	152.085233	1
-44.792887	152.085271	1
-44.792387	152.085296	1
-44.791887	152.085309	1
-44.791387	152.085334	1
-44.790887	152.085334	1
-44.790387	152.085309	1
-44.789887	152.085259	1
-44.789387	152.085259	1
-44.788887	152.085284	1
-44.788387	152.085271	1
-44.787887	152.085246	1
-44.787387	152.085221	1
-44.786887	152.085221	1
-44.786387	152.085208	1
-44.785887	152.085195	1
-44.785387	152.085195	1
-44.784887	152.085170	1
-44.784387	152.085183	1
-44.783887	152.085208	1
-44.783387	152.085208	1
-44.782887	152.085208	1
-44.782387	152.085233	1
-44.781887	152.085259	1
-44.781387	152.085296	1
-44.780887	152.085334	1
-44.780387	152.085410	1
-44.779887	152.085511	1
-44.779387	152.085612	1
-44.778887	152.085688	1
-44.778387	152.085676	1
-44.777887	152.085625	1
-44.777387	152.085562	1
-44.776887	152.085423	1
-44.776387	152.085221	1
-44.775887	152.085069	1
-44.775387	152.084955	1
-44.774887	152.084943	1
-44.774387	152.084993	1
-44.773887	152.085056	1
-44.773387	152.085157	1
-44.772887	152.085271	1
-44.772387	152.085360	1
-44.771887	152.085372	1
-44.771387	152.085309	1
-44.770887	152.085271	1
-44.770387	152.085259	1
-44.769887	152.085233	1
-44.769387	152.085208	1
-44.768887	152.085170	1
-44.768387	152.085208	1
-44.767887	152.085221	1
-44.767387	152.085195	1
-44.766887	152.085195	1
-44.766387	152.085208	1
-44.765887	152.085208	1
-44.765387	152.085183	1
-44.764887	152.085170	1
-44.764387	152.085170	1
-44.763887	152.085183	1
-44.763387	152.085208	1
-44.762887	152.085233	1
-44.762387	152.085271	1
-44.761887	152.085259	1
-44.761387	152.085284	1
-44.760887	152.085322	1
-44.760387	152.085347	1
-44.759887	152.085322	1
-44.759387	152.085334	1
-44.758887	152.085322	1
-44.758387	152.085309	1
-44.757887	152.085271	1
-44.757387	152.085233	1
-44.756887	152.085195	1
-44.756387	152.085195	1
-44.755887	152.085183	1
-44.755387	152.085157	1
-44.754887	152.085120	1
-44.754387	152.085094	1
-44.753887	152.085082	1
-44.753387	152.085120	1
-44.752887	152.085120	1
-44.752387	152.085120	1
-44.751887	152.085094	1
-44.751387	152.085120	1
-44.750887	152.085120	1
-44.750387	152.085145	1
-44.749887	152.085132	1
-44.749387	152.085132	1
-44.748887	152.085120	1
-44.748387	152.085120	1
-44.747887	152.085120	1
-44.747387	152.085056	1
-44.746887	152.085031	1
-44.746387	152.085031	1
-44.745887	152.085031	1
-44.745387	152.084968	1
-44.744887	152.084955	1
-44.744387	152.084955	1
-44.743887	152.085006	1
-44.743387	152.085056	1
-44.742887	152.085056	1
-44.742387	152.085082	1
-44.741887	152.085107	1
-44.741387	152.085120	1
-44.740887	152.085145	1
-44.740387	152.085170	1
-44.739887	152.085195	1
-44.739387	152.085183	1
-44.738887	152.085183	1
-44.738387	152.085195	1
-44.737887	152.085195	1
-44.737387	152.085195	1
-44.736887	152.085208	1
-44.736387	152.085208	1
-44.735887	152.085183	1
-44.735387	152.085120	1
-44.734887	152.085044	1
-44.734387	152.085018	1
-44.733887	152.084981	1
-44.733387	152.084930	1
-44.732887	152.084892	1
-44.732387	152.084854	1
-44.731887	152.084879	1
-44.731387	152.084854	1
-44.730887	152.084867	1
-44.730387	152.084917	1
-44.729887	152.084968	1
-44.729387	152.085031	1
-44.728887	152.085094	1
-44.728387	152.085094	1
-44.727887	152.085120	1
-44.727387	152.085107	1
-44.726887	152.085145	1
-44.726387	152.085157	1
-44.725887	152.085145	1
-44.725387	152.085132	1
-44.724887	152.085170	1
-44.724387	152.085195	1
-44.723887	152.085246	1
-44.723387	152.085271	1
-44.722887	152.085271	1
-44.722387	152.085322	1
-44.721887	152.085360	1
-44.721387	152.085347	1
-44.720887	152.085334	1
-44.720387	152.085334	1
-44.719887	152.085347	1
-44.719387	152.085372	1
-44.718887	152.085372	1
-44.718387	152.085334	1
-44.717887	152.085334	1
-44.717387	152.085334	1
-44.716887	152.085385	1
-44.716387	152.085347	1
-44.715887	152.085296	1
-44.715387	152.085296	1
-44.714887	152.085322	1
-44.714387	152.085347	1
-44.713887	152.085334	1
-44.713387	152.085322	1
-44.712887	152.085309	1
-44.712387	152.085334	1
-44.711887	152.085347	1
-44.711387	152.085360	1
-44.710887	152.085309	1
-44.710387	152.085259	1
-44.709887	152.085296	1
-44.709387	152.085296	1
-44.708887	152.085271	1
-44.708387	152.085233	1
-44.707887	152.085195	1
-44.707387	152.085233	1
-44.706887	152.085271	1
-44.706387	152.085259	1
-44.705887	152.085233	1
-44.705387	152.085259	1
-44.704887	152.085259	1
-44.704387	152.085347	1
-44.703887	152.085347	1
-44.703387	152.085322	1
-44.702887	152.085322	1
-44.702387	152.085360	1
-44.701887	152.085385	1
-44.701387	152.085410	1
-44.700887	152.085398	1
-44.700387	152.085360	1
-44.699887	152.085360	1
-44.699387	152.085398	1
-44.698887	152.085410	1
-44.698387	152.085385	1
-44.697887	152.085385	1
-44.697387	152.085360	1
-44.696887	152.085360	1
-44.696387	152.085360	1
-44.695887	152.085284	1
-44.695387	152.085284	1
-44.694887	152.085296	1
-44.694387	152.085372	1
-44.693887	152.085398	1
-44.693387	152.085423	1
-44.692887	152.085398	1
-44.692387	152.085410	1
-44.691887	152.085423	1
-44.691387	152.085448	1
-44.690887	152.085423	1
-44.690387	152.085372	1
-44.689887	152.085347	1
-44.689387	152.085347	1
-44.688887	152.085334	1
-44.688387	152.085334	1
-44.687887	152.085296	1
-44.687387	152.085259	1
-44.686887	152.085259	1
-44.686387	152.085271	1
-44.685887	152.085271	1
-44.685387	152.085246	1
-44.684887	152.085208	1
-44.684387	152.085195	1
-44.683887	152.085208	1
-44.683387	152.085233	1
-44.682887	152.085233	1
-44.682387	152.085221	1
-44.681887	152.085195	1
-44.681387	152.085246	1
-44.680887	152.085284	1
-44.680387	152.085296	1
-44.679887	152.085271	1
-44.679387	152.085271	1
-44.678887	152.085296	1
-44.678387	152.085296	1
-44.677887	152.085322	1
-44.677387	152.085309	1
-44.676887	152.085271	1
-44.676387	152.085284	1
-44.675887	152.085296	1
-44.675387	152.085334	1
-44.674887	152.085322	1
-44.674387	152.085259	1
-44.673887	152.085233	1
-44.673387	152.085284	1
-44.672887	152.085309	1
-44.672387	152.085296	1
-44.671887	152.085259	1
-44.671387	152.085233	1
-44.670887	152.085246	1
-44.670387	152.085271	1
-44.669887	152.085309	1
-44.669387	152.085322	1
-44.668887	152.085296	1
-44.668387	152.085284	1
-44.667887	152.085322	1
-44.667387	152.085334	1
-44.666887	152.085322	1
-44.666387	152.085259	1
-44.665887	152.085208	1
-44.665387	152.085195	1
-44.664887	152.085246	1
-44.664387	152.085259	1
-44.663887	152.085233	1
-44.663387	152.085233	1
-44.662887	152.085259	1
-44.662387	152.085309	1
-44.661887	152.085296	1
-44.661387	152.085284	1
-44.660887	152.085271	1
-44.660387	152.085246	1
-44.659887	152.085284	1
-44.659387	152.085322	1
-44.658887	152.085334	1
-44.658387	152.085296	1
-44.657887	152.085309	1
-44.657387	152.085372	1
-44.656887	152.085398	1
-44.656387	152.085410	1
-44.655887	152.085372	1
-44.655387	152.085372	1
-44.654887	152.085385	1
-44.654387	152.085410	1
-44.653887	152.085410	1
-44.653387	152.085360	1
-44.652887	152.085296	1
-44.652387	152.085296	1
-44.651887	152.085322	1
-44.651387	152.085347	1
-44.650887	152.085322	1
-44.650387	152.085271	1
-44.649887	152.085246	1
-44.649387	152.085259	1
-44.648887	152.085271	1
-44.648387	152.085259	1
-44.647887	152.085233	1
-44.647387	152.085246	1
-44.646887	152.085284	1
-44.646387	152.085296	1
-44.645887	152.085322	1
-44.645387	152.085322	1
-44.644887	152.085334	1
-44.644387	152.085360	1
-44.643887	152.085372	1
-44.643387	152.085360	1
-44.642887	152.085322	1
-44.642387	152.085309	1
-44.641887	152.085322	1
-44.641387	152.085296	1
-44.640887	152.085233	1
-44.640387	152.085221	1
-44.639887	152.085195	1
-44.639387	152.085195	1
-44.638887	152.085233	1
-44.638387	152.085246	1
-44.637887	152.085233	1
-44.637387	152.085208	1
-44.636887	152.085246	1
-44.636387	152.085246	1
-44.635887	152.085233	1
-44.635387	152.085170	1
-44.634887	152.085170	1
-44.634387	152.085195	1
-44.633887	152.085246	1
-44.633387	152.085284	1
-44.632887	152.085284	1
-44.632387	152.085309	1
-44.631887	152.085296	1
-44.631387	152.085322	1
-44.630887	152.085296	1
-44.630387	152.085246	1
-44.629887	152.085221	1
-44.629387	152.085233	1
-44.628887	152.085259	1
-44.628387	152.085271	1
-44.627887	152.085271	1
-44.627387	152.085271	1
-44.626887	152.085259	1
-44.626387	152.085259	1
-44.625887	152.085271	1
-44.625387	152.085233	1
-44.624887	152.085233	1
-44.624387	152.085246	1
-44.623887	152.085246	1
-44.623387	152.085246	1
-44.622887	152.085259	1
-44.622387	152.085284	1
-44.621887	152.085322	1
-44.621387	152.085347	1
-44.620887	152.085347	1
-44.620387	152.085309	1
-44.619887	152.085309	1
-44.619387	152.085309	1
-44.618887	152.085309	1
-44.618387	152.085259	1
-44.617887	152.085259	1
-44.617387	152.085271	1
-44.616887	152.085322	1
-44.616387	152.085360	1
-44.615887	152.085334	1
-44.615387	152.085322	1
-44.614887	152.085334	1
-44.614387	152.085360	1
-44.613887	152.085360	1
-44.613387	152.085372	1
-44.612887	152.085322	1
-44.612387	152.085334	1
-44.611887	152.085360	1
-44.611387	152.085398	1
-44.610887	152.085410	1
-44.610387	152.085385	1
-44.609887	152.085410	1
-44.609387	152.085410	1
-44.608887	152.085385	1
-44.608387	152.085360	1
-44.607887	152.085334	1
-44.607387	152.085309	1
-44.606887	152.085296	1
-44.606387	152.085246	1
-44.605887	152.085246	1
-44.605387	152.085233	1
-44.604887	152.085233	1
-44.604387	152.085246	1
-44.603887	152.085246	1
-44.603387	152.085221	1
-44.602887	152.085221	1
-44.602387	152.085233	1
-44.601887	152.085271	1
-44.601387	152.085296	1
-44.600887	152.085296	1
-44.600387	152.085309	1
-44.599887	152.085334	1
-44.599387	152.085372	1
-44.598887	152.085385	1
-44.598387	152.085398	1
-44.597887	152.085372	1
-44.597387	152.085347	1
-44.596887	152.085360	1
-44.596387	152.085347	1
-44.595887	152.085334	1
-44.595387	152.085309	1
-44.594887	152.085309	1
-44.594387	152.085309	1
-44.593887	152.085347	1
