Jain
Rollenlager_Kontur_Verschleiß
1

18.03.24
16:40
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.765360	159.413366	1
1	-229.764860	159.413366	1
2	-229.764361	159.413416	1
3	-229.763861	159.413466	1
4	-229.763362	159.413516	1
5	-229.762863	159.413566	1
6	-229.762363	159.413566	1
7	-229.761863	159.413566	1
8	-229.761362	159.413516	1
9	-229.760862	159.413516	1
10	-229.760361	159.413466	1
11	-229.759861	159.413416	1
12	-229.759360	159.413366	1
13	-229.758860	159.413366	1
14	-229.758359	159.413316	1
15	-229.757859	159.413316	1
16	-229.757360	159.413366	1
17	-229.756860	159.413366	1
18	-229.756361	159.413416	1
19	-229.755861	159.413466	1
20	-229.755362	159.413516	1
21	-229.754862	159.413516	1
22	-229.754362	159.413516	1
23	-229.753862	159.413516	1
24	-229.753362	159.413516	1
25	-229.752861	159.413466	1
26	-229.752361	159.413416	1
27	-229.751860	159.413366	1
28	-229.751359	159.413316	1
29	-229.750858	159.413266	1
30	-229.750357	159.413216	1
31	-229.749857	159.413216	1
32	-229.749357	159.413216	1
33	-229.748857	159.413216	1
34	-229.748357	159.413216	1
35	-229.747858	159.413266	1
36	-229.747358	159.413266	1
37	-229.746859	159.413316	1
38	-229.746359	159.413316	1
39	-229.745859	159.413316	1
40	-229.745359	159.413316	1
41	-229.744859	159.413316	1
42	-229.744359	159.413316	1
43	-229.743859	159.413316	1
44	-229.743359	159.413316	1
45	-229.742860	159.413366	1
46	-229.742360	159.413366	1
47	-229.741860	159.413366	1
48	-229.741361	159.413416	1
49	-229.740861	159.413416	1
50	-229.740361	159.413466	1
51	-229.739861	159.413466	1
52	-229.739362	159.413516	1
53	-229.738863	159.413566	1
54	-229.738363	159.413566	1
55	-229.737863	159.413566	1
56	-229.737363	159.413566	1
57	-229.736863	159.413566	1
58	-229.736363	159.413566	1
59	-229.735862	159.413516	1
60	-229.735362	159.413516	1
61	-229.734861	159.413466	1
62	-229.734361	159.413466	1
63	-229.733861	159.413416	1
64	-229.733361	159.413416	1
65	-229.732860	159.413366	1
66	-229.732360	159.413366	1
67	-229.731860	159.413366	1
68	-229.731360	159.413366	1
69	-229.730860	159.413366	1
70	-229.730360	159.413366	1
71	-229.729861	159.413416	1
72	-229.729361	159.413416	1
73	-229.728861	159.413466	1
74	-229.728361	159.413466	1
75	-229.727862	159.413516	1
76	-229.727362	159.413516	1
77	-229.726863	159.413566	1
78	-229.726363	159.413566	1
79	-229.725863	159.413566	1
80	-229.725363	159.413566	1
81	-229.724862	159.413516	1
82	-229.724362	159.413516	1
83	-229.723861	159.413466	1
84	-229.723361	159.413416	1
85	-229.722860	159.413366	1
86	-229.722359	159.413316	1
87	-229.721859	159.413316	1
88	-229.721359	159.413316	1
89	-229.720859	159.413316	1
90	-229.720359	159.413316	1
91	-229.719859	159.413316	1
92	-229.719360	159.413366	1
93	-229.718861	159.413416	1
94	-229.718361	159.413416	1
95	-229.717861	159.413466	1
96	-229.717361	159.413466	1
97	-229.716861	159.413466	1
98	-229.716361	159.413466	1
99	-229.715861	159.413466	1
100	-229.715361	159.413466	1
101	-229.714861	159.413466	1
102	-229.714361	159.413466	1
103	-229.713861	159.413466	1
104	-229.713361	159.413466	1
105	-229.712861	159.413466	1
106	-229.712361	159.413466	1
107	-229.711861	159.413466	1
108	-229.711361	159.413466	1
109	-229.710861	159.413466	1
110	-229.710361	159.413466	1
111	-229.709862	159.413516	1
112	-229.709362	159.413516	1
113	-229.708862	159.413516	1
114	-229.708362	159.413516	1
115	-229.707862	159.413516	1
116	-229.707362	159.413516	1
117	-229.706862	159.413516	1
118	-229.706362	159.413516	1
119	-229.705861	159.413466	1
120	-229.705361	159.413466	1
121	-229.704861	159.413466	1
122	-229.704361	159.413416	1
123	-229.703861	159.413416	1
124	-229.703361	159.413416	1
125	-229.702861	159.413416	1
126	-229.702361	159.413416	1
127	-229.701861	159.413416	1
128	-229.701361	159.413466	1
129	-229.700861	159.413466	1
130	-229.700361	159.413466	1
131	-229.699861	159.413466	1
132	-229.699361	159.413466	1
133	-229.698861	159.413466	1
134	-229.698361	159.413466	1
135	-229.697861	159.413466	1
136	-229.697361	159.413416	1
137	-229.696861	159.413416	1
138	-229.696361	159.413416	1
139	-229.695861	159.413416	1
140	-229.695360	159.413366	1
141	-229.694860	159.413366	1
142	-229.694360	159.413366	1
143	-229.693860	159.413366	1
144	-229.693360	159.413366	1
145	-229.692860	159.413366	1
146	-229.692361	159.413416	1
147	-229.691861	159.413416	1
148	-229.691361	159.413466	1
149	-229.690861	159.413466	1
150	-229.690362	159.413516	1
151	-229.689862	159.413516	1
152	-229.689362	159.413516	1
153	-229.688862	159.413516	1
154	-229.688362	159.413516	1
155	-229.687862	159.413516	1
156	-229.687362	159.413516	1
157	-229.686861	159.413466	1
158	-229.686361	159.413466	1
159	-229.685861	159.413466	1
160	-229.685362	159.413516	1
161	-229.684862	159.413516	1
162	-229.684362	159.413516	1
163	-229.683863	159.413566	1
