Jain
Rollenlager_Kontur_Verschleiß
10

18.03.24
16:57
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764684	159.413617	1
1	-229.764183	159.413566	1
2	-229.763683	159.413566	1
3	-229.763183	159.413566	1
4	-229.762684	159.413617	1
5	-229.762185	159.413667	1
6	-229.761687	159.413767	1
7	-229.761189	159.413867	1
8	-229.760690	159.413917	1
9	-229.760191	159.413967	1
10	-229.759692	159.414017	1
11	-229.759191	159.413967	1
12	-229.758690	159.413917	1
13	-229.758189	159.413867	1
14	-229.757687	159.413767	1
15	-229.757186	159.413717	1
16	-229.756684	159.413617	1
17	-229.756183	159.413566	1
18	-229.755683	159.413566	1
19	-229.755183	159.413566	1
20	-229.754684	159.413617	1
21	-229.754186	159.413717	1
22	-229.753687	159.413767	1
23	-229.753189	159.413867	1
24	-229.752690	159.413917	1
25	-229.752191	159.413967	1
26	-229.751691	159.413967	1
27	-229.751190	159.413917	1
28	-229.750688	159.413817	1
29	-229.750186	159.413717	1
30	-229.749684	159.413617	1
31	-229.749182	159.413516	1
32	-229.748681	159.413416	1
33	-229.748180	159.413366	1
34	-229.747681	159.413416	1
35	-229.747181	159.413466	1
36	-229.746683	159.413566	1
37	-229.746185	159.413667	1
38	-229.745688	159.413817	1
39	-229.745190	159.413917	1
40	-229.744691	159.413967	1
41	-229.744192	159.414017	1
42	-229.743692	159.414017	1
43	-229.743190	159.413917	1
44	-229.742688	159.413817	1
45	-229.742185	159.413667	1
46	-229.741682	159.413516	1
47	-229.741181	159.413416	1
48	-229.740680	159.413366	1
49	-229.740179	159.413316	1
50	-229.739680	159.413366	1
51	-229.739181	159.413466	1
52	-229.738683	159.413566	1
53	-229.738186	159.413717	1
54	-229.737689	159.413867	1
55	-229.737191	159.413967	1
56	-229.736693	159.414068	1
57	-229.736193	159.414118	1
58	-229.735693	159.414068	1
59	-229.735191	159.413967	1
60	-229.734689	159.413867	1
61	-229.734186	159.413717	1
62	-229.733683	159.413566	1
63	-229.733181	159.413466	1
64	-229.732680	159.413366	1
65	-229.732179	159.413316	1
66	-229.731680	159.413366	1
67	-229.731181	159.413416	1
68	-229.730682	159.413516	1
69	-229.730186	159.413717	1
70	-229.729689	159.413867	1
71	-229.729193	159.414068	1
72	-229.728695	159.414218	1
73	-229.728197	159.414318	1
74	-229.727697	159.414318	1
75	-229.727197	159.414318	1
76	-229.726696	159.414268	1
77	-229.726193	159.414118	1
78	-229.725691	159.413967	1
79	-229.725188	159.413817	1
80	-229.724685	159.413667	1
81	-229.724182	159.413516	1
82	-229.723681	159.413416	1
83	-229.723181	159.413416	1
84	-229.722681	159.413416	1
85	-229.722181	159.413466	1
86	-229.721683	159.413566	1
87	-229.721185	159.413667	1
88	-229.720687	159.413767	1
89	-229.720189	159.413867	1
90	-229.719690	159.413917	1
91	-229.719191	159.413967	1
92	-229.718690	159.413917	1
93	-229.718189	159.413867	1
94	-229.717686	159.413717	1
95	-229.717184	159.413617	1
96	-229.716681	159.413466	1
97	-229.716180	159.413366	1
98	-229.715678	159.413266	1
99	-229.715178	159.413266	1
100	-229.714679	159.413316	1
101	-229.714180	159.413366	1
102	-229.713682	159.413516	1
103	-229.713185	159.413667	1
104	-229.712688	159.413817	1
105	-229.712191	159.413967	1
106	-229.711693	159.414118	1
107	-229.711195	159.414218	1
108	-229.710695	159.414218	1
109	-229.710195	159.414218	1
110	-229.709694	159.414168	1
111	-229.709192	159.414017	1
112	-229.708690	159.413917	1
113	-229.708187	159.413767	1
114	-229.707685	159.413667	1
115	-229.707184	159.413617	1
116	-229.706683	159.413566	1
117	-229.706184	159.413617	1
118	-229.705685	159.413667	1
119	-229.705187	159.413767	1
120	-229.704689	159.413867	1
121	-229.704191	159.413967	1
122	-229.703693	159.414068	1
123	-229.703194	159.414168	1
124	-229.702694	159.414168	1
125	-229.702193	159.414118	1
126	-229.701692	159.414017	1
127	-229.701190	159.413917	1
128	-229.700686	159.413717	1
129	-229.700183	159.413566	1
130	-229.699681	159.413416	1
131	-229.699178	159.413266	1
132	-229.698677	159.413216	1
133	-229.698177	159.413216	1
134	-229.697679	159.413316	1
135	-229.697181	159.413466	1
136	-229.696684	159.413617	1
137	-229.696187	159.413767	1
138	-229.695691	159.413967	1
139	-229.695193	159.414118	1
140	-229.694694	159.414168	1
141	-229.694195	159.414218	1
142	-229.693694	159.414168	1
143	-229.693193	159.414068	1
144	-229.692690	159.413917	1
145	-229.692186	159.413717	1
146	-229.691683	159.413566	1
147	-229.691181	159.413416	1
148	-229.690679	159.413316	1
149	-229.690178	159.413266	1
150	-229.689679	159.413316	1
151	-229.689181	159.413416	1
152	-229.688683	159.413566	1
153	-229.688187	159.413767	1
154	-229.687691	159.413967	1
155	-229.687195	159.414218	1
156	-229.686699	159.414418	1
157	-229.686202	159.414569	1
158	-229.685704	159.414669	1
159	-229.685204	159.414669	1
160	-229.684703	159.414619	1
161	-229.684201	159.414519	1
162	-229.683697	159.414318	1
163	-229.683193	159.414118	1
164	-229.682689	159.413867	1
165	-229.682185	159.413667	1
166	-229.681682	159.413516	1
167	-229.681181	159.413416	1
168	-229.680680	159.413366	1
169	-229.680181	159.413416	1
170	-229.679682	159.413516	1
171	-229.679186	159.413717	1
172	-229.678690	159.413917	1
173	-229.678193	159.414118	1
174	-229.677697	159.414318	1
175	-229.677200	159.414468	1
176	-229.676701	159.414519	1
177	-229.676201	159.414519	1
178	-229.675699	159.414418	1
179	-229.675196	159.414268	1
180	-229.674693	159.414068	1
181	-229.674188	159.413817	1
182	-229.673684	159.413617	1
183	-229.673180	159.413366	1
184	-229.672677	159.413216	1
185	-229.672176	159.413166	1
186	-229.671676	159.413166	1
187	-229.671177	159.413216	1
188	-229.670681	159.413416	1
189	-229.670184	159.413617	1
190	-229.669689	159.413867	1
191	-229.669193	159.414118	1
192	-229.668697	159.414318	1
193	-229.668201	159.414519	1
194	-229.667703	159.414619	1
195	-229.667203	159.414619	1
196	-229.666702	159.414569	1
197	-229.666200	159.414468	1
198	-229.665696	159.414268	1
199	-229.665193	159.414068	1
200	-229.664689	159.413867	1
201	-229.664186	159.413717	1
202	-229.663683	159.413566	1
203	-229.663181	159.413466	1
204	-229.662681	159.413466	1
205	-229.662183	159.413566	1
206	-229.661685	159.413667	1
207	-229.661189	159.413867	1
208	-229.660693	159.414068	1
209	-229.660195	159.414218	1
210	-229.659699	159.414418	1
211	-229.659201	159.414519	1
212	-229.658703	159.414619	1
213	-229.658203	159.414619	1
214	-229.657701	159.414519	1
215	-229.657199	159.414418	1
216	-229.656695	159.414218	1
217	-229.656192	159.414017	1
218	-229.655688	159.413817	1
219	-229.655185	159.413667	1
220	-229.654682	159.413516	1
221	-229.654181	159.413466	1
222	-229.653681	159.413466	1
223	-229.653182	159.413516	1
224	-229.652685	159.413667	1
225	-229.652189	159.413867	1
226	-229.651693	159.414068	1
227	-229.651196	159.414268	1
228	-229.650699	159.414418	1
229	-229.650202	159.414569	1
230	-229.649703	159.414619	1
231	-229.649202	159.414569	1
232	-229.648701	159.414519	1
233	-229.648198	159.414368	1
234	-229.647694	159.414168	1
235	-229.647190	159.413917	1
236	-229.646686	159.413717	1
237	-229.646183	159.413566	1
238	-229.645681	159.413416	1
239	-229.645180	159.413366	1
240	-229.644680	159.413366	1
241	-229.644181	159.413466	1
242	-229.643684	159.413617	1
243	-229.643189	159.413867	1
244	-229.642693	159.414118	1
245	-229.642198	159.414368	1
246	-229.641702	159.414569	1
247	-229.641205	159.414719	1
248	-229.640706	159.414819	1
249	-229.640206	159.414819	1
250	-229.639705	159.414769	1
251	-229.639203	159.414619	1
252	-229.638699	159.414418	1
253	-229.638195	159.414218	1
254	-229.637692	159.414017	1
255	-229.637187	159.413767	1
256	-229.636685	159.413667	1
257	-229.636183	159.413566	1
258	-229.635683	159.413566	1
259	-229.635185	159.413667	1
260	-229.634687	159.413767	1
261	-229.634191	159.413967	1
262	-229.633693	159.414118	1
263	-229.633197	159.414318	1
264	-229.632700	159.414468	1
265	-229.632202	159.414569	1
266	-229.631703	159.414619	1
267	-229.631202	159.414569	1
268	-229.630700	159.414468	1
269	-229.630197	159.414318	1
270	-229.629693	159.414068	1
271	-229.629189	159.413867	1
272	-229.628684	159.413617	1
273	-229.628181	159.413416	1
274	-229.627678	159.413266	1
275	-229.627176	159.413166	1
276	-229.626676	159.413166	1
277	-229.626177	159.413216	1
278	-229.625680	159.413366	1
279	-229.625182	159.413516	1
280	-229.624686	159.413717	1
281	-229.624189	159.413867	1
282	-229.623692	159.414017	1
283	-229.623193	159.414118	1
284	-229.622693	159.414118	1
285	-229.622193	159.414068	1
286	-229.621691	159.413967	1
287	-229.621187	159.413767	1
288	-229.620683	159.413566	1
289	-229.620181	159.413416	1
290	-229.619677	159.413216	1
291	-229.619175	159.413115	1
292	-229.618674	159.413065	1
293	-229.618175	159.413115	1
294	-229.617678	159.413266	1
295	-229.617181	159.413466	1
296	-229.616685	159.413667	1
297	-229.616190	159.413917	1
298	-229.615695	159.414218	1
299	-229.615200	159.414468	1
300	-229.614704	159.414669	1
301	-229.614205	159.414769	1
302	-229.613706	159.414819	1
303	-229.613205	159.414719	1
304	-229.612703	159.414619	1
305	-229.612199	159.414418	1
306	-229.611694	159.414168	1
307	-229.611190	159.413917	1
308	-229.610686	159.413717	1
309	-229.610182	159.413516	1
310	-229.609681	159.413466	1
311	-229.609181	159.413416	1
312	-229.608682	159.413516	1
313	-229.608184	159.413617	1
314	-229.607688	159.413817	1
315	-229.607192	159.414017	1
316	-229.606695	159.414218	1
317	-229.606198	159.414368	1
318	-229.605699	159.414418	1
319	-229.605200	159.414468	1
320	-229.604699	159.414418	1
321	-229.604196	159.414268	1
322	-229.603693	159.414118	1
323	-229.603190	159.413917	1
324	-229.602685	159.413667	1
325	-229.602182	159.413516	1
326	-229.601681	159.413416	1
327	-229.601180	159.413366	1
328	-229.600681	159.413416	1
329	-229.600182	159.413516	1
330	-229.599686	159.413717	1
331	-229.599190	159.413917	1
332	-229.598694	159.414168	1
333	-229.598198	159.414368	1
334	-229.597701	159.414519	1
335	-229.597204	159.414669	1
336	-229.596704	159.414669	1
337	-229.596203	159.414619	1
338	-229.595700	159.414468	1
339	-229.595196	159.414268	1
340	-229.594693	159.414068	1
341	-229.594189	159.413867	1
342	-229.593685	159.413667	1
343	-229.593183	159.413566	1
344	-229.592682	159.413516	1
345	-229.592183	159.413566	1
346	-229.591685	159.413667	1
347	-229.591188	159.413817	1
348	-229.590692	159.414017	1
349	-229.590196	159.414268	1
350	-229.589700	159.414468	1
351	-229.589204	159.414669	1
352	-229.588705	159.414769	1
353	-229.588205	159.414769	1
354	-229.587705	159.414719	1
355	-229.587202	159.414569	1
356	-229.586698	159.414368	1
357	-229.586193	159.414118	1
358	-229.585689	159.413867	1
359	-229.585184	159.413617	1
360	-229.584681	159.413466	1
361	-229.584180	159.413366	1
362	-229.583679	159.413316	1
363	-229.583181	159.413416	1
364	-229.582683	159.413566	1
365	-229.582187	159.413767	1
366	-229.581692	159.414017	1
367	-229.581197	159.414318	1
368	-229.580702	159.414569	1
369	-229.580205	159.414769	1
370	-229.579707	159.414869	1
371	-229.579208	159.414920	1
372	-229.578707	159.414869	1
373	-229.578205	159.414719	1
374	-229.577700	159.414468	1
375	-229.577195	159.414218	1
376	-229.576690	159.413917	1
377	-229.576186	159.413717	1
378	-229.575682	159.413516	1
379	-229.575181	159.413416	1
380	-229.574681	159.413416	1
381	-229.574182	159.413516	1
382	-229.573686	159.413717	1
383	-229.573191	159.413967	1
384	-229.572695	159.414218	1
385	-229.572200	159.414468	1
386	-229.571705	159.414719	1
387	-229.571207	159.414869	1
388	-229.570708	159.414920	1
389	-229.570208	159.414920	1
390	-229.569705	159.414769	1
391	-229.569203	159.414619	1
392	-229.568698	159.414368	1
393	-229.568193	159.414118	1
394	-229.567689	159.413867	1
395	-229.567184	159.413617	1
396	-229.566681	159.413466	1
397	-229.566181	159.413416	1
398	-229.565681	159.413466	1
399	-229.565183	159.413566	1
400	-229.564687	159.413767	1
401	-229.564191	159.413967	1
402	-229.563696	159.414268	1
403	-229.563200	159.414468	1
404	-229.562704	159.414669	1
405	-229.562205	159.414769	1
406	-229.561706	159.414819	1
407	-229.561206	159.414819	1
408	-229.560704	159.414669	1
409	-229.560201	159.414519	1
410	-229.559697	159.414318	1
411	-229.559193	159.414068	1
412	-229.558689	159.413867	1
413	-229.558186	159.413717	1
414	-229.557684	159.413617	1
415	-229.557184	159.413617	1
416	-229.556685	159.413667	1
417	-229.556188	159.413817	1
418	-229.555692	159.414017	1
419	-229.555196	159.414268	1
420	-229.554701	159.414519	1
421	-229.554205	159.414719	1
422	-229.553707	159.414869	1
423	-229.553208	159.414920	1
424	-229.552708	159.414920	1
425	-229.552206	159.414819	1
426	-229.551703	159.414619	1
427	-229.551198	159.414368	1
428	-229.550693	159.414118	1
429	-229.550189	159.413867	1
430	-229.549685	159.413667	1
431	-229.549182	159.413516	1
432	-229.548681	159.413466	1
433	-229.548182	159.413516	1
434	-229.547684	159.413617	1
435	-229.547188	159.413817	1
436	-229.546692	159.414017	1
437	-229.546195	159.414218	1
438	-229.545699	159.414418	1
439	-229.545203	159.414619	1
440	-229.544704	159.414669	1
441	-229.544204	159.414669	1
442	-229.543702	159.414569	1
443	-229.543199	159.414418	1
444	-229.542694	159.414168	1
445	-229.542190	159.413917	1
446	-229.541685	159.413667	1
447	-229.541181	159.413466	1
448	-229.540679	159.413316	1
449	-229.540178	159.413266	1
450	-229.539679	159.413316	1
451	-229.539181	159.413466	1
452	-229.538685	159.413667	1
453	-229.538190	159.413917	1
454	-229.537695	159.414218	1
455	-229.537200	159.414468	1
456	-229.536704	159.414669	1
457	-229.536205	159.414769	1
458	-229.535706	159.414819	1
459	-229.535205	159.414769	1
460	-229.534703	159.414619	1
461	-229.534200	159.414468	1
462	-229.533695	159.414218	1
463	-229.533192	159.414017	1
464	-229.532688	159.413817	1
465	-229.532186	159.413717	1
466	-229.531685	159.413667	1
467	-229.531186	159.413717	1
468	-229.530688	159.413817	1
469	-229.530191	159.413967	1
470	-229.529695	159.414218	1
471	-229.529200	159.414468	1
472	-229.528704	159.414669	1
473	-229.528206	159.414819	1
474	-229.527709	159.414970	1
475	-229.527209	159.414970	1
476	-229.526708	159.414920	1
477	-229.526205	159.414769	1
478	-229.525703	159.414619	1
479	-229.525198	159.414368	1
480	-229.524693	159.414118	1
481	-229.524189	159.413867	1
482	-229.523685	159.413667	1
483	-229.523182	159.413516	1
484	-229.522681	159.413416	1
485	-229.522181	159.413466	1
486	-229.521683	159.413566	1
487	-229.521186	159.413717	1
488	-229.520691	159.413967	1
489	-229.520194	159.414168	1
490	-229.519699	159.414418	1
491	-229.519203	159.414619	1
492	-229.518705	159.414769	1
493	-229.518206	159.414819	1
494	-229.517706	159.414819	1
495	-229.517205	159.414719	1
496	-229.516702	159.414569	1
497	-229.516197	159.414318	1
498	-229.515693	159.414118	1
499	-229.515189	159.413867	1
500	-229.514686	159.413717	1
501	-229.514184	159.413617	1
502	-229.513684	159.413617	1
503	-229.513185	159.413667	1
504	-229.512688	159.413817	1
505	-229.512192	159.414017	1
506	-229.511696	159.414268	1
507	-229.511201	159.414519	1
508	-229.510705	159.414719	1
509	-229.510207	159.414869	1
510	-229.509709	159.414970	1
511	-229.509209	159.414970	1
512	-229.508708	159.414920	1
513	-229.508205	159.414769	1
514	-229.507702	159.414569	1
515	-229.507198	159.414368	1
516	-229.506694	159.414168	1
517	-229.506192	159.414017	1
518	-229.505689	159.413867	1
519	-229.505188	159.413817	1
520	-229.504688	159.413817	1
521	-229.504190	159.413917	1
522	-229.503693	159.414068	1
523	-229.503196	159.414268	1
524	-229.502700	159.414468	1
525	-229.502203	159.414619	1
526	-229.501705	159.414769	1
527	-229.501207	159.414869	1
528	-229.500707	159.414869	1
529	-229.500205	159.414769	1
530	-229.499703	159.414619	1
531	-229.499198	159.414368	1
532	-229.498693	159.414118	1
533	-229.498190	159.413917	1
534	-229.497686	159.413717	1
535	-229.497183	159.413566	1
536	-229.496682	159.413516	1
537	-229.496182	159.413516	1
538	-229.495685	159.413667	1
539	-229.495188	159.413817	1
540	-229.494693	159.414068	1
541	-229.494196	159.414268	1
542	-229.493700	159.414468	1
543	-229.493204	159.414669	1
544	-229.492705	159.414769	1
545	-229.492206	159.414819	1
546	-229.491705	159.414769	1
547	-229.491204	159.414669	1
548	-229.490701	159.414519	1
549	-229.490197	159.414318	1
550	-229.489694	159.414168	1
551	-229.489192	159.414017	1
552	-229.488690	159.413917	1
553	-229.488189	159.413867	1
554	-229.487690	159.413917	1
555	-229.487192	159.414017	1
556	-229.486694	159.414168	1
557	-229.486198	159.414368	1
558	-229.485703	159.414619	1
559	-229.485206	159.414819	1
560	-229.484709	159.414970	1
561	-229.484210	159.415020	1
562	-229.483710	159.415020	1
563	-229.483208	159.414920	1
564	-229.482706	159.414819	1
565	-229.482203	159.414619	1
566	-229.481699	159.414418	1
567	-229.481194	159.414168	1
568	-229.480692	159.414017	1
569	-229.480189	159.413867	1
570	-229.479688	159.413817	1
571	-229.479189	159.413867	1
572	-229.478690	159.413917	1
573	-229.478193	159.414068	1
574	-229.477695	159.414218	1
575	-229.477198	159.414368	1
576	-229.476700	159.414468	1
577	-229.476201	159.414519	1
