Jain
Rollenlager_Kontur_Verschleiß
9

18.03.24
16:55
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764588	159.412714	1
1	-229.764090	159.412865	1
2	-229.763592	159.412965	1
3	-229.763093	159.413015	1
4	-229.762594	159.413065	1
5	-229.762094	159.413065	1
6	-229.761594	159.413065	1
7	-229.761092	159.412965	1
8	-229.760590	159.412865	1
9	-229.760088	159.412714	1
10	-229.759586	159.412614	1
11	-229.759083	159.412464	1
12	-229.758582	159.412414	1
13	-229.758081	159.412364	1
14	-229.757581	159.412364	1
15	-229.757081	159.412364	1
16	-229.756582	159.412414	1
17	-229.756084	159.412514	1
18	-229.755585	159.412564	1
19	-229.755086	159.412614	1
20	-229.754587	159.412664	1
21	-229.754087	159.412664	1
22	-229.753587	159.412664	1
23	-229.753085	159.412564	1
24	-229.752584	159.412514	1
25	-229.752082	159.412414	1
26	-229.751580	159.412314	1
27	-229.751078	159.412213	1
28	-229.750578	159.412163	1
29	-229.750077	159.412113	1
30	-229.749577	159.412113	1
31	-229.749078	159.412163	1
32	-229.748579	159.412263	1
33	-229.748081	159.412364	1
34	-229.747583	159.412464	1
35	-229.747086	159.412614	1
36	-229.746588	159.412714	1
37	-229.746090	159.412815	1
38	-229.745590	159.412865	1
39	-229.745091	159.412915	1
40	-229.744591	159.412915	1
41	-229.744090	159.412865	1
42	-229.743590	159.412815	1
43	-229.743089	159.412765	1
44	-229.742588	159.412714	1
45	-229.742087	159.412664	1
46	-229.741586	159.412614	1
47	-229.741085	159.412564	1
48	-229.740586	159.412614	1
49	-229.740086	159.412614	1
50	-229.739587	159.412664	1
51	-229.739089	159.412765	1
52	-229.738590	159.412815	1
53	-229.738090	159.412865	1
54	-229.737591	159.412915	1
55	-229.737091	159.412915	1
56	-229.736590	159.412865	1
57	-229.736090	159.412815	1
58	-229.735588	159.412714	1
59	-229.735086	159.412614	1
60	-229.734584	159.412514	1
61	-229.734081	159.412364	1
62	-229.733580	159.412314	1
63	-229.733078	159.412213	1
64	-229.732578	159.412163	1
