Jain
Rollenlager_Kontur_Verschleiß
13

18.03.24
17:02
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764561	159.412915	1
1	-229.764061	159.412915	1
2	-229.763561	159.412915	1
3	-229.763061	159.412915	1
4	-229.762562	159.412965	1
5	-229.762063	159.413015	1
6	-229.761564	159.413065	1
7	-229.761065	159.413115	1
8	-229.760565	159.413115	1
9	-229.760066	159.413166	1
10	-229.759565	159.413115	1
11	-229.759064	159.413065	1
12	-229.758563	159.413015	1
13	-229.758062	159.412965	1
14	-229.757561	159.412915	1
15	-229.757060	159.412865	1
16	-229.756560	159.412865	1
17	-229.756060	159.412865	1
18	-229.755560	159.412865	1
19	-229.755061	159.412915	1
20	-229.754562	159.412965	1
21	-229.754063	159.413015	1
22	-229.753565	159.413115	1
23	-229.753066	159.413166	1
24	-229.752567	159.413216	1
25	-229.752067	159.413216	1
26	-229.751567	159.413216	1
27	-229.751067	159.413216	1
28	-229.750566	159.413166	1
29	-229.750065	159.413115	1
30	-229.749564	159.413065	1
31	-229.749063	159.413015	1
32	-229.748562	159.412965	1
33	-229.748062	159.412965	1
34	-229.747561	159.412915	1
35	-229.747061	159.412915	1
36	-229.746562	159.412965	1
37	-229.746062	159.412965	1
38	-229.745563	159.413015	1
39	-229.745064	159.413065	1
40	-229.744564	159.413065	1
41	-229.744064	159.413065	1
42	-229.743564	159.413065	1
43	-229.743064	159.413065	1
44	-229.742564	159.413065	1
45	-229.742063	159.413015	1
46	-229.741563	159.413015	1
47	-229.741063	159.413015	1
48	-229.740563	159.413015	1
49	-229.740063	159.413015	1
50	-229.739563	159.413015	1
51	-229.739064	159.413065	1
52	-229.738565	159.413115	1
53	-229.738065	159.413115	1
54	-229.737566	159.413166	1
55	-229.737067	159.413216	1
56	-229.736567	159.413216	1
57	-229.736066	159.413166	1
58	-229.735566	159.413166	1
59	-229.735065	159.413115	1
60	-229.734564	159.413065	1
61	-229.734062	159.412965	1
62	-229.733561	159.412915	1
63	-229.733060	159.412865	1
64	-229.732560	159.412815	1
65	-229.732059	159.412765	1
66	-229.731559	159.412765	1
67	-229.731060	159.412815	1
68	-229.730560	159.412815	1
69	-229.730060	159.412865	1
70	-229.729561	159.412915	1
71	-229.729062	159.412965	1
72	-229.728563	159.413015	1
73	-229.728064	159.413065	1
74	-229.727564	159.413065	1
75	-229.727064	159.413065	1
76	-229.726564	159.413065	1
77	-229.726063	159.413015	1
78	-229.725563	159.413015	1
79	-229.725062	159.412965	1
80	-229.724562	159.412965	1
81	-229.724062	159.412965	1
82	-229.723563	159.413015	1
83	-229.723064	159.413065	1
84	-229.722565	159.413115	1
85	-229.722066	159.413166	1
86	-229.721567	159.413216	1
87	-229.721068	159.413266	1
88	-229.720569	159.413316	1
89	-229.720069	159.413316	1
90	-229.719569	159.413316	1
91	-229.719069	159.413316	1
92	-229.718568	159.413266	1
93	-229.718067	159.413216	1
94	-229.717566	159.413166	1
95	-229.717064	159.413065	1
96	-229.716563	159.413015	1
97	-229.716062	159.412965	1
98	-229.715561	159.412915	1
99	-229.715061	159.412915	1
100	-229.714561	159.412915	1
101	-229.714061	159.412915	1
102	-229.713561	159.412915	1
103	-229.713062	159.412965	1
104	-229.712562	159.412965	1
105	-229.712063	159.413015	1
106	-229.711563	159.413015	1
107	-229.711062	159.412965	1
108	-229.710562	159.412965	1
109	-229.710060	159.412865	1
110	-229.709560	159.412815	1
111	-229.709059	159.412765	1
112	-229.708557	159.412664	1
113	-229.708056	159.412614	1
114	-229.707556	159.412614	1
115	-229.707056	159.412614	1
116	-229.706557	159.412664	1
117	-229.706058	159.412714	1
118	-229.705560	159.412815	1
119	-229.705061	159.412915	1
120	-229.704563	159.413015	1
121	-229.704065	159.413115	1
122	-229.703567	159.413216	1
123	-229.703069	159.413316	1
124	-229.702570	159.413366	1
125	-229.702071	159.413416	1
126	-229.701571	159.413416	1
127	-229.701071	159.413416	1
128	-229.700570	159.413366	1
129	-229.700070	159.413366	1
130	-229.699569	159.413316	1
131	-229.699068	159.413266	1
132	-229.698567	159.413216	1
133	-229.698067	159.413216	1
134	-229.697566	159.413166	1
135	-229.697066	159.413166	1
136	-229.696566	159.413166	1
137	-229.696066	159.413166	1
