Jain
Rollenlager_Kontur_Verschleiß
15

18.03.24
17:06
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764635	159.416373	1
1	-229.764135	159.416373	1
2	-229.763634	159.416323	1
3	-229.763133	159.416273	1
4	-229.762631	159.416172	1
5	-229.762130	159.416122	1
6	-229.761628	159.416022	1
7	-229.761128	159.416022	1
8	-229.760628	159.416022	1
9	-229.760129	159.416072	1
10	-229.759630	159.416122	1
11	-229.759132	159.416222	1
12	-229.758634	159.416323	1
13	-229.758136	159.416423	1
14	-229.757637	159.416473	1
15	-229.757138	159.416523	1
16	-229.756639	159.416573	1
17	-229.756138	159.416523	1
18	-229.755638	159.416523	1
19	-229.755137	159.416473	1
20	-229.754635	159.416373	1
21	-229.754134	159.416323	1
22	-229.753632	159.416222	1
23	-229.753131	159.416172	1
24	-229.752630	159.416122	1
25	-229.752130	159.416122	1
26	-229.751630	159.416122	1
27	-229.751131	159.416172	1
28	-229.750632	159.416222	1
29	-229.750133	159.416273	1
30	-229.749635	159.416373	1
31	-229.749135	159.416373	1
32	-229.748636	159.416423	1
33	-229.748136	159.416423	1
34	-229.747635	159.416373	1
35	-229.747134	159.416323	1
36	-229.746632	159.416222	1
37	-229.746131	159.416172	1
38	-229.745630	159.416122	1
39	-229.745129	159.416072	1
40	-229.744628	159.416022	1
41	-229.744128	159.416022	1
42	-229.743629	159.416072	1
43	-229.743130	159.416122	1
44	-229.742631	159.416172	1
45	-229.742133	159.416273	1
46	-229.741634	159.416323	1
47	-229.741135	159.416373	1
48	-229.740635	159.416373	1
49	-229.740135	159.416373	1
50	-229.739634	159.416323	1
51	-229.739133	159.416273	1
52	-229.738632	159.416222	1
53	-229.738130	159.416122	1
54	-229.737629	159.416072	1
55	-229.737129	159.416072	1
56	-229.736629	159.416072	1
57	-229.736130	159.416122	1
58	-229.735631	159.416172	1
59	-229.735133	159.416273	1
60	-229.734635	159.416373	1
61	-229.734137	159.416473	1
62	-229.733638	159.416523	1
63	-229.733139	159.416573	1
64	-229.732640	159.416623	1
65	-229.732139	159.416573	1
66	-229.731638	159.416523	1
67	-229.731137	159.416473	1
68	-229.730635	159.416373	1
69	-229.730133	159.416273	1
70	-229.729631	159.416172	1
71	-229.729130	159.416122	1
72	-229.728629	159.416072	1
73	-229.728129	159.416072	1
74	-229.727630	159.416122	1
75	-229.727131	159.416172	1
76	-229.726633	159.416273	1
77	-229.726134	159.416323	1
78	-229.725636	159.416423	1
79	-229.725137	159.416473	1
80	-229.724638	159.416523	1
81	-229.724138	159.416523	1
82	-229.723637	159.416473	1
83	-229.723135	159.416373	1
84	-229.722634	159.416323	1
85	-229.722132	159.416222	1
86	-229.721630	159.416122	1
87	-229.721129	159.416072	1
88	-229.720628	159.416022	1
89	-229.720128	159.416022	1
90	-229.719628	159.416022	1
91	-229.719129	159.416072	1
92	-229.718631	159.416172	1
93	-229.718133	159.416273	1
94	-229.717634	159.416323	1
95	-229.717136	159.416423	1
96	-229.716637	159.416473	1
97	-229.716138	159.416523	1
98	-229.715638	159.416523	1
99	-229.715137	159.416473	1
100	-229.714636	159.416423	1
101	-229.714135	159.416373	1
102	-229.713633	159.416273	1
103	-229.713131	159.416172	1
104	-229.712630	159.416122	1
105	-229.712129	159.416072	1
106	-229.711629	159.416072	1
107	-229.711130	159.416122	1
108	-229.710631	159.416172	1
109	-229.710132	159.416222	1
110	-229.709633	159.416273	1
111	-229.709135	159.416373	1
112	-229.708636	159.416423	1
113	-229.708137	159.416473	1
114	-229.707637	159.416473	1
115	-229.707137	159.416473	1
116	-229.706636	159.416423	1
117	-229.706134	159.416323	1
118	-229.705632	159.416222	1
119	-229.705130	159.416122	1
120	-229.704628	159.416022	1
121	-229.704128	159.415972	1
122	-229.703627	159.415922	1
123	-229.703127	159.415922	1
124	-229.702627	159.415922	1
125	-229.702128	159.415972	1
126	-229.701629	159.416072	1
127	-229.701130	159.416122	1
128	-229.700632	159.416222	1
129	-229.700133	159.416273	1
130	-229.699634	159.416323	1
131	-229.699135	159.416373	1
132	-229.698634	159.416323	1
133	-229.698134	159.416323	1
134	-229.697632	159.416222	1
135	-229.697131	159.416172	1
136	-229.696629	159.416072	1
137	-229.696128	159.415972	1
138	-229.695627	159.415922	1
139	-229.695127	159.415922	1
140	-229.694627	159.415922	1
141	-229.694128	159.415972	1
142	-229.693628	159.416022	1
143	-229.693130	159.416122	1
144	-229.692632	159.416222	1
145	-229.692134	159.416323	1
146	-229.691636	159.416423	1
147	-229.691137	159.416473	1
148	-229.690637	159.416473	1
149	-229.690137	159.416473	1
150	-229.689636	159.416423	1
151	-229.689135	159.416373	1
152	-229.688633	159.416273	1
153	-229.688132	159.416222	1
154	-229.687631	159.416172	1
155	-229.687131	159.416172	1
156	-229.686631	159.416172	1
157	-229.686132	159.416222	1
158	-229.685634	159.416323	1
159	-229.685135	159.416373	1
160	-229.684637	159.416473	1
161	-229.684139	159.416573	1
162	-229.683640	159.416623	1
163	-229.683140	159.416674	1
164	-229.682640	159.416674	1
165	-229.682140	159.416623	1
166	-229.681638	159.416523	1
167	-229.681136	159.416423	1
168	-229.680633	159.416273	1
169	-229.680129	159.416072	1
170	-229.679626	159.415872	1
171	-229.679123	159.415721	1
172	-229.678620	159.415571	1
173	-229.678119	159.415521	1
174	-229.677618	159.415471	1
175	-229.677120	159.415571	1
176	-229.676622	159.415671	1
177	-229.676125	159.415822	1
178	-229.675628	159.416022	1
179	-229.675133	159.416273	1
180	-229.674637	159.416473	1
181	-229.674140	159.416623	1
182	-229.673641	159.416724	1
183	-229.673143	159.416824	1
184	-229.672642	159.416774	1
185	-229.672141	159.416724	1
186	-229.671639	159.416573	1
187	-229.671136	159.416423	1
188	-229.670633	159.416273	1
189	-229.670130	159.416122	1
190	-229.669628	159.416022	1
191	-229.669127	159.415922	1
192	-229.668627	159.415922	1
193	-229.668128	159.416022	1
194	-229.667630	159.416122	1
195	-229.667133	159.416273	1
196	-229.666637	159.416473	1
197	-229.666140	159.416623	1
198	-229.665641	159.416724	1
199	-229.665143	159.416824	1
200	-229.664644	159.416874	1
201	-229.664143	159.416824	1
202	-229.663641	159.416724	1
203	-229.663139	159.416573	1
204	-229.662636	159.416423	1
205	-229.662132	159.416222	1
206	-229.661628	159.416022	1
207	-229.661126	159.415872	1
208	-229.660624	159.415771	1
209	-229.660124	159.415771	1
210	-229.659624	159.415771	1
211	-229.659125	159.415822	1
212	-229.658628	159.415972	1
213	-229.658130	159.416122	1
214	-229.657633	159.416273	1
215	-229.657136	159.416423	1
216	-229.656639	159.416573	1
217	-229.656140	159.416623	1
218	-229.655640	159.416674	1
219	-229.655140	159.416623	1
220	-229.654638	159.416523	1
221	-229.654135	159.416373	1
222	-229.653632	159.416222	1
223	-229.653128	159.416022	1
224	-229.652626	159.415872	1
225	-229.652123	159.415721	1
226	-229.651621	159.415621	1
227	-229.651121	159.415621	1
228	-229.650622	159.415671	1
229	-229.650124	159.415771	1
230	-229.649627	159.415922	1
231	-229.649130	159.416122	1
232	-229.648635	159.416373	1
233	-229.648139	159.416573	1
234	-229.647642	159.416774	1
235	-229.647145	159.416924	1
236	-229.646647	159.417024	1
237	-229.646147	159.417024	1
238	-229.645645	159.416924	1
239	-229.645143	159.416824	1
240	-229.644639	159.416573	1
241	-229.644134	159.416323	1
242	-229.643628	159.416022	1
243	-229.643124	159.415771	1
244	-229.642619	159.415521	1
245	-229.642116	159.415320	1
246	-229.641614	159.415220	1
247	-229.641114	159.415220	1
248	-229.640616	159.415320	1
249	-229.640119	159.415521	1
250	-229.639624	159.415771	1
251	-229.639128	159.416022	1
