Jain
Rollenlager_Kontur_Verschleiß
14

18.03.24
17:04
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764660	159.415571	1
1	-229.764159	159.415521	1
2	-229.763658	159.415471	1
3	-229.763158	159.415471	1
4	-229.762658	159.415471	1
5	-229.762159	159.415521	1
6	-229.761659	159.415521	1
7	-229.761161	159.415621	1
8	-229.760662	159.415671	1
9	-229.760162	159.415671	1
10	-229.759663	159.415721	1
11	-229.759163	159.415721	1
12	-229.758662	159.415671	1
13	-229.758162	159.415671	1
14	-229.757661	159.415621	1
15	-229.757160	159.415571	1
16	-229.756659	159.415521	1
17	-229.756159	159.415521	1
18	-229.755659	159.415521	1
19	-229.755159	159.415521	1
20	-229.754660	159.415571	1
21	-229.754162	159.415671	1
22	-229.753663	159.415721	1
23	-229.753164	159.415771	1
24	-229.752665	159.415822	1
25	-229.752166	159.415872	1
26	-229.751666	159.415872	1
27	-229.751166	159.415872	1
28	-229.750665	159.415822	1
29	-229.750164	159.415771	1
30	-229.749662	159.415671	1
31	-229.749161	159.415621	1
32	-229.748660	159.415571	1
33	-229.748159	159.415521	1
34	-229.747659	159.415521	1
35	-229.747159	159.415521	1
36	-229.746659	159.415521	1
37	-229.746160	159.415571	1
38	-229.745661	159.415621	1
39	-229.745162	159.415671	1
40	-229.744663	159.415721	1
41	-229.744164	159.415771	1
42	-229.743664	159.415771	1
43	-229.743163	159.415721	1
44	-229.742662	159.415671	1
45	-229.742161	159.415621	1
46	-229.741659	159.415521	1
47	-229.741158	159.415471	1
48	-229.740657	159.415371	1
49	-229.740156	159.415320	1
50	-229.739655	159.415270	1
51	-229.739155	159.415270	1
52	-229.738655	159.415270	1
53	-229.738156	159.415320	1
54	-229.737657	159.415371	1
55	-229.737158	159.415471	1
56	-229.736660	159.415571	1
57	-229.736162	159.415671	1
58	-229.735663	159.415721	1
59	-229.735165	159.415822	1
60	-229.734665	159.415822	1
61	-229.734166	159.415872	1
62	-229.733666	159.415872	1
63	-229.733165	159.415822	1
64	-229.732665	159.415822	1
65	-229.732164	159.415771	1
66	-229.731663	159.415721	1
67	-229.731163	159.415721	1
68	-229.730663	159.415721	1
69	-229.730164	159.415771	1
70	-229.729664	159.415771	1
71	-229.729165	159.415822	1
72	-229.728666	159.415872	1
73	-229.728167	159.415922	1
74	-229.727667	159.415922	1
75	-229.727167	159.415922	1
76	-229.726667	159.415922	1
77	-229.726167	159.415922	1
78	-229.725666	159.415872	1
79	-229.725165	159.415822	1
80	-229.724664	159.415771	1
81	-229.724163	159.415721	1
82	-229.723662	159.415671	1
83	-229.723161	159.415621	1
84	-229.722661	159.415621	1
85	-229.722161	159.415621	1
86	-229.721661	159.415621	1
87	-229.721161	159.415621	1
88	-229.720661	159.415621	1
89	-229.720161	159.415621	1
90	-229.719661	159.415621	1
91	-229.719161	159.415621	1
92	-229.718661	159.415621	1
93	-229.718160	159.415571	1
94	-229.717660	159.415571	1
95	-229.717160	159.415571	1
96	-229.716659	159.415521	1
97	-229.716159	159.415521	1
98	-229.715659	159.415521	1
99	-229.715159	159.415521	1
100	-229.714660	159.415571	1
101	-229.714160	159.415571	1
102	-229.713661	159.415621	1
103	-229.713163	159.415721	1
104	-229.712664	159.415771	1
105	-229.712165	159.415822	1
106	-229.711666	159.415872	1
107	-229.711166	159.415872	1
108	-229.710667	159.415922	1
109	-229.710167	159.415922	1
110	-229.709667	159.415922	1
111	-229.709166	159.415872	1
112	-229.708665	159.415822	1
113	-229.708165	159.415822	1
114	-229.707665	159.415822	1
115	-229.707165	159.415822	1
116	-229.706665	159.415822	1
117	-229.706166	159.415872	1
118	-229.705666	159.415872	1
119	-229.705167	159.415922	1
120	-229.704668	159.415972	1
121	-229.704168	159.415972	1
122	-229.703668	159.416022	1
123	-229.703168	159.416022	1
124	-229.702668	159.416022	1
125	-229.702168	159.415972	1
126	-229.701668	159.415972	1
127	-229.701167	159.415922	1
128	-229.700666	159.415872	1
129	-229.700165	159.415822	1
130	-229.699664	159.415771	1
131	-229.699163	159.415721	1
132	-229.698662	159.415671	1
133	-229.698162	159.415671	1
134	-229.697661	159.415621	1
135	-229.697161	159.415621	1
136	-229.696661	159.415621	1
137	-229.696161	159.415621	1
138	-229.695661	159.415621	1
139	-229.695161	159.415621	1
140	-229.694661	159.415621	1
141	-229.694161	159.415621	1
142	-229.693661	159.415621	1
143	-229.693161	159.415621	1
144	-229.692661	159.415621	1
145	-229.692161	159.415621	1
146	-229.691661	159.415621	1
147	-229.691161	159.415621	1
148	-229.690662	159.415671	1
149	-229.690162	159.415671	1
150	-229.689662	159.415671	1
151	-229.689163	159.415721	1
152	-229.688664	159.415771	1
153	-229.688164	159.415771	1
154	-229.687665	159.415822	1
155	-229.687166	159.415872	1
156	-229.686666	159.415872	1
157	-229.686167	159.415922	1
158	-229.685667	159.415922	1
159	-229.685167	159.415922	1
160	-229.684667	159.415922	1
161	-229.684167	159.415922	1
162	-229.683667	159.415922	1
163	-229.683167	159.415922	1
164	-229.682667	159.415922	1
165	-229.682167	159.415922	1
166	-229.681667	159.415922	1
167	-229.681167	159.415922	1
168	-229.680666	159.415872	1
169	-229.680166	159.415872	1
170	-229.679666	159.415872	1
171	-229.679166	159.415872	1
172	-229.678665	159.415822	1
173	-229.678165	159.415822	1
174	-229.677664	159.415771	1
175	-229.677164	159.415771	1
176	-229.676663	159.415721	1
177	-229.676163	159.415721	1
178	-229.675663	159.415721	1
179	-229.675162	159.415671	1
180	-229.674662	159.415671	1
181	-229.674162	159.415671	1
182	-229.673662	159.415671	1
183	-229.673162	159.415671	1
184	-229.672662	159.415671	1
185	-229.672162	159.415671	1
186	-229.671662	159.415671	1
187	-229.671162	159.415671	1
188	-229.670662	159.415671	1
189	-229.670161	159.415621	1
190	-229.669661	159.415621	1
191	-229.669160	159.415571	1
192	-229.668660	159.415571	1
193	-229.668160	159.415571	1
194	-229.667660	159.415571	1
195	-229.667160	159.415571	1
196	-229.666660	159.415571	1
197	-229.666161	159.415621	1
198	-229.665661	159.415621	1
199	-229.665162	159.415671	1
200	-229.664664	159.415771	1
201	-229.664165	159.415822	1
202	-229.663666	159.415872	1
203	-229.663167	159.415922	1
204	-229.662667	159.415922	1
205	-229.662168	159.415972	1
206	-229.661668	159.415972	1
207	-229.661168	159.415972	1
208	-229.660667	159.415922	1
209	-229.660167	159.415922	1
210	-229.659666	159.415872	1
211	-229.659164	159.415771	1
212	-229.658663	159.415721	1
213	-229.658162	159.415671	1
214	-229.657661	159.415621	1
215	-229.657160	159.415571	1
216	-229.656659	159.415521	1
217	-229.656159	159.415521	1
218	-229.655658	159.415471	1
219	-229.655158	159.415471	1
220	-229.654659	159.415521	1
221	-229.654160	159.415571	1
222	-229.653660	159.415571	1
223	-229.653162	159.415671	1
224	-229.652662	159.415671	1
225	-229.652163	159.415721	1
226	-229.651664	159.415771	1
227	-229.651164	159.415771	1
228	-229.650664	159.415771	1
229	-229.650163	159.415721	1
230	-229.649663	159.415721	1
231	-229.649162	159.415671	1
232	-229.648661	159.415621	1
233	-229.648159	159.415521	1
234	-229.647659	159.415521	1
235	-229.647158	159.415471	1
236	-229.646658	159.415471	1
237	-229.646159	159.415521	1
238	-229.645660	159.415571	1
239	-229.645162	159.415671	1
240	-229.644664	159.415771	1
241	-229.644166	159.415872	1
242	-229.643668	159.415972	1
243	-229.643169	159.416072	1
244	-229.642671	159.416172	1
245	-229.642173	159.416273	1
246	-229.641673	159.416273	1
247	-229.641173	159.416273	1
248	-229.640673	159.416273	1
249	-229.640171	159.416172	1
250	-229.639670	159.416122	1
251	-229.639168	159.416022	1
252	-229.638668	159.415972	1
253	-229.638166	159.415872	1
254	-229.637665	159.415822	1
255	-229.637164	159.415771	1
256	-229.636663	159.415721	1
257	-229.636163	159.415721	1
258	-229.635663	159.415721	1
259	-229.635162	159.415671	1
260	-229.634662	159.415671	1
261	-229.634162	159.415671	1
262	-229.633661	159.415621	1
263	-229.633160	159.415571	1
264	-229.632659	159.415521	1
265	-229.632158	159.415471	1
266	-229.631657	159.415371	1
267	-229.631155	159.415270	1
268	-229.630653	159.415170	1
269	-229.630150	159.415020	1
270	-229.629649	159.414970	1
271	-229.629147	159.414869	1
272	-229.628646	159.414819	1
273	-229.628146	159.414819	1
274	-229.627647	159.414869	1
275	-229.627148	159.414920	1
276	-229.626649	159.414970	1
277	-229.626151	159.415070	1
278	-229.625654	159.415220	1
279	-229.625156	159.415320	1
280	-229.624658	159.415471	1
281	-229.624160	159.415571	1
282	-229.623662	159.415671	1
283	-229.623163	159.415721	1
284	-229.622664	159.415771	1
