Jain
Rollenlager_Kontur_Verschleiß
24

18.03.24
17:21
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764507	159.413216	1
1	-229.764007	159.413216	1
2	-229.763507	159.413216	1
3	-229.763006	159.413166	1
4	-229.762505	159.413115	1
5	-229.762004	159.413065	1
6	-229.761502	159.412965	1
7	-229.761002	159.412965	1
8	-229.760501	159.412915	1
9	-229.760001	159.412915	1
10	-229.759501	159.412915	1
11	-229.759002	159.412965	1
12	-229.758503	159.413015	1
13	-229.758004	159.413065	1
14	-229.757504	159.413065	1
15	-229.757005	159.413115	1
16	-229.756505	159.413115	1
17	-229.756005	159.413115	1
18	-229.755505	159.413115	1
19	-229.755005	159.413115	1
20	-229.754504	159.413065	1
21	-229.754003	159.413015	1
22	-229.753502	159.412965	1
23	-229.753002	159.412965	1
24	-229.752502	159.412965	1
25	-229.752002	159.412965	1
26	-229.751503	159.413015	1
27	-229.751004	159.413065	1
28	-229.750505	159.413115	1
29	-229.750006	159.413166	1
30	-229.749507	159.413216	1
31	-229.749007	159.413216	1
32	-229.748507	159.413216	1
33	-229.748006	159.413166	1
34	-229.747504	159.413065	1
35	-229.747002	159.412965	1
36	-229.746500	159.412815	1
37	-229.745998	159.412714	1
38	-229.745495	159.412564	1
39	-229.744994	159.412514	1
40	-229.744493	159.412464	1
41	-229.743993	159.412464	1
42	-229.743494	159.412514	1
43	-229.742996	159.412614	1
44	-229.742498	159.412714	1
45	-229.742000	159.412815	1
46	-229.741501	159.412915	1
47	-229.741003	159.413015	1
48	-229.740504	159.413065	1
49	-229.740005	159.413115	1
50	-229.739505	159.413115	1
51	-229.739004	159.413065	1
52	-229.738503	159.413015	1
53	-229.738002	159.412965	1
54	-229.737500	159.412865	1
55	-229.737000	159.412815	1
56	-229.736499	159.412765	1
57	-229.735998	159.412714	1
58	-229.735499	159.412765	1
59	-229.734999	159.412765	1
60	-229.734500	159.412865	1
61	-229.734002	159.412965	1
62	-229.733504	159.413065	1
63	-229.733006	159.413166	1
64	-229.732508	159.413266	1
65	-229.732009	159.413316	1
66	-229.731510	159.413366	1
67	-229.731010	159.413366	1
68	-229.730509	159.413316	1
69	-229.730008	159.413266	1
70	-229.729507	159.413216	1
71	-229.729006	159.413166	1
72	-229.728505	159.413115	1
73	-229.728004	159.413065	1
74	-229.727503	159.413015	1
75	-229.727003	159.413015	1
76	-229.726503	159.413015	1
77	-229.726004	159.413065	1
78	-229.725505	159.413115	1
79	-229.725005	159.413115	1
80	-229.724506	159.413166	1
81	-229.724006	159.413166	1
82	-229.723507	159.413216	1
83	-229.723006	159.413166	1
84	-229.722505	159.413115	1
85	-229.722004	159.413065	1
86	-229.721503	159.413015	1
87	-229.721001	159.412915	1
88	-229.720500	159.412865	1
89	-229.720000	159.412815	1
90	-229.719500	159.412815	1
91	-229.719000	159.412815	1
92	-229.718500	159.412865	1
93	-229.718001	159.412915	1
94	-229.717502	159.412965	1
95	-229.717004	159.413065	1
96	-229.716505	159.413115	1
97	-229.716007	159.413216	1
98	-229.715508	159.413266	1
99	-229.715009	159.413316	1
100	-229.714509	159.413316	1
101	-229.714009	159.413316	1
102	-229.713509	159.413316	1
103	-229.713008	159.413266	1
104	-229.712507	159.413216	1
105	-229.712006	159.413166	1
106	-229.711506	159.413166	1
107	-229.711005	159.413115	1
108	-229.710505	159.413115	1
109	-229.710005	159.413115	1
110	-229.709506	159.413166	1
111	-229.709006	159.413166	1
112	-229.708507	159.413216	1
113	-229.708008	159.413266	1
114	-229.707508	159.413266	1
115	-229.707009	159.413316	1
116	-229.706509	159.413316	1
117	-229.706008	159.413266	1
118	-229.705508	159.413266	1
