Jain
Rollenlager_Kontur_Verschleiß
3

18.03.24
16:44
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764514	159.411963	1
1	-229.764015	159.412013	1
2	-229.763517	159.412113	1
3	-229.763017	159.412113	1
4	-229.762517	159.412113	1
5	-229.762017	159.412113	1
6	-229.761515	159.412013	1
7	-229.761013	159.411913	1
8	-229.760511	159.411812	1
9	-229.760008	159.411662	1
10	-229.759506	159.411562	1
11	-229.759005	159.411462	1
12	-229.758504	159.411412	1
13	-229.758003	159.411361	1
14	-229.757503	159.411361	1
15	-229.757004	159.411412	1
16	-229.756505	159.411462	1
17	-229.756006	159.411562	1
18	-229.755508	159.411662	1
19	-229.755010	159.411762	1
20	-229.754512	159.411863	1
21	-229.754013	159.411913	1
22	-229.753513	159.411913	1
23	-229.753013	159.411913	1
24	-229.752512	159.411863	1
25	-229.752011	159.411812	1
26	-229.751510	159.411762	1
27	-229.751008	159.411662	1
28	-229.750507	159.411612	1
29	-229.750006	159.411562	1
30	-229.749506	159.411562	1
31	-229.749006	159.411562	1
32	-229.748507	159.411612	1
33	-229.748009	159.411712	1
34	-229.747511	159.411812	1
35	-229.747012	159.411863	1
36	-229.746514	159.411963	1
37	-229.746015	159.412013	1
38	-229.745515	159.412013	1
39	-229.745014	159.411963	1
40	-229.744512	159.411863	1
41	-229.744009	159.411712	1
42	-229.743507	159.411612	1
43	-229.743005	159.411462	1
44	-229.742503	159.411361	1
45	-229.742002	159.411311	1
46	-229.741502	159.411311	1
47	-229.741004	159.411412	1
48	-229.740506	159.411512	1
49	-229.740008	159.411662	1
50	-229.739510	159.411762	1
51	-229.739013	159.411913	1
52	-229.738515	159.412013	1
53	-229.738015	159.412013	1
54	-229.737514	159.411963	1
55	-229.737012	159.411863	1
56	-229.736509	159.411712	1
57	-229.736006	159.411512	1
58	-229.735503	159.411361	1
59	-229.734999	159.411161	1
60	-229.734496	159.411011	1
61	-229.733994	159.410910	1
62	-229.733494	159.410860	1
63	-229.732994	159.410860	1
64	-229.732494	159.410910	1
65	-229.731996	159.411011	1
66	-229.731498	159.411111	1
67	-229.731001	159.411261	1
68	-229.730503	159.411361	1
69	-229.730004	159.411412	1
70	-229.729505	159.411462	1
71	-229.729005	159.411462	1
72	-229.728505	159.411462	1
73	-229.728003	159.411361	1
74	-229.727501	159.411261	1
75	-229.726999	159.411161	1
76	-229.726496	159.411011	1
77	-229.725994	159.410910	1
78	-229.725494	159.410860	1
79	-229.724994	159.410860	1
80	-229.724495	159.410960	1
81	-229.723998	159.411111	1
82	-229.723502	159.411311	1
83	-229.723006	159.411562	1
84	-229.722512	159.411863	1
85	-229.722017	159.412113	1
86	-229.721520	159.412314	1
87	-229.721024	159.412514	1
88	-229.720526	159.412614	1
89	-229.720026	159.412614	1
90	-229.719524	159.412514	1
91	-229.719020	159.412314	1
92	-229.718517	159.412113	1
93	-229.718012	159.411863	1
94	-229.717508	159.411662	1
95	-229.717005	159.411462	1
96	-229.716502	159.411311	1
97	-229.716002	159.411311	1
98	-229.715503	159.411361	1
99	-229.715006	159.411512	1
100	-229.714509	159.411712	1
101	-229.714013	159.411913	1
102	-229.713518	159.412163	1
103	-229.713020	159.412314	1
104	-229.712523	159.412464	1
105	-229.712023	159.412464	1
106	-229.711522	159.412414	1
107	-229.711018	159.412213	1
108	-229.710515	159.412013	1
109	-229.710010	159.411762	1
110	-229.709505	159.411462	1
111	-229.709001	159.411261	1
112	-229.708498	159.411111	1
113	-229.707997	159.411061	1
114	-229.707498	159.411111	1
115	-229.707001	159.411261	1
116	-229.706506	159.411512	1
117	-229.706011	159.411812	1
118	-229.705518	159.412163	1
119	-229.705022	159.412414	1
120	-229.704527	159.412664	1
121	-229.704029	159.412765	1
122	-229.703530	159.412815	1
123	-229.703028	159.412714	1
124	-229.702525	159.412564	1
125	-229.702020	159.412314	1
126	-229.701516	159.412063	1
127	-229.701010	159.411762	1
128	-229.700506	159.411562	1
129	-229.700004	159.411412	1
130	-229.699503	159.411361	1
131	-229.699004	159.411412	1
132	-229.698506	159.411562	1
133	-229.698010	159.411762	1
134	-229.697515	159.412013	1
135	-229.697019	159.412263	1
136	-229.696523	159.412464	1
137	-229.696026	159.412614	1
138	-229.695527	159.412664	1
139	-229.695026	159.412614	1
140	-229.694523	159.412464	1
141	-229.694019	159.412263	1
142	-229.693515	159.412013	1
143	-229.693010	159.411762	1
144	-229.692506	159.411512	1
145	-229.692003	159.411361	1
146	-229.691501	159.411261	1
147	-229.691001	159.411261	1
148	-229.690503	159.411361	1
149	-229.690006	159.411562	1
150	-229.689511	159.411812	1
151	-229.689016	159.412063	1
152	-229.688521	159.412364	1
153	-229.688025	159.412564	1
154	-229.687529	159.412765	1
155	-229.687030	159.412815	1
156	-229.686530	159.412815	1
157	-229.686028	159.412714	1
158	-229.685524	159.412514	1
159	-229.685019	159.412263	1
160	-229.684515	159.412013	1
161	-229.684010	159.411762	1
162	-229.683506	159.411512	1
163	-229.683003	159.411361	1
164	-229.682502	159.411311	1
165	-229.682003	159.411361	1
166	-229.681506	159.411512	1
167	-229.681009	159.411712	1
168	-229.680515	159.412013	1
169	-229.680019	159.412263	1
170	-229.679524	159.412514	1
171	-229.679027	159.412664	1
172	-229.678529	159.412765	1
173	-229.678029	159.412765	1
174	-229.677527	159.412664	1
175	-229.677022	159.412414	1
176	-229.676518	159.412163	1
177	-229.676012	159.411863	1
178	-229.675507	159.411612	1
179	-229.675004	159.411412	1
180	-229.674501	159.411261	1
181	-229.674001	159.411261	1
182	-229.673503	159.411361	1
183	-229.673006	159.411512	1
184	-229.672511	159.411812	1
185	-229.672016	159.412063	1
186	-229.671521	159.412364	1
187	-229.671026	159.412614	1
188	-229.670530	159.412815	1
189	-229.670031	159.412915	1
190	-229.669531	159.412915	1
191	-229.669030	159.412815	1
192	-229.668527	159.412664	1
193	-229.668022	159.412414	1
194	-229.667518	159.412163	1
195	-229.667012	159.411863	1
196	-229.666508	159.411662	1
197	-229.666006	159.411512	1
198	-229.665504	159.411412	1
199	-229.665004	159.411412	1
