Jain
Rollenlager_Kontur_Verschleiß
4

18.03.24
16:45
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764536	159.412063	1
1	-229.764037	159.412113	1
2	-229.763537	159.412113	1
3	-229.763035	159.412013	1
4	-229.762533	159.411913	1
5	-229.762030	159.411762	1
6	-229.761527	159.411612	1
7	-229.761026	159.411512	1
8	-229.760524	159.411412	1
9	-229.760022	159.411311	1
10	-229.759522	159.411311	1
11	-229.759022	159.411311	1
12	-229.758523	159.411361	1
13	-229.758024	159.411412	1
14	-229.757525	159.411462	1
15	-229.757026	159.411562	1
16	-229.756526	159.411562	1
17	-229.756026	159.411562	1
18	-229.755526	159.411562	1
19	-229.755026	159.411562	1
20	-229.754526	159.411512	1
21	-229.754026	159.411512	1
22	-229.753526	159.411512	1
23	-229.753025	159.411462	1
24	-229.752525	159.411462	1
25	-229.752026	159.411512	1
26	-229.751526	159.411512	1
27	-229.751026	159.411562	1
28	-229.750527	159.411612	1
29	-229.750028	159.411662	1
30	-229.749529	159.411712	1
31	-229.749030	159.411762	1
32	-229.748530	159.411762	1
33	-229.748031	159.411812	1
34	-229.747530	159.411762	1
35	-229.747030	159.411762	1
36	-229.746529	159.411712	1
37	-229.746027	159.411612	1
38	-229.745526	159.411512	1
39	-229.745023	159.411361	1
40	-229.744520	159.411211	1
41	-229.744017	159.411061	1
42	-229.743514	159.410910	1
43	-229.743012	159.410760	1
44	-229.742510	159.410660	1
45	-229.742008	159.410560	1
46	-229.741507	159.410509	1
47	-229.741007	159.410509	1
48	-229.740507	159.410509	1
49	-229.740008	159.410560	1
50	-229.739508	159.410560	1
51	-229.739008	159.410560	1
52	-229.738507	159.410509	1
53	-229.738005	159.410409	1
54	-229.737503	159.410309	1
55	-229.737002	159.410209	1
56	-229.736500	159.410109	1
57	-229.736000	159.410109	1
58	-229.735501	159.410159	1
59	-229.735002	159.410259	1
60	-229.734507	159.410509	1
61	-229.734012	159.410760	1
62	-229.733518	159.411111	1
63	-229.733026	159.411512	1
64	-229.732532	159.411863	1
65	-229.732037	159.412113	1
66	-229.731540	159.412314	1
67	-229.731042	159.412414	1
68	-229.730541	159.412364	1
69	-229.730038	159.412213	1
70	-229.729534	159.411963	1
71	-229.729029	159.411712	1
72	-229.728524	159.411412	1
73	-229.728020	159.411211	1
74	-229.727516	159.411011	1
75	-229.727014	159.410910	1
76	-229.726514	159.410910	1
77	-229.726015	159.410960	1
78	-229.725518	159.411111	1
79	-229.725022	159.411311	1
80	-229.724525	159.411462	1
81	-229.724026	159.411562	1
82	-229.723527	159.411612	1
83	-229.723026	159.411562	1
84	-229.722525	159.411462	1
85	-229.722020	159.411211	1
86	-229.721514	159.410910	1
87	-229.721008	159.410560	1
88	-229.720502	159.410209	1
89	-229.719996	159.409908	1
90	-229.719491	159.409658	1
91	-229.718990	159.409557	1
92	-229.718490	159.409557	1
93	-229.717992	159.409708	1
94	-229.717498	159.410008	1
95	-229.717004	159.410359	1
96	-229.716511	159.410710	1
97	-229.716018	159.411111	1
98	-229.715524	159.411412	1
99	-229.715027	159.411612	1
100	-229.714528	159.411662	1
101	-229.714027	159.411612	1
102	-229.713525	159.411462	1
103	-229.713019	159.411161	1
104	-229.712514	159.410860	1
105	-229.712009	159.410610	1
106	-229.711503	159.410309	1
107	-229.711000	159.410109	1
108	-229.710499	159.410058	1
109	-229.710000	159.410109	1
110	-229.709502	159.410259	1
111	-229.709007	159.410509	1
112	-229.708514	159.410860	1
113	-229.708020	159.411211	1
114	-229.707526	159.411562	1
115	-229.707032	159.411863	1
116	-229.706536	159.412063	1
117	-229.706038	159.412163	1
118	-229.705538	159.412163	1
119	-229.705037	159.412113	1
120	-229.704534	159.411963	1
121	-229.704030	159.411762	1
122	-229.703526	159.411512	1
123	-229.703021	159.411261	1
124	-229.702517	159.411061	1
125	-229.702015	159.410960	1
126	-229.701514	159.410910	1
127	-229.701014	159.410910	1
128	-229.700517	159.411061	1
129	-229.700020	159.411211	1
130	-229.699525	159.411462	1
131	-229.699029	159.411712	1
132	-229.698534	159.411963	1
133	-229.698038	159.412163	1
134	-229.697539	159.412263	1
135	-229.697040	159.412314	1
136	-229.696539	159.412263	1
137	-229.696038	159.412163	1
138	-229.695534	159.411963	1
139	-229.695030	159.411762	1
140	-229.694526	159.411562	1
141	-229.694024	159.411412	1
142	-229.693523	159.411361	1
143	-229.693022	159.411311	1
144	-229.692524	159.411412	1
145	-229.692026	159.411512	1
146	-229.691529	159.411712	1
147	-229.691033	159.411913	1
148	-229.690536	159.412063	1
149	-229.690038	159.412213	1
150	-229.689540	159.412314	1
151	-229.689040	159.412314	1
152	-229.688538	159.412213	1
153	-229.688035	159.412013	1
154	-229.687531	159.411812	1
155	-229.687026	159.411512	1
156	-229.686520	159.411211	1
157	-229.686015	159.410960	1
