Jain
Rollenlager_Kontur_Verschleiß
7

18.03.24
16:52
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764633	159.411913	1
1	-229.764133	159.411913	1
2	-229.763633	159.411913	1
3	-229.763133	159.411913	1
4	-229.762633	159.411913	1
5	-229.762132	159.411863	1
6	-229.761632	159.411863	1
7	-229.761132	159.411863	1
8	-229.760632	159.411863	1
9	-229.760132	159.411863	1
10	-229.759633	159.411913	1
11	-229.759133	159.411913	1
12	-229.758634	159.411963	1
13	-229.758134	159.411963	1
14	-229.757635	159.412013	1
15	-229.757135	159.412013	1
16	-229.756635	159.412013	1
17	-229.756135	159.412013	1
18	-229.755635	159.412013	1
19	-229.755134	159.411963	1
20	-229.754634	159.411963	1
21	-229.754133	159.411913	1
22	-229.753632	159.411863	1
23	-229.753132	159.411863	1
24	-229.752631	159.411812	1
25	-229.752131	159.411812	1
26	-229.751631	159.411812	1
27	-229.751131	159.411812	1
28	-229.750631	159.411812	1
29	-229.750131	159.411812	1
30	-229.749630	159.411762	1
31	-229.749130	159.411762	1
32	-229.748630	159.411762	1
33	-229.748130	159.411762	1
34	-229.747630	159.411762	1
35	-229.747130	159.411762	1
36	-229.746630	159.411762	1
37	-229.746130	159.411762	1
38	-229.745630	159.411762	1
39	-229.745130	159.411762	1
40	-229.744631	159.411812	1
41	-229.744131	159.411812	1
42	-229.743631	159.411812	1
43	-229.743132	159.411863	1
44	-229.742632	159.411863	1
45	-229.742132	159.411863	1
46	-229.741632	159.411863	1
47	-229.741132	159.411863	1
48	-229.740632	159.411863	1
49	-229.740132	159.411863	1
50	-229.739632	159.411863	1
51	-229.739132	159.411863	1
52	-229.738632	159.411863	1
53	-229.738133	159.411913	1
54	-229.737633	159.411913	1
55	-229.737133	159.411913	1
56	-229.736634	159.411963	1
57	-229.736134	159.411963	1
58	-229.735634	159.411963	1
59	-229.735135	159.412013	1
60	-229.734635	159.412013	1
61	-229.734135	159.412013	1
62	-229.733635	159.412013	1
63	-229.733134	159.411963	1
64	-229.732634	159.411963	1
65	-229.732133	159.411913	1
66	-229.731632	159.411863	1
67	-229.731131	159.411812	1
68	-229.730631	159.411812	1
69	-229.730130	159.411762	1
70	-229.729630	159.411762	1
71	-229.729129	159.411712	1
72	-229.728629	159.411712	1
73	-229.728129	159.411712	1
74	-229.727629	159.411712	1
75	-229.727129	159.411712	1
76	-229.726629	159.411712	1
77	-229.726128	159.411662	1
78	-229.725628	159.411662	1
79	-229.725128	159.411662	1
80	-229.724628	159.411662	1
81	-229.724128	159.411662	1
82	-229.723628	159.411662	1
83	-229.723128	159.411662	1
84	-229.722628	159.411662	1
85	-229.722129	159.411712	1
86	-229.721630	159.411762	1
87	-229.721130	159.411762	1
88	-229.720631	159.411812	1
89	-229.720131	159.411812	1
90	-229.719631	159.411812	1
91	-229.719132	159.411863	1
92	-229.718632	159.411863	1
93	-229.718132	159.411863	1
94	-229.717632	159.411863	1
95	-229.717133	159.411913	1
96	-229.716633	159.411913	1
97	-229.716134	159.411963	1
98	-229.715634	159.411963	1
99	-229.715135	159.412013	1
100	-229.714635	159.412013	1
101	-229.714135	159.412013	1
102	-229.713635	159.412013	1
103	-229.713135	159.412013	1
104	-229.712635	159.412013	1
105	-229.712134	159.411963	1
106	-229.711633	159.411913	1
107	-229.711131	159.411812	1
108	-229.710630	159.411762	1
109	-229.710130	159.411762	1
110	-229.709629	159.411712	1
111	-229.709129	159.411712	1
112	-229.708630	159.411762	1
113	-229.708131	159.411812	1
114	-229.707632	159.411863	1
115	-229.707133	159.411913	1
116	-229.706634	159.411963	1
117	-229.706135	159.412013	1
118	-229.705636	159.412063	1
119	-229.705136	159.412063	1
120	-229.704636	159.412063	1
121	-229.704136	159.412063	1
122	-229.703635	159.412013	1
123	-229.703134	159.411963	1
124	-229.702633	159.411913	1
125	-229.702132	159.411863	1
126	-229.701631	159.411812	1
127	-229.701131	159.411812	1
128	-229.700630	159.411762	1
129	-229.700130	159.411762	1
130	-229.699631	159.411812	1
131	-229.699131	159.411812	1
132	-229.698632	159.411863	1
133	-229.698133	159.411913	1
134	-229.697634	159.411963	1
135	-229.697135	159.412013	1
136	-229.696635	159.412013	1
137	-229.696136	159.412063	1
138	-229.695636	159.412063	1
139	-229.695136	159.412063	1
140	-229.694636	159.412063	1
141	-229.694135	159.412013	1
142	-229.693634	159.411963	1
143	-229.693133	159.411913	1
144	-229.692632	159.411863	1
145	-229.692132	159.411863	1
146	-229.691631	159.411812	1
147	-229.691131	159.411812	1
148	-229.690631	159.411812	1
149	-229.690131	159.411812	1
150	-229.689631	159.411812	1
151	-229.689132	159.411863	1
152	-229.688632	159.411863	1
153	-229.688132	159.411863	1
154	-229.687633	159.411913	1
155	-229.687133	159.411913	1
156	-229.686632	159.411863	1
157	-229.686132	159.411863	1
158	-229.685632	159.411863	1
159	-229.685131	159.411812	1
160	-229.684631	159.411812	1
161	-229.684131	159.411812	1
162	-229.683630	159.411762	1
163	-229.683130	159.411762	1
164	-229.682629	159.411712	1
165	-229.682129	159.411712	1
166	-229.681628	159.411662	1
167	-229.681128	159.411662	1
168	-229.680627	159.411612	1
169	-229.680127	159.411612	1
170	-229.679627	159.411612	1
171	-229.679127	159.411612	1
172	-229.678628	159.411662	1
173	-229.678128	159.411662	1
174	-229.677629	159.411712	1
175	-229.677131	159.411812	1
176	-229.676632	159.411863	1
177	-229.676133	159.411913	1
178	-229.675633	159.411913	1
179	-229.675134	159.411963	1
180	-229.674634	159.411963	1
181	-229.674134	159.411963	1
182	-229.673634	159.411963	1
183	-229.673133	159.411913	1
184	-229.672633	159.411913	1
185	-229.672133	159.411913	1
186	-229.671632	159.411863	1
187	-229.671132	159.411863	1
188	-229.670632	159.411863	1
189	-229.670132	159.411863	1
190	-229.669632	159.411863	1
191	-229.669132	159.411863	1
192	-229.668632	159.411863	1
193	-229.668132	159.411863	1
194	-229.667632	159.411863	1
195	-229.667133	159.411913	1
196	-229.666633	159.411913	1
197	-229.666133	159.411913	1
198	-229.665634	159.411963	1
199	-229.665134	159.411963	1
200	-229.664634	159.411963	1
201	-229.664133	159.411913	1
202	-229.663633	159.411913	1
203	-229.663132	159.411863	1
204	-229.662632	159.411863	1
205	-229.662131	159.411812	1
206	-229.661630	159.411762	1
207	-229.661130	159.411762	1
208	-229.660629	159.411712	1
209	-229.660129	159.411712	1
210	-229.659630	159.411762	1
211	-229.659130	159.411762	1
212	-229.658631	159.411812	1
213	-229.658132	159.411863	1
214	-229.657634	159.411963	1
215	-229.657136	159.412063	1
216	-229.656637	159.412113	1
217	-229.656138	159.412163	1
218	-229.655638	159.412163	1
219	-229.655138	159.412163	1
220	-229.654638	159.412163	1
221	-229.654137	159.412113	1
222	-229.653636	159.412063	1
223	-229.653135	159.412013	1
224	-229.652634	159.411963	1
225	-229.652133	159.411913	1
226	-229.651632	159.411863	1
227	-229.651132	159.411863	1
228	-229.650632	159.411863	1
229	-229.650132	159.411863	1
230	-229.649633	159.411913	1
231	-229.649134	159.411963	1
232	-229.648634	159.411963	1
233	-229.648135	159.412013	1
234	-229.647636	159.412063	1
235	-229.647136	159.412063	1
236	-229.646636	159.412063	1
237	-229.646136	159.412063	1
238	-229.645635	159.412013	1
239	-229.645135	159.412013	1
240	-229.644634	159.411963	1
241	-229.644133	159.411913	1
242	-229.643632	159.411863	1
243	-229.643132	159.411863	1
244	-229.642632	159.411863	1
245	-229.642132	159.411863	1
246	-229.641633	159.411913	1
247	-229.641134	159.411963	1
248	-229.640634	159.411963	1
249	-229.640135	159.412013	1
250	-229.639636	159.412063	1
251	-229.639136	159.412063	1
252	-229.638636	159.412063	1
253	-229.638136	159.412063	1
254	-229.637634	159.411963	1
255	-229.637133	159.411913	1
256	-229.636631	159.411812	1
257	-229.636129	159.411712	1
258	-229.635627	159.411612	1
259	-229.635126	159.411562	1
260	-229.634626	159.411512	1
261	-229.634126	159.411512	1
262	-229.633626	159.411562	1
263	-229.633128	159.411662	1
264	-229.632631	159.411812	1
265	-229.632134	159.411963	1
266	-229.631637	159.412113	1
267	-229.631139	159.412263	1
268	-229.630642	159.412414	1
269	-229.630144	159.412514	1
270	-229.629645	159.412564	1
271	-229.629146	159.412614	1
272	-229.628646	159.412614	1
273	-229.628144	159.412514	1
274	-229.627642	159.412414	1
275	-229.627139	159.412263	1
276	-229.626637	159.412113	1
277	-229.626134	159.411963	1
278	-229.625631	159.411812	1
279	-229.625129	159.411712	1
280	-229.624628	159.411662	1
281	-229.624127	159.411612	1
