Jain
Rollenlager_Kontur_Verschleiß
6

18.03.24
16:49
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764567	159.411061	1
1	-229.764069	159.411161	1
2	-229.763570	159.411211	1
3	-229.763071	159.411261	1
4	-229.762571	159.411261	1
5	-229.762071	159.411261	1
6	-229.761571	159.411261	1
7	-229.761070	159.411211	1
8	-229.760569	159.411161	1
9	-229.760069	159.411161	1
10	-229.759568	159.411111	1
11	-229.759068	159.411111	1
12	-229.758569	159.411161	1
13	-229.758069	159.411161	1
14	-229.757570	159.411211	1
15	-229.757071	159.411261	1
16	-229.756571	159.411261	1
17	-229.756072	159.411311	1
18	-229.755573	159.411361	1
19	-229.755073	159.411361	1
20	-229.754573	159.411361	1
21	-229.754072	159.411311	1
22	-229.753572	159.411311	1
23	-229.753070	159.411211	1
24	-229.752569	159.411161	1
25	-229.752068	159.411111	1
26	-229.751567	159.411061	1
27	-229.751066	159.411011	1
28	-229.750565	159.410960	1
29	-229.750064	159.410910	1
30	-229.749564	159.410910	1
31	-229.749064	159.410910	1
32	-229.748564	159.410910	1
33	-229.748064	159.410910	1
34	-229.747564	159.410910	1
35	-229.747064	159.410910	1
36	-229.746565	159.410960	1
37	-229.746065	159.410960	1
38	-229.745565	159.410960	1
39	-229.745066	159.411011	1
40	-229.744566	159.411011	1
41	-229.744067	159.411061	1
42	-229.743567	159.411061	1
43	-229.743067	159.411061	1
44	-229.742568	159.411111	1
45	-229.742068	159.411111	1
46	-229.741568	159.411111	1
47	-229.741068	159.411111	1
48	-229.740568	159.411111	1
49	-229.740069	159.411161	1
50	-229.739569	159.411161	1
51	-229.739069	159.411161	1
52	-229.738569	159.411161	1
53	-229.738069	159.411161	1
54	-229.737569	159.411161	1
55	-229.737070	159.411211	1
56	-229.736571	159.411261	1
57	-229.736071	159.411261	1
58	-229.735572	159.411311	1
59	-229.735072	159.411311	1
60	-229.734573	159.411361	1
61	-229.734073	159.411361	1
62	-229.733573	159.411361	1
63	-229.733073	159.411361	1
64	-229.732572	159.411311	1
65	-229.732071	159.411261	1
66	-229.731570	159.411211	1
67	-229.731069	159.411161	1
68	-229.730568	159.411111	1
69	-229.730067	159.411061	1
70	-229.729566	159.411011	1
71	-229.729065	159.410960	1
72	-229.728565	159.410960	1
73	-229.728065	159.410960	1
74	-229.727565	159.410960	1
75	-229.727065	159.410960	1
76	-229.726566	159.411011	1
77	-229.726066	159.411011	1
78	-229.725566	159.411011	1
79	-229.725067	159.411061	1
80	-229.724567	159.411061	1
81	-229.724067	159.411061	1
82	-229.723566	159.411011	1
83	-229.723066	159.411011	1
84	-229.722566	159.411011	1
85	-229.722066	159.411011	1
86	-229.721565	159.410960	1
87	-229.721065	159.410960	1
88	-229.720566	159.411011	1
89	-229.720066	159.411011	1
90	-229.719567	159.411061	1
91	-229.719068	159.411111	1
92	-229.718569	159.411161	1
93	-229.718070	159.411211	1
94	-229.717571	159.411261	1
95	-229.717072	159.411311	1
96	-229.716573	159.411361	1
97	-229.716074	159.411412	1
98	-229.715574	159.411412	1
99	-229.715074	159.411412	1
100	-229.714574	159.411412	1
101	-229.714073	159.411361	1
102	-229.713573	159.411361	1
103	-229.713072	159.411311	1
104	-229.712571	159.411261	1
105	-229.712070	159.411211	1
106	-229.711570	159.411211	1
107	-229.711069	159.411161	1
108	-229.710569	159.411161	1
109	-229.710069	159.411161	1
110	-229.709569	159.411161	1
111	-229.709069	159.411161	1
112	-229.708569	159.411161	1
113	-229.708069	159.411161	1
114	-229.707569	159.411161	1
115	-229.707069	159.411161	1
116	-229.706569	159.411161	1
117	-229.706069	159.411161	1
118	-229.705568	159.411111	1
119	-229.705068	159.411111	1
120	-229.704568	159.411111	1
121	-229.704068	159.411111	1
122	-229.703568	159.411111	1
123	-229.703069	159.411161	1
124	-229.702569	159.411161	1
125	-229.702069	159.411161	1
126	-229.701570	159.411211	1
127	-229.701070	159.411211	1
128	-229.700570	159.411211	1
129	-229.700070	159.411211	1
130	-229.699569	159.411161	1
131	-229.699069	159.411161	1
132	-229.698569	159.411161	1
133	-229.698069	159.411161	1
134	-229.697569	159.411161	1
135	-229.697069	159.411161	1
136	-229.696569	159.411161	1
137	-229.696070	159.411211	1
138	-229.695571	159.411261	1
139	-229.695071	159.411261	1
140	-229.694572	159.411311	1
141	-229.694073	159.411361	1
142	-229.693573	159.411361	1
143	-229.693074	159.411412	1
144	-229.692574	159.411412	1
145	-229.692074	159.411412	1
146	-229.691574	159.411412	1
147	-229.691073	159.411361	1
148	-229.690573	159.411361	1
149	-229.690072	159.411311	1
150	-229.689571	159.411261	1
151	-229.689069	159.411161	1
152	-229.688568	159.411111	1
153	-229.688067	159.411061	1
154	-229.687566	159.411011	1
155	-229.687065	159.410960	1
156	-229.686564	159.410910	1
157	-229.686064	159.410860	1
158	-229.685563	159.410810	1
159	-229.685062	159.410760	1
160	-229.684562	159.410760	1
161	-229.684062	159.410760	1
162	-229.683562	159.410760	1
163	-229.683062	159.410760	1
164	-229.682563	159.410810	1
165	-229.682064	159.410860	1
166	-229.681564	159.410910	1
167	-229.681066	159.411011	1
168	-229.680568	159.411111	1
169	-229.680069	159.411161	1
170	-229.679571	159.411261	1
171	-229.679073	159.411361	1
172	-229.678574	159.411412	1
173	-229.678074	159.411412	1
174	-229.677574	159.411412	1
175	-229.677074	159.411412	1
176	-229.676573	159.411361	1
177	-229.676072	159.411311	1
178	-229.675571	159.411261	1
179	-229.675070	159.411211	1
180	-229.674569	159.411161	1
181	-229.674069	159.411161	1
182	-229.673570	159.411211	1
183	-229.673071	159.411261	1
184	-229.672572	159.411311	1
185	-229.672074	159.411412	1
186	-229.671575	159.411462	1
187	-229.671076	159.411562	1
188	-229.670576	159.411562	1
189	-229.670076	159.411562	1
190	-229.669576	159.411562	1
191	-229.669075	159.411462	1
192	-229.668574	159.411412	1
193	-229.668071	159.411261	1
194	-229.667569	159.411161	1
195	-229.667066	159.411011	1
196	-229.666564	159.410910	1
197	-229.666064	159.410860	1
198	-229.665562	159.410760	1
199	-229.665062	159.410760	1
200	-229.664562	159.410760	1
201	-229.664063	159.410810	1
202	-229.663564	159.410860	1
203	-229.663065	159.410960	1
204	-229.662566	159.411011	1
205	-229.662067	159.411061	1
206	-229.661568	159.411111	1
207	-229.661067	159.411061	1
208	-229.660566	159.411011	1
209	-229.660065	159.410960	1
210	-229.659564	159.410860	1
211	-229.659062	159.410760	1
212	-229.658560	159.410660	1
213	-229.658058	159.410560	1
214	-229.657558	159.410560	1
215	-229.657058	159.410560	1
216	-229.656560	159.410660	1
217	-229.656062	159.410760	1
218	-229.655565	159.410960	1
219	-229.655068	159.411111	1
220	-229.654572	159.411311	1
221	-229.654076	159.411512	1
222	-229.653578	159.411662	1
223	-229.653080	159.411762	1
224	-229.652581	159.411812	1
225	-229.652081	159.411812	1
226	-229.651580	159.411762	1
227	-229.651078	159.411662	1
228	-229.650576	159.411512	1
229	-229.650073	159.411361	1
230	-229.649570	159.411211	1
231	-229.649068	159.411111	1
232	-229.648566	159.411011	1
233	-229.648065	159.410960	1
234	-229.647565	159.410960	1
235	-229.647066	159.411011	1
236	-229.646568	159.411111	1
237	-229.646071	159.411261	1
238	-229.645573	159.411361	1
239	-229.645076	159.411512	1
240	-229.644576	159.411562	1
241	-229.644077	159.411612	1
242	-229.643578	159.411662	1
243	-229.643077	159.411612	1
244	-229.642576	159.411512	1
245	-229.642074	159.411412	1
246	-229.641571	159.411261	1
247	-229.641067	159.411061	1
248	-229.640564	159.410910	1
249	-229.640063	159.410810	1
250	-229.639560	159.410660	1
251	-229.639059	159.410610	1
252	-229.638558	159.410560	1
253	-229.638058	159.410560	1
254	-229.637559	159.410610	1
255	-229.637061	159.410710	1
256	-229.636564	159.410860	1
257	-229.636066	159.411011	1
258	-229.635570	159.411211	1
259	-229.635073	159.411361	1
260	-229.634576	159.411512	1
261	-229.634077	159.411612	1
262	-229.633577	159.411612	1
263	-229.633077	159.411612	1
264	-229.632576	159.411562	1
265	-229.632075	159.411462	1
266	-229.631572	159.411311	1
267	-229.631069	159.411161	1
268	-229.630567	159.411061	1
269	-229.630065	159.410960	1
270	-229.629564	159.410910	1
271	-229.629064	159.410860	1
272	-229.628564	159.410910	1
273	-229.628066	159.411011	1
274	-229.627569	159.411161	1
275	-229.627072	159.411311	1
276	-229.626576	159.411512	1
277	-229.626078	159.411662	1
278	-229.625581	159.411812	1
279	-229.625083	159.411913	1
280	-229.624584	159.411963	1
281	-229.624084	159.411963	1
282	-229.623583	159.411913	1
283	-229.623081	159.411812	1
284	-229.622578	159.411662	1
285	-229.622076	159.411512	1
286	-229.621573	159.411361	1
287	-229.621070	159.411211	1
288	-229.620568	159.411111	1
289	-229.620068	159.411111	1
290	-229.619568	159.411111	1
291	-229.619070	159.411211	1
292	-229.618572	159.411311	1
293	-229.618075	159.411462	1
294	-229.617577	159.411612	1
295	-229.617080	159.411762	1
296	-229.616582	159.411863	1
297	-229.616083	159.411913	1
298	-229.615583	159.411913	1
299	-229.615082	159.411863	1
300	-229.614579	159.411712	1
301	-229.614076	159.411562	1
302	-229.613572	159.411311	1
303	-229.613068	159.411111	1
304	-229.612565	159.410960	1
305	-229.612063	159.410810	1
306	-229.611561	159.410710	1
307	-229.611061	159.410710	1
308	-229.610562	159.410760	1
309	-229.610064	159.410860	1
310	-229.609566	159.411011	1
311	-229.609069	159.411161	1
312	-229.608573	159.411361	1
313	-229.608076	159.411512	1
314	-229.607578	159.411662	1
315	-229.607079	159.411712	1
316	-229.606580	159.411762	1
317	-229.606079	159.411712	1
318	-229.605578	159.411662	1
319	-229.605076	159.411512	1
320	-229.604574	159.411412	1
321	-229.604071	159.411261	1
322	-229.603569	159.411161	1
323	-229.603068	159.411111	1
324	-229.602567	159.411061	1
325	-229.602068	159.411111	1
326	-229.601570	159.411211	1
327	-229.601073	159.411361	1
328	-229.600576	159.411512	1
329	-229.600078	159.411662	1
330	-229.599581	159.411812	1
331	-229.599084	159.411963	1
332	-229.598585	159.412013	1
333	-229.598085	159.412013	1
334	-229.597584	159.411963	1
335	-229.597082	159.411863	1
336	-229.596578	159.411662	1
337	-229.596076	159.411512	1
338	-229.595572	159.411311	1
339	-229.595068	159.411111	1
340	-229.594565	159.410960	1
341	-229.594064	159.410860	1
342	-229.593564	159.410860	1
343	-229.593064	159.410910	1
344	-229.592566	159.411011	1
345	-229.592069	159.411161	1
346	-229.591572	159.411311	1
347	-229.591076	159.411512	1
348	-229.590578	159.411662	1
349	-229.590080	159.411762	1
350	-229.589581	159.411812	1
351	-229.589080	159.411762	1
352	-229.588578	159.411662	1
353	-229.588076	159.411512	1
354	-229.587573	159.411361	1
355	-229.587068	159.411111	1
356	-229.586564	159.410860	1
357	-229.586060	159.410660	1
358	-229.585557	159.410509	1
359	-229.585054	159.410359	1
360	-229.584553	159.410309	1
361	-229.584052	159.410259	1
362	-229.583553	159.410309	1
363	-229.583055	159.410409	1
364	-229.582557	159.410509	1
365	-229.582059	159.410610	1
366	-229.581562	159.410760	1
367	-229.581064	159.410860	1
368	-229.580565	159.410960	1
369	-229.580067	159.411061	1
370	-229.579569	159.411161	1
371	-229.579071	159.411261	1
372	-229.578573	159.411361	1
373	-229.578075	159.411462	1
374	-229.577576	159.411512	1
375	-229.577076	159.411562	1
376	-229.576577	159.411612	1
377	-229.576077	159.411612	1
378	-229.575577	159.411612	1
379	-229.575076	159.411562	1
380	-229.574576	159.411512	1
381	-229.574075	159.411462	1
382	-229.573573	159.411361	1
383	-229.573071	159.411261	1
384	-229.572569	159.411161	1
385	-229.572068	159.411111	1
386	-229.571567	159.411061	1
387	-229.571066	159.411011	1
388	-229.570567	159.411061	1
389	-229.570068	159.411111	1
390	-229.569569	159.411161	1
391	-229.569071	159.411261	1
392	-229.568573	159.411361	1
393	-229.568075	159.411462	1
394	-229.567576	159.411562	1
395	-229.567077	159.411612	1
396	-229.566577	159.411612	1
397	-229.566077	159.411612	1
398	-229.565576	159.411562	1
399	-229.565075	159.411462	1
400	-229.564574	159.411412	1
401	-229.564072	159.411311	1
402	-229.563570	159.411211	1
403	-229.563069	159.411161	1
404	-229.562568	159.411111	1
405	-229.562067	159.411061	1
406	-229.561567	159.411061	1
407	-229.561068	159.411111	1
408	-229.560569	159.411161	1
409	-229.560070	159.411211	1
410	-229.559572	159.411311	1
411	-229.559074	159.411412	1
412	-229.558576	159.411512	1
413	-229.558077	159.411612	1
414	-229.557578	159.411662	1
415	-229.557079	159.411712	1
416	-229.556579	159.411712	1
417	-229.556079	159.411712	1
418	-229.555577	159.411612	1
419	-229.555076	159.411562	1
