Jain
Rollenlager_Kontur_Verschleiß
21

18.03.24
17:16
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764503	159.413015	1
1	-229.764003	159.413015	1
2	-229.763504	159.413065	1
3	-229.763004	159.413065	1
4	-229.762504	159.413065	1
5	-229.762004	159.413065	1
6	-229.761504	159.413065	1
7	-229.761003	159.413015	1
8	-229.760502	159.412965	1
9	-229.760001	159.412915	1
10	-229.759500	159.412865	1
11	-229.759000	159.412865	1
12	-229.758500	159.412815	1
13	-229.758000	159.412815	1
14	-229.757499	159.412765	1
15	-229.756999	159.412765	1
16	-229.756499	159.412765	1
17	-229.756000	159.412815	1
18	-229.755500	159.412815	1
19	-229.755000	159.412865	1
20	-229.754500	159.412865	1
21	-229.754000	159.412865	1
22	-229.753501	159.412915	1
23	-229.753001	159.412915	1
24	-229.752501	159.412915	1
25	-229.752000	159.412865	1
26	-229.751500	159.412865	1
27	-229.751000	159.412815	1
28	-229.750500	159.412815	1
29	-229.750000	159.412815	1
30	-229.749500	159.412815	1
31	-229.749000	159.412815	1
32	-229.748500	159.412865	1
33	-229.748001	159.412915	1
34	-229.747502	159.412965	1
35	-229.747003	159.413015	1
36	-229.746504	159.413065	1
37	-229.746005	159.413115	1
38	-229.745506	159.413166	1
39	-229.745007	159.413216	1
40	-229.744507	159.413216	1
41	-229.744007	159.413216	1
42	-229.743506	159.413166	1
43	-229.743006	159.413166	1
44	-229.742505	159.413115	1
45	-229.742004	159.413065	1
46	-229.741503	159.413015	1
47	-229.741002	159.412965	1
48	-229.740501	159.412915	1
49	-229.740000	159.412865	1
50	-229.739500	159.412865	1
51	-229.739000	159.412815	1
52	-229.738500	159.412815	1
53	-229.738000	159.412815	1
54	-229.737500	159.412815	1
55	-229.737000	159.412865	1
56	-229.736500	159.412865	1
57	-229.736000	159.412865	1
58	-229.735501	159.412915	1
59	-229.735001	159.412915	1
60	-229.734501	159.412915	1
61	-229.734000	159.412865	1
62	-229.733500	159.412865	1
63	-229.733000	159.412815	1
64	-229.732500	159.412815	1
65	-229.732000	159.412815	1
66	-229.731499	159.412765	1
67	-229.730999	159.412765	1
68	-229.730500	159.412815	1
69	-229.730000	159.412815	1
70	-229.729500	159.412865	1
71	-229.729001	159.412915	1
72	-229.728502	159.412965	1
73	-229.728003	159.413015	1
74	-229.727504	159.413065	1
75	-229.727004	159.413065	1
76	-229.726505	159.413115	1
77	-229.726005	159.413115	1
78	-229.725505	159.413115	1
79	-229.725005	159.413115	1
80	-229.724505	159.413115	1
81	-229.724005	159.413115	1
82	-229.723505	159.413115	1
83	-229.723005	159.413115	1
84	-229.722506	159.413166	1
85	-229.722006	159.413166	1
86	-229.721507	159.413216	1
87	-229.721007	159.413216	1
88	-229.720508	159.413266	1
89	-229.720007	159.413216	1
90	-229.719507	159.413216	1
91	-229.719006	159.413166	1
92	-229.718505	159.413115	1
93	-229.718004	159.413065	1
94	-229.717503	159.413015	1
95	-229.717002	159.412965	1
96	-229.716502	159.412965	1
97	-229.716001	159.412915	1
98	-229.715500	159.412865	1
99	-229.715000	159.412865	1
100	-229.714500	159.412865	1
101	-229.714001	159.412915	1
102	-229.713501	159.412915	1
103	-229.713002	159.412965	1
104	-229.712503	159.413015	1
105	-229.712004	159.413065	1
106	-229.711505	159.413115	1
107	-229.711005	159.413115	1
108	-229.710506	159.413166	1
109	-229.710006	159.413166	1
110	-229.709505	159.413115	1
111	-229.709005	159.413115	1
112	-229.708504	159.413065	1
113	-229.708002	159.412965	1
114	-229.707501	159.412915	1
115	-229.707001	159.412915	1
116	-229.706500	159.412865	1
117	-229.706000	159.412865	1
118	-229.705500	159.412865	1
119	-229.705000	159.412865	1
120	-229.704501	159.412915	1
121	-229.704002	159.412965	1
122	-229.703503	159.413015	1
123	-229.703005	159.413115	1
124	-229.702506	159.413166	1
125	-229.702007	159.413216	1
126	-229.701507	159.413216	1
127	-229.701007	159.413216	1
128	-229.700506	159.413166	1
129	-229.700005	159.413115	1
130	-229.699503	159.413015	1
131	-229.699001	159.412915	1
132	-229.698499	159.412765	1
133	-229.697996	159.412614	1
134	-229.697494	159.412514	1
135	-229.696991	159.412364	1
136	-229.696488	159.412213	1
137	-229.695986	159.412063	1
138	-229.695483	159.411913	1
139	-229.694979	159.411712	1
140	-229.694476	159.411562	1
141	-229.693974	159.411412	1
142	-229.693472	159.411311	1
143	-229.692970	159.411211	1
144	-229.692469	159.411161	1
145	-229.691969	159.411161	1
146	-229.691470	159.411211	1
147	-229.690972	159.411311	1
148	-229.690474	159.411412	1
149	-229.689976	159.411562	1
150	-229.689478	159.411662	1
151	-229.688981	159.411812	1
152	-229.688483	159.411913	1
153	-229.687984	159.411963	1
