Jain
Rollenlager_Kontur_Verschleiß
19

18.03.24
17:12
Anzahl	X	Y	Gültig
[No]	[mm]	[mm]	[1/0]
0	-229.764458	159.413266	1
1	-229.763958	159.413266	1
2	-229.763459	159.413316	1
3	-229.762960	159.413366	1
4	-229.762460	159.413366	1
5	-229.761960	159.413366	1
6	-229.761460	159.413366	1
7	-229.760959	159.413316	1
8	-229.760458	159.413266	1
9	-229.759956	159.413166	1
10	-229.759454	159.413065	1
11	-229.758953	159.413015	1
12	-229.758451	159.412915	1
13	-229.757950	159.412865	1
14	-229.757450	159.412865	1
15	-229.756950	159.412865	1
16	-229.756451	159.412915	1
17	-229.755952	159.412965	1
18	-229.755454	159.413065	1
19	-229.754957	159.413216	1
20	-229.754459	159.413316	1
21	-229.753961	159.413416	1
22	-229.753462	159.413516	1
23	-229.752963	159.413566	1
24	-229.752463	159.413566	1
25	-229.751963	159.413566	1
26	-229.751462	159.413516	1
27	-229.750961	159.413466	1
28	-229.750460	159.413366	1
29	-229.749958	159.413266	1
30	-229.749457	159.413216	1
31	-229.748956	159.413166	1
32	-229.748455	159.413115	1
33	-229.747956	159.413166	1
34	-229.747456	159.413166	1
35	-229.746958	159.413266	1
36	-229.746459	159.413316	1
37	-229.745961	159.413416	1
38	-229.745461	159.413466	1
39	-229.744963	159.413566	1
40	-229.744463	159.413566	1
41	-229.743963	159.413566	1
42	-229.743462	159.413516	1
43	-229.742961	159.413416	1
44	-229.742460	159.413366	1
45	-229.741958	159.413266	1
46	-229.741456	159.413166	1
47	-229.740955	159.413115	1
48	-229.740454	159.413065	1
49	-229.739953	159.413015	1
50	-229.739454	159.413065	1
51	-229.738955	159.413115	1
52	-229.738456	159.413166	1
53	-229.737957	159.413216	1
54	-229.737459	159.413316	1
55	-229.736960	159.413366	1
56	-229.736461	159.413416	1
57	-229.735961	159.413416	1
58	-229.735460	159.413366	1
59	-229.734960	159.413366	1
60	-229.734458	159.413266	1
61	-229.733957	159.413216	1
62	-229.733456	159.413166	1
63	-229.732954	159.413065	1
64	-229.732454	159.413065	1
65	-229.731954	159.413065	1
66	-229.731455	159.413115	1
67	-229.730956	159.413166	1
68	-229.730458	159.413266	1
