ODB Name,Step,Frame,Part Instance Name,Element Label,Facet,Node Label,X,Y,Z,Section Name,Material Name,Section Point,CNORMF-Magnitude,CNORMF-CNORMF1,CNORMF-CNORMF2,CNORMF-CNORMF3,CSLIP1,CSLIP2,CSTATUS,CSLIP,DELTA_CSLIP,DELTA_CNORMF-Magnitude,Archard-Wear,Fleischer-Wear,Cumulative-Archard-Wear,Cumulative-Fleischer-Wear
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4111,4,106,-122.384,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,7.2697,-0.00969338,7.11305,1.50098,-2.21007e-15,-5.39951e-16,0.0,-2.21007e-15,0.0,8.69215,0.0,0.0,2.6993610807500002e-20,6.478466593800001e-20
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4108,4,106,-122.384,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,7.2697,-0.00969338,7.11305,1.50098,-2.21007e-15,-5.39951e-16,0.0,-2.21007e-15,0.0,8.69215,0.0,0.0,2.6993610807500002e-20,6.478466593800001e-20
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4099,4,109,-122.384,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,9.73266,-0.0146349,9.72882,0.272681,0.151192,-0.0944163,0.0,0.151192,0.0,12.560179999999999,0.0,0.0,1.1645484500678456e-05,2.7949162801628288e-05
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4456,4,109,-122.384,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,9.73266,-0.0146349,9.72882,0.272681,0.151192,-0.0944163,0.0,0.151192,0.0,12.560179999999999,0.0,0.0,1.1645484500678456e-05,2.7949162801628288e-05
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13097,3,221,-97.1837,50.9442,-11.9989,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,63.9297,63.9296,0.106949,0.000915522,-8.36799e-16,-7.8717e-16,0.0,-8.36799e-16,0.0,68.4545,0.0,0.0,3.35041767615e-20,8.041002422759999e-20
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13092,3,221,-97.1837,50.9442,-11.9989,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,63.9297,63.9296,0.106949,0.000915522,-8.36799e-16,-7.8717e-16,0.0,-8.36799e-16,0.0,68.4545,0.0,0.0,3.35041767615e-20,8.041002422759999e-20
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4458,4,228,-112.184,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,82.7357,-0.118765,82.7287,1.0681,0.142157,-0.0380545,1.0,0.142157,-0.0008449999999999847,106.90485000000001,7.527883187499864e-08,1.8066919649999676e-07,0.000168659158187875,0.0004047819796603
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13073,6,228,-112.184,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,82.7357,-0.118765,82.7287,1.0681,0.142157,-0.0380545,1.0,0.142157,-0.0008449999999999847,106.90485000000001,7.527883187499864e-08,1.8066919649999676e-07,0.000168659158187875,0.0004047819796603
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4101,4,228,-112.184,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,82.7357,-0.118765,82.7287,1.0681,0.142157,-0.0380545,1.0,0.142157,-0.0008449999999999847,106.90485000000001,7.527883187499864e-08,1.8066919649999676e-07,0.000168659158187875,0.0004047819796603
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13068,6,228,-112.184,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,82.7357,-0.118765,82.7287,1.0681,0.142157,-0.0380545,1.0,0.142157,-0.0008449999999999847,106.90485000000001,7.527883187499864e-08,1.8066919649999676e-07,0.000168659158187875,0.0004047819796603
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4113,4,230,-112.184,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,30.0245,-0.0370794,29.374,6.21586,0.0775316,-0.138992,0.0,0.0775316,-0.00027349999999999597,46.87305,1.0683149312499842e-08,2.5639558349999627e-08,5.3055640439944945e-05,0.00012733353705175
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13088,6,230,-112.184,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,30.0245,-0.0370794,29.374,6.21586,0.0775316,-0.138992,0.0,0.0775316,-0.00027349999999999597,46.87305,1.0683149312499842e-08,2.5639558349999627e-08,5.3055640439944945e-05,0.00012733353705175
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13093,6,230,-112.184,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,30.0245,-0.0370794,29.374,6.21586,0.0775316,-0.138992,0.0,0.0775316,-0.00027349999999999597,46.87305,1.0683149312499842e-08,2.5639558349999627e-08,5.3055640439944945e-05,0.00012733353705175
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,4110,4,230,-112.184,48.5145,-12.5873,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,30.0245,-0.0370794,29.374,6.21586,0.0775316,-0.138992,0.0,0.0775316,-0.00027349999999999597,46.87305,1.0683149312499842e-08,2.5639558349999627e-08,5.3055640439944945e-05,0.00012733353705175
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13077,6,368,-97.1837,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,87.6975,-22.7679,84.6839,1.05611,-1.15242e-05,-0.000742636,1.0,-1.15242e-05,-1.329657e-05,91.3267,1.0119432161825e-09,2.4286637188380005e-09,3.546883587135433e-06,8.512520609125025e-06
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13077,3,368,-97.1837,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,87.6975,-22.7679,84.6839,1.05611,0.00577915,0.00536626,1.0,0.00577915,-6.562999999999968e-05,91.3267,4.994809434166642e-09,1.1987542641999944e-08,9.105776511640261e-06,2.18538636279366e-05
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13072,3,368,-97.1837,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,87.6975,-22.7679,84.6839,1.05611,0.00577915,0.00536626,1.0,0.00577915,-6.562999999999968e-05,91.3267,4.994809434166642e-09,1.1987542641999944e-08,9.105776511640261e-06,2.18538636279366e-05
D:/MoVerHu_Projekt/FE_Modell/FE-Abaqus-Model/Job-19.odb,Step-392,Increment      6: Step Time =    1.000,LAGERSITZ_NEU-1,13072,6,368,-97.1837,50.0598,-25.6373,ASSEMBLY_LAGERSITZ_NEU-1_SET-GEHAEUSE,ALUMINIUM,,87.6975,-22.7679,84.6839,1.05611,-1.15242e-05,-0.000742636,1.0,-1.15242e-05,-1.329657e-05,91.3267,1.0119432161825e-09,2.4286637188380005e-09,3.546883587135433e-06,8.512520609125025e-06
