Unnamed: 0,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Rescue_Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4,Baseline CSLIP,Baseline CNORMF_Magnitude,Baseline Max Archard Wear,Baseline Max Fleischer Wear,R Change,Load Duration,Omission Max Archard Wear,Omission Max Fleischer Wear
11,440.08125556789,4.20208248993324,109245.312,12.5,40.0,10.0,733.333333333333,-900.0,25500.0,4500.0,0.0,-166.666666666667,440.1013167436139,0.0095481339845809,0.5470677795419155,0.0778270015344211,0.4410196753617201,0.7263853476545978,0.7523276814994049,0.4929043430513342,0.1037693353792282,-0.00184636,54.9265,1.9071847777395835e-06,4.577243466575001e-06,26319.039253076546,3.6716800000000025,1.9071847777395835e-06,4.577243466575001e-06
12,26985.1057089656,183.210796561089,109395.072,545.0,542.5,162.5,800.0,-1444.73684210526,28842.1052631579,3750.0,-12500.0,6000.0,26985.727641107333,0.0067892260115845,0.3889939966242334,4.772124478226543,27.04203870995041,44.53982846344773,46.130536622856575,30.223455028768104,6.36283263763539,0.00468528,634.478,1.876225836825e-06,4.50294200838e-06,26545.62632436372,0.0415999999999985,1.876225836825e-06,4.50294200838e-06
13,1928.56160379835,5.04249898791989,115209.216,15.0,40.0,10.0,800.0,-900.0,25500.0,4250.0,-500.0,1500.0,1928.5681959529736,0.0026146364665067,0.1498076344918366,0.3410457415947868,1.9325925357037923,3.183093588218011,3.2967755020829395,2.15995636343365,0.4547276554597158,-0.00115461,175.006,1.9697072986500003e-06,4.72729751676e-06,25057.15944515436,1.61504,1.9697072986500003e-06,4.72729751676e-06
14,23264.7153687048,182.370380063103,115598.448,542.5,542.5,216.666666666667,1000.0,-1716.66666666667,29500.0,3500.0,-12500.0,4000.0,23265.43015167297,0.0078387653505646,0.4491281711807423,4.114231426324164,23.3139780825036,38.399493312358864,39.77090378780025,26.05679903338637,5.485641901765551,0.00418468,584.513,1.6897050839625e-06,4.055292201510001e-06,21336.86195572,0.108120000000001,1.6897050839625e-06,4.055292201510001e-06
15,3557.63677748144,6.72333198389319,181804.752,20.0,40.0,10.0,914.285714285714,-928.571428571429,25500.0,4250.0,-500.0,2500.0,3557.643130456101,0.0018898286700956,0.1082792067993036,0.6291294455140884,3.5650668579131684,5.87187482479816,6.081584639969521,3.984486488255894,0.8388392606854514,-0.000564137,235.817,1.6231654373375e-06,3.89559704961e-06,19707.787021216867,18.39064,1.6231654373375001e-06,3.89559704961e-06
16,16897.8189692462,182.370380063103,182580.624,542.5,540.0,202.5,660.0,-1335.0,28500.0,3750.0,-12500.0,-1000.0,16898.803060363214,0.0107921205761574,0.6183429610101151,2.988364546236849,16.93406576200881,27.891402431543927,28.887523946956204,18.92630879283337,3.984486061649132,0.00306002,499.087,1.10975311497e-06,2.6634074759280003e-06,13341.159929907111,0.2155200000000008,1.10975311497e-06,2.6634074759280003e-06
17,2719.42966665823,6.72333198389319,228220.128,20.0,45.0,14.375,800.0,-900.0,25500.0,4250.0,-500.0,2000.0,2719.437977798696,0.0024723265939756,0.1416538794127595,0.4809022277799704,2.7251126240865,4.488420792613058,4.648721535206381,3.045714109273147,0.641202970373294,-0.000860797,208.374,1.15576046484875e-06,2.773825115637e-06,14179.365082564518,12.677639999999997,1.15576046484875e-06,2.773825115637e-06
18,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.00557365,733.839,2.5260915046712503e-06,6.062619611211001e-06,31528.55395095241,0.0454000000000006,2.5260915046712503e-06,6.062619611211001e-06
19,5140.63231661937,13.4466639677864,344823.984,40.0,52.5,5.0,1000.0,-1041.66666666667,26000.0,4250.0,-500.0,2916.66666666667,5140.649903216839,0.0026157547304379,0.1498717062954775,0.9090665096524831,5.151376888030739,8.484620756756511,8.78764292664067,5.75742122779906,1.2120886795366443,-0.000250809,283.621,2.469230855891667e-06,5.9261540541400015e-06,29107.342025534268,32.34456,2.469230855891667e-06,5.9261540541400015e-06
20,16977.018951772,181.529963565116,345149.136,540.0,537.5,155.833333333333,563.636363636364,-1190.90909090909,28000.0,3750.0,-13000.0,-1454.54545454545,16977.9894456469,0.0106922803250827,0.6126225359980068,3.002367773890378,17.01341738537881,28.022099222976863,29.02288848094032,19.014995901305728,4.003157031853838,0.00286244,501.059,1.01787676055e-06,2.4429042253200005e-06,11837.339542430062,0.0903200000000005,1.0178767605499999e-06,2.4429042253200005e-06
21,5117.93165001636,13.4466639677864,350484.048,40.0,55.0,10.0,1000.0,-1100.0,26000.0,4138.88888888889,-500.0,3000.0,5117.949314619191,0.0026273568985502,0.1505364615615117,0.9050521641451948,5.128628930156105,8.44715353202182,8.748837586736883,5.7319970395862345,1.20673621886026,-0.000249581,283.021,1.0166972607e-06,2.4400734256800004e-06,11860.04013102771,1.481920000000003,1.0166972607e-06,2.4400734256800004e-06
22,33344.4275991449,180.689547067129,360440.208,537.5,535.0,162.307692307692,1733.33333333333,-1527.77777777778,30000.0,3750.0,-12500.0,11000.0,33344.91716329545,0.0054188298165923,0.3104760783903902,5.896676107299103,33.41449794136159,55.03564366812496,57.001202370558,37.34561534622765,7.862234809732137,0.00537884,721.848,2.3565940757704165e-06,5.6558257818489984e-06,28226.967848676264,2.765599999999993,2.3565940757704165e-06,5.6558257818489984e-06
23,8846.86612678972,13.4466639677864,396758.16,40.0,55.0,9.16666666666667,233.333333333333,-941.666666666667,25500.0,5333.33333333333,-1000.0,-7500.0,8846.876345813318,0.0015199341122886,0.0870858097721014,1.5644712541079633,8.865337106611793,14.60173170500766,15.123222123043645,9.908317942683768,2.085961672143952,0.000773315,374.919,2.1046615990312497e-06,5.051187837675e-06,24498.04081748213,10.088319999999998,2.1046615990312497e-06,5.0511878376749995e-06
24,22914.5948351051,180.689547067129,397527.12,537.5,535.0,189.0,1000.0,-1700.0,29500.0,3750.0,-13000.0,3500.0,22915.307223981195,0.0078851842457994,0.451787777967355,4.05231609775318,22.963124553934687,37.82161691236302,39.1723889449474,25.66466861910347,5.403088130337573,0.00388336,581.255,1.2390600699291668e-06,2.97374416783e-06,14068.430878167876,0.2136000000000058,1.2390600699291668e-06,2.97374416783e-06
25,5201.88785918466,13.4466639677864,401315.184,40.0,55.0,5.0,1075.0,-1100.0,26000.0,3975.0,-1000.0,3000.0,5201.905238689438,0.0025849526905729,0.1481068794108147,0.9198988314530444,5.212760044900585,8.585722426895082,8.892355370712762,5.826025932535948,1.2265317752707257,-0.000233774,285.349,1.4866353303900004e-06,3.567924792936001e-06,17713.401985291755,1.0522400000000036,1.4866353303900004e-06,3.567924792936001e-06
26,22727.4794773898,180.689547067129,401412.96,537.5,535.0,133.076923076923,892.307692307692,-1619.23076923077,28500.0,3750.0,-12500.0,2653.84615384615,22728.19773117952,0.0079501002501312,0.4555071910384226,4.019227874134289,22.77562462009431,37.51279349192004,38.85253611663146,25.45510986951717,5.35897049884572,0.00390501,578.378,1.4894914533200005e-06,3.574779487968001e-06,17526.29249249008,0.0271600000000034,1.4894914533200003e-06,3.5747794879680006e-06
27,10406.6729593852,15.1274969637597,590534.064,45.0,55.0,7.5,-50.0,-716.666666666667,24833.3333333333,5450.0,-1000.0,-8916.66666666667,10406.683954303768,0.0014536332954582,0.0832870527894487,1.8403058052009067,10.42839956280514,17.17618751520847,17.789622783608767,11.655270099605744,2.453741073601209,0.0012912,403.395,1.0692367021375e-06,2.56616808513e-06,12321.513776875752,52.53364,1.0692367021375001e-06,2.56616808513e-06
28,23189.4784892621,179.849130569143,591254.64,535.0,535.0,163.75,868.75,-1546.875,28437.5,-5250.0,-13000.0,3500.0,23190.175900879152,0.007755479486744,0.4443562426907196,4.100923552729652,23.238566798801365,38.27528649214343,39.64226100971997,25.972515833954468,5.467898070306204,0.00397721,584.653,1.1057945035333334e-06,2.65390680848e-06,12783.491946575385,0.2001600000000002,1.1057945035333334e-06,2.65390680848e-06
29,8989.7773506602,17.6487464577196,592059.024,52.5,57.5,15.0,100.0,-805.555555555556,25000.0,5050.0,-1100.0,-8055.55555555556,8989.794674668308,0.0019631992090184,0.1124830290201806,1.589744764038346,9.008553662883962,14.837617797691234,15.367532719037344,10.068383505576191,2.1196596853844616,0.000901054,377.521,1.2332488846433334e-06,2.959797323144e-06,14200.381226210844,0.2234399999999894,1.2332488846433334e-06,2.959797323144e-06
30,20722.6072931796,179.849130569143,592229.952,535.0,535.0,152.142857142857,700.0,-1600.0,30500.0,-3557.69230769231,-12500.0,1500.0,20723.38772346613,0.008678667343054,0.4972510105550099,3.6646996198200017,20.76663117898001,34.203863118320015,35.42542965826001,23.20976425886001,4.886266159760003,0.00354688,551.668,1.0243635062975e-06,2.4584724151140003e-06,11733.593048797822,0.0474800000000201,1.0243635062975e-06,2.4584724151140003e-06
31,7634.60606006975,17.6487464577196,592500.528,52.5,60.0,15.0,300.0,-950.0,25500.0,5250.0,-1000.0,-7000.0,7634.626459146857,0.0023116733046245,0.1324491239680442,1.3500984035839674,7.650557620309149,12.600918433450364,13.050951234645018,8.55062322269846,1.800131204778623,0.000520479,348.319,1.1348839819945837e-06,2.7237215567870005e-06,13088.761264319272,0.0751600000000002,1.1348839819945835e-06,2.7237215567870005e-06
32,23106.31134221,179.849130569143,594504.432,535.0,535.0,208.333333333333,800.0,-1625.0,28500.0,3750.0,-13000.0,4000.0,23107.01126396291,0.0077833928603,0.4459555611874501,4.086216815715592,23.15522862238836,38.13802361334554,39.50009588525073,25.87937316619875,5.44828908762079,0.00395782,583.524,1.3346092289429168e-06,3.203062149463e-06,15472.384804816054,0.5566399999999946,1.3346092289429168e-06,3.203062149463e-06
33,6528.99068291892,18.4891629557063,594725.328,55.0,62.5,10.0,1100.0,-1100.0,26000.0,5125.0,-1000.0,3500.0,6529.016862192108,0.0028318486623449,0.1622529765721317,1.1545836970265333,6.542640949817022,10.776114505580978,11.160975737923154,7.312363414501378,1.5394449293687111,0.000188625,322.058,1.4222146443708334e-06,3.41331514649e-06,16577.994401770804,0.061359999999986,1.4222146443708334e-06,3.4133151464899998e-06
34,24363.5503140913,179.849130569143,595682.496,535.0,535.0,187.5,927.272727272727,-1195.45454545455,29000.0,-3500.0,-13500.0,4681.81818181818,24364.214118600765,0.0073817592902851,0.4229436527148254,4.308539096459822,24.415054879938992,40.21303156695835,41.64921126577829,27.287414277578872,5.744718795279763,0.00417439,600.511,1.5321430126187502e-06,3.677143230285001e-06,17835.197256408657,0.2658800000000176,1.5321430126187502e-06,3.6771432302850006e-06
35,7550.79048839089,18.4891629557063,597503.52,55.0,67.5,10.0,300.0,-1006.25,26000.0,-3500.0,-1000.0,-7000.0,7550.813125003236,0.0024486344882181,0.1402964217450765,1.3352769517117826,7.566569393033436,12.462584882643307,12.907677199880569,8.456754027507957,1.7803692689490438,0.000485599,346.448,1.45547243190375e-06,3.4931338365689994e-06,16813.40099359753,0.5058399999999933,1.45547243190375e-06,3.4931338365689994e-06
36,22748.7083911285,179.849130569143,603832.176,535.0,535.0,190.0,1020.0,-1640.0,29000.0,-3750.0,-13500.0,3500.0,22749.41931510268,0.0079057404297692,0.4529655605517207,4.02298067418672,22.79689048705808,37.547819625742726,38.88881318380496,25.478877603182564,5.363974232248961,0.00390301,578.702,1.3173407444375e-06,3.16161778665e-06,15198.606190099446,1.7579599999999886,1.3173407444375e-06,3.1616177866500002e-06
37,6345.73143064832,18.4891629557063,671259.456,55.0,67.5,15.0,1100.0,-1100.0,26500.0,4875.0,-1500.0,3500.0,6345.758365953181,0.002913629553679,0.166938676490394,1.1221764791306337,6.359000048406924,10.47364713855258,10.847705964929457,7.107117701160679,1.4962353055075113,0.000126969,317.127,1.4094529304120834e-06,3.382687032989e-06,16403.6609491495,18.729800000000008,1.4094529304120834e-06,3.3826870329889997e-06
38,24767.4238676693,179.849130569143,672310.8,535.0,535.0,188.666666666667,1000.0,-1221.42857142857,29000.0,4000.0,-13000.0,5000.0,24768.076848042954,0.0072613918388089,0.4160471057544952,4.379957708647941,24.819760349005005,40.87960528071413,42.33959118359677,27.73973215477029,5.839943611530589,0.00423541,605.998,1.5802519158854168e-06,3.792604598125e-06,18422.318482089773,0.2920400000000114,1.5802519158854168e-06,3.792604598125e-06
39,8732.86133062421,19.3295794536929,672692.544,57.5,67.5,10.0,100.0,-850.0,25000.0,5000.0,-1545.45454545455,-8000.0,8732.882722935967,0.0022134266370445,0.1268200045644906,1.5443127553144724,8.75110561344868,14.413585716268411,14.928356634706567,9.780647450324992,2.0590836737526304,0.000814737,372.697,1.3949148173895835e-06,3.347795561735001e-06,16035.194125106987,0.1060399999999855,1.3949148173895835e-06,3.347795561735001e-06
40,16865.9594645405,179.849130569143,689136.336,535.0,532.5,147.0,488.888888888889,-1116.66666666667,28000.0,3500.0,-12500.0,-1500.0,16866.91834240297,0.0106630348895812,0.6109468959737516,2.9827260900468566,16.902114510265523,27.838776840437333,28.83301887045295,18.890598570296763,3.976968120062476,0.00280187,499.835,7.224321378150001e-07,1.7338371307560002e-06,8134.035619467002,4.567720000000004,7.224321378150001e-07,1.7338371307560002e-06
41,6494.96727028067,20.1699959516796,690721.632,60.0,75.0,15.0,1100.0,-1100.0,26818.1818181818,4750.0,-1500.0,3500.0,6494.998588972428,0.003105470785736,0.1779303694238516,1.1485679454226616,6.508551690728416,10.71996749061151,11.10282347241906,7.274263654343524,1.5314239272302157,0.000176146,321.221,8.982776852266669e-07,2.1558664445440004e-06,10371.919753430542,0.4403599999999925,8.982776852266669e-07,2.1558664445440004e-06
42,22917.9245798753,179.008714071156,691048.368,532.5,532.5,174.0,850.0,-1600.0,28500.0,-3750.0,-13666.6666666667,3500.0,22918.62367526824,0.0078107017573616,0.4475202457322398,4.052902575115517,22.9664479256546,37.82709070107817,39.17805822611668,25.66838297573161,5.403870100154024,0.00393546,580.996,1.4132154163075002e-06,3.3917169991380003e-06,16423.625086295815,0.0907600000000093,1.4132154163075002e-06,3.3917169991380003e-06
43,7253.30327155236,21.0104124496662,736621.056,62.5,75.0,10.0,336.363636363636,-1081.81818181818,26000.0,-3500.0,-1500.0,-7000.0,7253.3337015846355,0.002896660031911,0.1659663945127351,1.282671038795722,7.268469219842426,11.971596362093408,12.399153375025314,8.123583245706241,1.7102280517276296,0.000407842,339.647,1.3531986743225005e-06,3.247676818374e-06,15665.289973683606,12.65907999999999,1.3531986743225003e-06,3.247676818374e-06
44,19909.7462512216,179.008714071156,756965.376,532.5,532.5,155.0,650.0,-1558.33333333333,30000.0,3933.33333333333,-12000.0,1000.0,19910.55096946707,0.0089907670576402,0.5151330069880393,3.520958520000543,19.95209828000308,32.86227952000507,34.03593236000525,22.29940396000344,4.694611360000724,0.0034081,540.932,1.1008184122425e-06,2.641964189382e-06,12657.217267882434,5.651200000000018,1.1008184122425e-06,2.641964189382e-06
45,7918.88629374046,21.8508289476529,757971.36,65.0,82.5,10.0,133.333333333333,-850.0,25000.0,4750.0,-1500.0,-7500.0,7918.916440518628,0.0027593240615722,0.1580976230369883,1.400371911012101,7.935440829068573,13.070137836112943,13.536928473116973,8.869022103076638,1.867162548016135,0.000608489,354.849,1.0449326421629164e-06,2.507838341191e-06,11991.634528948442,0.2794399999999829,1.0449326421629164e-06,2.507838341191e-06
46,22138.4785006218,179.008714071156,758305.296,532.5,532.5,180.789473684211,822.222222222222,-1416.66666666667,28027.7777777778,3670.45454545455,-12500.0,3000.0,22139.20220880163,0.0080856872323777,0.4632757528780605,3.915070595617044,22.185400041829915,36.54065889242575,37.84568242429808,24.79544710557461,5.220094127489392,0.00380663,570.471,1.2330432625499998e-06,2.95930383012e-06,14220.285768283004,0.0927599999999963,1.2330432625499998e-06,2.95930383012e-06
47,7819.72388812761,22.6912454456395,792457.776,67.5,85.0,10.0,200.0,-850.0,25000.0,4750.0,-1500.0,-7500.0,7819.756810743762,0.0029017881041122,0.1662602114069012,1.3828366381895998,7.8360742830744,12.906475289769602,13.3674208358328,8.757965375200799,1.8437821842528,0.000573225,352.658,1.2436874684354168e-06,2.9848499242450005e-06,14319.44539805787,9.486799999999995,1.2436874684354168e-06,2.9848499242450005e-06
48,19506.0342432639,179.008714071156,795380.688,532.5,530.0,182.0,600.0,-1507.14285714286,29500.0,3500.0,-13000.0,1000.0,19506.8556158879,0.0091768366023342,0.5257940065949255,3.4495695063640586,19.547560536063,32.195982059397885,33.34583856151923,21.847273540305704,4.599426008485412,0.00332628,535.645,1.01897792319375e-06,2.445547015665e-06,11687.098805144138,0.8119200000000031,1.01897792319375e-06,2.445547015665e-06
49,6932.46737519607,22.6912454456395,797609.088,67.5,85.0,10.0,200.0,-883.333333333333,25500.0,4750.0,-1500.0,-6833.33333333333,6932.504511414166,0.0032731729097395,0.1875389933446334,1.2259359804677092,6.946970555983685,11.442069151031951,11.850714477854522,7.764261209628825,1.6345813072902788,0.000313993,332.292,1.0893647257995834e-06,2.614475341919e-06,12574.351104473735,0.6190000000000064,1.0893647257995834e-06,2.614475341919e-06
50,27975.5173495172,178.168297573169,860068.8,530.0,530.0,144.285714285714,1280.0,-1600.0,29000.0,-6875.0,-12500.0,7000.0,27976.084695957685,0.0063686360660828,0.3648959678413477,4.947258060188455,28.03446234106791,46.17440856175892,47.82349458182173,31.33263438119355,6.5963440802512725,0.00469931,649.405,1.7937718928954163e-06,4.305052542948999e-06,21043.58018454352,17.349920000000015,1.7937718928954165e-06,4.305052542948999e-06
51,7506.88983735509,25.2124949395995,861407.712,75.0,87.5,15.0,200.0,-850.0,25500.0,4750.0,-1500.0,-7500.0,7506.932176334499,0.003358568020442,0.192431772778939,1.3275170961297935,7.522596878068831,12.390159563878074,12.832665262588003,8.407608275488693,1.770022794839725,0.000461858,345.589,1.7567663813700005e-06,4.216239315288e-06,20469.152519623185,0.3719200000000031,1.7567663813700003e-06,4.216239315288e-06
52,33898.7436354515,178.168297573169,869777.28,530.0,530.0,108.571428571429,1600.0,-1487.5,29500.0,-5125.0,-13000.0,11000.0,33899.211849308886,0.0052558483852943,0.3011379302380124,5.994696930545175,33.96994927308933,55.95050468508831,57.94873699527001,37.96641389345277,7.992929240726899,0.00544338,729.418,2.231321258605833e-06,5.355171020654e-06,26392.279672974382,2.324879999999992,2.2313212586058335e-06,5.355171020654e-06
53,5342.65026492252,25.2124949395995,881084.448,75.0,87.5,5.0,200.0,-900.0,25500.0,5000.0,-2000.0,-6000.0,5342.709754719767,0.0047190638600783,0.2703824424352071,0.944798537198596,5.353858377458712,8.818119680520232,9.133052526253095,5.983724068924443,1.2597313829314616,-0.000191277,289.503,2.3921959771237505e-06,5.741270345097001e-06,28556.50209458912,3.140879999999985,2.3921959771237505e-06,5.741270345097001e-06
54,19178.4426695985,178.168297573169,881417.952,530.0,530.0,153.0,600.0,-1500.0,29500.0,3750.0,-12500.0,500.0,19179.27024611042,0.0092897622254256,0.5322641681969508,3.391639693145212,19.219291594489537,31.65530380268865,32.78585036707038,21.48038472325301,4.52218625752695,0.00328503,531.28,1.18887237015875e-06,2.853293688381e-06,13836.560491390654,0.0926400000000204,1.18887237015875e-06,2.853293688381e-06
55,4860.46713249446,25.2124949395995,882681.264,75.0,92.5,10.0,225.0,-900.0,25500.0,4750.0,-2000.0,-5500.0,4860.532523907232,0.0051872110477693,0.2972053004808174,0.8595308802872863,4.870674988294622,8.022288216014672,8.308798509443767,5.443695575152813,1.1460411737163818,-0.000338861,275.795,1.21864659534375e-06,2.924751828825e-06,14318.737722203188,0.3509199999999772,1.21864659534375e-06,2.924751828825e-06
56,26878.3001748102,178.168297573169,890810.784,530.0,530.0,170.0,1140.0,-1510.0,29000.0,-3500.0,-13500.0,6500.0,26878.89068078261,0.0066286069776855,0.3797912038723509,4.753231555259059,26.93497881313467,44.36349451575122,45.9479050341709,30.10379984997404,6.3376420736787455,0.00453662,634.641,1.849505591548333e-06,4.438813419716e-06,22018.35815687538,2.2582000000000053,1.849505591548333e-06,4.438813419716e-06
57,3599.76903913983,28.5741609315461,894656.16,85.0,92.5,10.0,300.0,-900.0,25500.0,4750.0,-2000.0,-5000.0,3599.8824450004804,0.0079376094708328,0.454791522101794,0.63659899643973,3.6073943131584696,5.94159063343748,6.153790298917389,4.03179364411829,0.8487986619196399,-0.000748435,237.53,1.9206132101687503e-06,4.609471704405001e-06,23279.00823578213,1.068160000000013,1.9206132101687503e-06,4.609471704405001e-06
58,32201.8392523994,178.168297573169,939402.576,530.0,530.0,170.0,1457.14285714286,-1450.0,29500.0,-6458.33333333333,-12500.0,10500.0,32202.33213883167,0.0055328044509545,0.3170063439108936,5.694622709435826,32.26952868680302,53.14981195473439,55.04801952454632,36.0659438264269,7.592830279247767,0.00525364,706.477,2.3608336727187507e-06,5.666000814525001e-06,28602.44969383119,12.429559999999992,2.3608336727187507e-06,5.666000814525001e-06
59,5745.05075788924,28.5741609315461,939906.144,85.0,100.0,10.0,400.0,-1135.0,26450.0,5083.33333333333,-2000.0,-6500.0,5745.121817106812,0.004973659332109,0.2849696884657062,1.0159606151232825,5.757110152365268,9.48229907448397,9.820952612858395,6.434417229114123,1.35461415349771,-7.00956e-05,300.796,2.2343563037578333e-06,5.362455129018801e-06,26457.21032172486,0.1398799999999917,2.2343563037578333e-06,5.362455129018801e-06
60,19287.796384336,178.168297573169,940068.72,530.0,527.5,149.444444444444,600.0,-1466.66666666667,29000.0,-3500.0,-13500.0,500.0,19288.61926903699,0.0092370961748806,0.5292466257770949,3.4109768463218098,19.328868795823592,31.83578389900356,32.972776181110824,21.60285336003813,4.54796912842908,0.00329617,532.844,1.16927235616e-06,2.8062536547840005e-06,13543.497451930178,0.0451600000000002,1.1692723561600001e-06,2.8062536547840005e-06
61,2834.5162359136,28.5741609315461,940829.184,85.0,100.0,15.0,300.0,-900.0,25500.0,5000.0,-2000.0,-4250.0,2834.660257302583,0.0100804478395385,0.5775671168073305,0.501278000772653,2.8405753377117007,4.678594673878095,4.845687340802312,3.174760671560136,0.6683706676968707,-0.00100844,212.63,1.3370728479750003e-06,3.208974835140001e-06,16453.959011734405,0.2112400000000101,1.3370728479750005e-06,3.2089748351400006e-06
