Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ
291299.7599999974,515.0,515.0,128.333333333333,1400.0,-1450.0,28550.0,3423.07692307692,-12115.3846153846,8000.0
291599.7599999974,195.0,200.0,15.0,400.0,-1037.5,25500.0,5750.0,-5000.0,-4500.0
291899.7599999974,515.0,515.0,140.0,400.0,131.25,27500.0,5000.0,-13000.0,-3375.0
294201.5999999975,195.0,202.5,5.0,350.0,-1000.0,25500.0,4250.0,-5000.0,-5000.0
294876.67199999734,515.0,515.0,117.5,1050.0,-1350.0,29000.0,3357.14285714286,-12500.0,5500.0
297531.1679999974,195.0,202.5,10.0,500.0,-1250.0,26500.0,4500.0,-5000.0,-4000.0
298765.1039999974,515.0,515.0,281.666666666667,1400.0,-1200.0,28500.0,4000.0,-11500.0,7000.0
302365.1039999974,197.5,205.0,10.0,400.0,-1055.55555555556,25500.0,4500.0,-5000.0,-3500.0
302665.1039999974,515.0,515.0,143.125,950.0,-1350.0,29000.0,4625.0,-12050.0,4833.33333333333
302965.1039999974,200.0,210.0,10.0,-340.0,350.0,18500.0,4750.0,-5000.0,-5500.0
305221.15199999756,515.0,515.0,155.0,280.0,-750.0,28100.0,-3958.33333333333,-12500.0,6000.0
305521.15199999756,202.5,212.5,22.0833333333333,500.0,-1250.0,26500.0,5750.0,-5000.0,-4000.0
305840.83199999743,205.0,215.0,5.0,500.0,-1100.0,26000.0,4500.0,-5500.0,-500.0
306140.83199999743,515.0,515.0,205.0,700.0,-1650.0,28500.0,3000.0,-12500.0,1500.0
306440.83199999743,205.0,215.0,20.0,400.0,-1100.0,26000.0,4750.0,-5500.0,-2750.0
306740.8319999974,515.0,515.0,203.333333333333,433.333333333333,-16.6666666666667,27500.0,2187.5,-11500.0,-2916.66666666667
307040.8319999974,210.0,217.5,5.0,500.0,-1285.71428571429,26571.4285714286,4500.0,-5500.0,-3500.0
310070.4479999973,212.5,217.5,18.125,425.0,-1100.0,26000.0,4500.0,-5500.0,-2000.0
312014.87999999727,515.0,515.0,172.142857142857,1400.0,-1233.33333333333,28500.0,4875.0,-13000.0,7750.0
312410.87999999727,215.0,222.5,15.0,-283.333333333333,316.666666666667,19000.0,5700.0,-5400.0,-5500.0
313184.8799999973,515.0,515.0,225.714285714286,1400.0,-1370.0,28000.0,3361.11111111111,-12000.0,7500.0
314596.51199999725,215.0,222.5,5.0,500.0,-1100.0,26000.0,7250.0,-5500.0,-2000.0
316007.56799999735,217.5,222.5,5.0,500.0,-1300.0,27000.0,4250.0,-5500.0,-3029.41176470588
319607.56799999735,515.0,515.0,114.375,1166.66666666667,-1400.0,29000.0,5000.0,-13000.0,6500.0
321880.03199999727,217.5,225.0,5.0,500.0,-1026.92307692308,26500.0,5500.0,-5500.0,-1038.46153846154
325480.03199999727,512.5,515.0,45.0,1500.0,-1250.0,29000.0,4000.0,-12000.0,8000.0
325954.0799999972,222.5,227.5,5.0,-200.0,300.0,19500.0,5500.0,-5500.0,-5500.0
329194.79999999725,512.5,515.0,50.0,500.0,-1270.0,27800.0,3916.66666666667,-12000.0,-2500.0
330410.87999999727,225.0,230.0,5.0,200.0,-860.0,23500.0,4500.0,-5750.0,-2000.0
330803.8559999973,512.5,512.5,170.0,1377.77777777778,-1200.0,28500.0,3500.0,-12136.3636363636,6000.0
332267.75999999716,227.5,230.0,21.4285714285714,-142.857142857143,300.0,20214.2857142857,5321.42857142857,-5500.0,-4642.85714285714
335867.75999999716,512.5,512.5,43.75,700.0,-1250.0,29000.0,-4000.0,-12500.0,8500.0
337680.86399999727,230.0,230.0,5.0,500.0,-1130.0,26000.0,4250.0,-5500.0,-1500.0
341280.86399999727,512.5,512.5,136.111111111111,700.0,-1112.5,28500.0,3916.66666666667,-12500.0,5000.0
344880.86399999727,230.0,230.0,10.0,-200.0,300.0,19500.0,7000.0,-5500.0,-5250.0
345180.8639999972,512.5,512.5,167.0,1000.0,-1600.0,28500.0,5000.0,-12500.0,3500.0
346283.90399999724,230.0,230.0,18.5,-75.0,300.0,21000.0,7250.0,-5500.0,-4125.0
349883.90399999724,512.5,512.5,191.111111111111,800.0,-1056.25,28250.0,5000.0,-13000.0,3500.0
350183.90399999724,230.0,230.0,5.0,200.0,-933.333333333333,24000.0,4750.0,-6000.0,-2000.0
350647.29599999724,512.5,512.5,48.3333333333333,1400.0,-1200.0,28500.0,5000.0,-13000.0,7000.0
351001.1039999972,230.0,230.0,8.33333333333333,500.0,-1100.0,26000.0,5250.0,-5500.0,0.0
354314.6879999973,230.0,230.0,5.0,40.0,240.0,21800.0,7000.0,-6000.0,-3500.0
354637.10399999726,510.0,512.5,140.0,900.0,-1350.0,29000.0,3750.0,-12000.0,4500.0
358237.10399999726,232.5,232.5,5.0,300.0,-1066.66666666667,24000.0,5500.0,-5500.0,-3000.0
361837.10399999726,232.5,232.5,5.0,300.0,-1100.0,24500.0,5500.0,-6000.0,-3000.0
365437.10399999726,235.0,232.5,5.0,0.0,275.0,21500.0,4250.0,-6000.0,-4000.0
365737.1039999972,510.0,512.5,170.294117647059,640.0,-1166.66666666667,27500.0,5000.0,-13000.0,1500.0
366399.215999997,235.0,232.5,5.0,233.333333333333,-950.0,24333.3333333333,5500.0,-6000.0,-2000.0
366699.21599999693,510.0,512.5,154.583333333333,850.0,-1308.33333333333,29000.0,4000.0,-12000.0,3666.66666666667
370299.21599999693,237.5,232.5,5.0,577.777777777778,-1100.0,26000.0,5125.0,-6000.0,0.0
370599.21599999693,510.0,512.5,147.826086956522,200.0,-708.333333333333,28000.0,-3468.75,-12000.0,5500.0
372717.74399999686,237.5,232.5,5.0,300.0,-1210.0,25500.0,5423.07692307692,-6000.0,-2900.0
374863.91999999684,510.0,510.0,140.0,600.0,-1100.0,28500.0,-3750.0,-12000.0,3000.0
375617.4719999969,237.5,235.0,5.0,100.0,200.0,22500.0,5250.0,-5666.66666666667,-3166.66666666667
376037.8079999966,510.0,510.0,157.5,715.0,-1107.5,28450.0,4500.0,-12500.0,9000.0
379637.8079999966,237.5,235.0,10.0,100.0,170.0,22500.0,5625.0,-6000.0,-2500.0
383237.8079999966,510.0,510.0,275.0,721.428571428571,-1139.28571428571,28500.0,3750.0,-12000.0,1500.0
386837.8079999966,240.0,237.5,26.875,400.0,-1230.0,25900.0,5312.5,-6000.0,-2500.0
390274.5119999965,242.5,237.5,5.0,166.666666666667,150.0,23166.6666666667,5750.0,-6000.0,-2250.0
390852.09599999624,510.0,510.0,128.75,500.0,-1133.33333333333,27500.0,4291.66666666667,-12333.3333333333,1000.0
394452.09599999624,245.0,237.5,5.0,385.714285714286,-1267.85714285714,25964.2857142857,5187.5,-6125.0,-2000.0
396048.4799999963,510.0,510.0,140.0,740.0,-1060.0,28000.0,-3750.0,-12000.0,3000.0
397231.43999999634,247.5,240.0,6.0,371.428571428571,-1150.0,24714.2857142857,4500.0,-6321.42857142857,-2500.0
399349.67999999656,247.5,240.0,5.0,300.0,-985.714285714286,25000.0,6821.42857142857,-6000.0,-2000.0
399698.44799999625,510.0,510.0,124.285714285714,700.0,-1450.0,28500.0,4000.0,-12000.0,-500.0
401120.7359999964,247.5,242.5,10.0,500.0,-1150.0,26000.0,5000.0,-6000.0,-1000.0
401420.7359999964,510.0,510.0,142.0,600.0,-1100.0,28500.0,4090.90909090909,-11500.0,3500.0
403219.15199999616,247.5,245.0,10.0,500.0,-1050.0,26500.0,4500.0,-6000.0,-1000.0
403519.15199999616,507.5,510.0,120.0,1200.0,-1250.0,29000.0,4062.5,-12000.0,4500.0
406636.8959999961,247.5,247.5,23.1818181818182,240.0,100.0,24600.0,5000.0,-6000.0,-2000.0
406936.89599999605,507.5,507.5,135.714285714286,600.0,-1007.14285714286,28000.0,5250.0,-12500.0,1000.0
407236.89599999605,250.0,247.5,10.0,400.0,-1200.0,25000.0,5250.0,-6000.0,-1500.0
407536.89599999605,507.5,507.5,129.0,633.333333333333,-1100.0,28500.0,4031.25,-12500.0,4333.33333333333
411136.89599999605,250.0,247.5,8.57142857142857,400.0,-1175.0,25000.0,5250.0,-6000.0,-2000.0
413222.4479999962,507.5,507.5,211.153846153846,1100.0,-1250.0,28500.0,3250.0,-12000.0,4142.85714285714
416822.4479999962,250.0,247.5,15.5,300.0,90.0,25300.0,6350.0,-6000.0,-1500.0
418109.80799999647,507.5,507.5,155.0,700.0,-1200.0,28875.0,3750.0,-12000.0,8500.0
419669.90399999643,250.0,250.0,8.33333333333333,490.909090909091,-1086.36363636364,26500.0,4250.0,-6000.0,-1000.0
421008.81599999644,507.5,507.5,251.944444444444,1300.0,-1163.63636363636,28000.0,2458.33333333333,-11000.0,6000.0
424608.81599999644,252.5,250.0,10.0,400.0,-1200.0,25000.0,5250.0,-6500.0,-1000.0
425336.5919999965,252.5,250.0,9.64285714285714,600.0,-1100.0,26000.0,5000.0,-6000.0,500.0
426480.9599999963,505.0,505.0,270.0,1400.0,-1538.88888888889,29000.0,4375.0,-12000.0,10000.0
430080.9599999963,252.5,250.0,27.9166666666667,300.0,-1033.33333333333,25500.0,4750.0,-6500.0,-2000.0
430380.9599999963,505.0,505.0,247.777777777778,200.0,-700.0,28000.0,5000.0,-12500.0,5500.0
433980.9599999963,255.0,250.0,10.0,512.5,-1300.0,27000.0,5150.0,-6500.0,-2687.5
437580.9599999963,255.0,252.5,10.0,266.666666666667,-1194.44444444444,26500.0,5250.0,-6500.0,-2000.0
441180.9599999963,505.0,505.0,110.833333333333,150.0,-665.0,28000.0,4250.0,-12500.0,5000.0
442430.7359999959,255.0,252.5,10.0,500.0,-1150.0,26000.0,4800.0,-6350.0,-1000.0
443538.2399999956,255.0,252.5,10.0,459.090909090909,-1318.18181818182,26568.1818181818,5000.0,-6125.0,-1136.36363636364
445275.3119999958,505.0,505.0,144.117647058824,700.0,-1016.66666666667,28000.0,4541.66666666667,-12000.0,2500.0
445575.3119999958,505.0,505.0,139.375,1035.71428571429,-1189.28571428571,28000.0,3750.0,-12083.3333333333,3714.28571428571
449175.3119999958,505.0,505.0,263.75,700.0,-1633.33333333333,28500.0,4000.0,-11500.0,500.0
452775.3119999958,260.0,255.0,10.0,100.0,-1050.0,26000.0,4928.57142857143,-6500.0,-2500.0
453290.3999999958,505.0,505.0,131.0,800.0,-1116.66666666667,28500.0,5250.0,-12000.0,8500.0
456890.3999999958,502.5,505.0,106.25,620.0,-1600.0,28000.0,3562.5,-12000.0,-800.0
458379.2159999959,502.5,502.5,110.0,700.0,-1600.0,28000.0,2673.07692307692,-11461.5384615385,0.0
461663.5679999958,262.5,260.0,10.0,485.714285714286,28.5714285714286,26500.0,4892.85714285714,-6500.0,-1142.85714285714
461963.56799999584,502.5,502.5,242.916666666667,300.0,-640.0,27500.0,4250.0,-12500.0,6000.0
465563.56799999584,262.5,260.0,10.0,509.090909090909,-1322.72727272727,26500.0,4937.5,-6500.0,-500.0
468598.3679999957,262.5,260.0,10.0,575.0,-1325.0,26500.0,4750.0,-6500.0,0.0
470006.3999999958,502.5,502.5,182.857142857143,1400.0,-1500.0,29000.0,3458.33333333333,-12000.0,9000.0
470306.39999999583,502.5,502.5,208.333333333333,500.0,-1088.46153846154,27500.0,4208.33333333333,-12500.0,1000.0
470606.3999999959,502.5,502.5,103.333333333333,533.333333333333,-950.0,28000.0,4250.0,-12000.0,-500.0
470906.3999999959,502.5,502.5,193.333333333333,660.0,-1480.0,28100.0,4250.0,-12000.0,-1500.0
471229.39199999603,500.0,502.5,253.125,800.0,-1600.0,28000.0,3250.0,-12000.0,4000.0
471879.8399999963,265.0,262.5,18.8461538461538,300.0,-1075.0,25500.0,4777.77777777778,-6666.66666666667,-2000.0
472842.6239999963,500.0,502.5,133.666666666667,666.666666666667,-1066.66666666667,28500.0,-4000.0,-12000.0,1000.0
476442.6239999963,265.0,265.0,10.0,600.0,-1320.0,26500.0,5000.0,-7000.0,800.0
477383.951999996,500.0,502.5,145.0,800.0,-1107.14285714286,29500.0,3500.0,-11500.0,9500.0
480983.951999996,265.0,265.0,10.0,300.0,-1050.0,25000.0,4750.0,-6500.0,-2250.0
484583.951999996,265.0,265.0,10.0,522.222222222222,-1350.0,26722.2222222222,4657.8947368421,-7000.0,-1000.0
485932.3679999962,267.5,265.0,11.7857142857143,490.0,-1115.0,26500.0,5000.0,-7000.0,-1000.0
488367.1199999956,500.0,500.0,149.230769230769,638.461538461538,-1107.69230769231,28000.0,2250.0,-11500.0,8000.0
491834.20799999515,500.0,500.0,130.3125,1000.0,-1250.0,27500.0,3513.15789473684,-11473.6842105263,8500.0
493056.6239999954,267.5,267.5,10.0,260.0,-1150.0,26000.0,4625.0,-6500.0,-2000.0
493513.6799999953,500.0,500.0,96.875,962.5,-1162.5,27500.0,-2958.33333333333,-12000.0,8000.0
497113.6799999953,267.5,267.5,10.0,715.0,-1385.0,26975.0,4750.0,-6500.0,2500.0
498153.93599999434,500.0,500.0,212.857142857143,869.230769230769,-1123.07692307692,27500.0,-3791.66666666667,-11750.0,7500.0
501753.93599999434,267.5,267.5,11.0,576.923076923077,-1388.46153846154,27000.0,4700.0,-6500.0,-653.846153846154
502053.9359999944,500.0,500.0,126.428571428571,1000.0,-1125.0,27937.5,4250.0,-11500.0,3500.0
502353.9359999944,500.0,500.0,84.6875,900.0,-1112.5,27500.0,4750.0,-12000.0,8000.0
502767.35999999405,270.0,267.5,25.0,700.0,-1250.0,27000.0,5416.66666666667,-7000.0,2000.0
505035.5039999944,500.0,500.0,126.0,257.142857142857,-550.0,27071.4285714286,3535.71428571429,-11523.8095238095,5500.0
506004.9119999952,500.0,500.0,180.0,987.5,-1150.0,28000.0,4312.5,-12000.0,7500.0
507097.43999999505,497.5,500.0,245.0,800.0,-1591.66666666667,28000.0,4250.0,-11500.0,3500.0
510697.43999999505,270.0,270.0,13.0,-200.0,-150.0,23500.0,4500.0,-7000.0,-4500.0
510997.4399999951,270.0,270.0,29.375,575.0,-1225.0,27000.0,4150.0,-7000.0,1000.0
514597.4399999951,497.5,497.5,149.090909090909,500.0,-950.0,28000.0,2855.76923076923,-11000.0,-1000.0
517699.3439999943,497.5,497.5,177.307692307692,900.0,-1106.25,27500.0,3250.0,-12000.0,7000.0
517999.34399999434,270.0,270.0,13.3333333333333,325.0,-1187.5,27000.0,4937.5,-7000.0,-1250.0
521599.34399999434,497.5,497.5,216.666666666667,457.142857142857,-1035.71428571429,28000.0,4250.0,-12000.0,1000.0
525199.3439999943,497.5,497.5,159.6875,566.666666666667,-1066.66666666667,28000.0,3750.0,-11500.0,8500.0
525499.3439999943,272.5,270.0,30.0,500.0,-1150.0,26000.0,7000.0,-6500.0,-1000.0
527981.9039999939,497.5,497.5,94.0,1200.0,-1112.5,28000.0,3250.0,-12000.0,5000.0
531581.9039999939,272.5,270.0,15.5555555555556,760.0,-1410.0,27000.0,4750.0,-7000.0,3000.0
535181.9039999939,497.5,497.5,119.0,1266.66666666667,-1125.0,28000.0,-1000.0,-12000.0,5750.0
537825.3119999939,275.0,272.5,15.0,850.0,-1450.0,28000.0,4750.0,-6500.0,3500.0
541425.3119999939,495.0,497.5,127.5,900.0,-1100.0,27500.0,4250.0,-11545.4545454545,7500.0
544097.3759999941,277.5,272.5,10.0,725.0,-1381.25,27875.0,-2875.0,-7000.0,2500.0
546182.0639999942,280.0,280.0,71.6666666666667,650.0,-1450.0,27500.0,4687.5,-7000.0,0.0
549782.0639999942,495.0,495.0,102.5,600.0,-1100.0,28500.0,4519.23076923077,-12000.0,8500.0
550289.6639999938,282.5,280.0,15.0,800.0,-1400.0,28000.0,4250.0,-7000.0,3000.0
553889.6639999938,492.5,495.0,126.875,1000.0,-1100.0,27500.0,-3604.16666666667,-11500.0,3000.0
557489.6639999938,282.5,280.0,18.3333333333333,633.333333333333,-1283.33333333333,28000.0,-3375.0,-7000.0,2000.0
561089.6639999938,282.5,280.0,17.5,-100.0,-350.0,24000.0,4100.0,-7000.0,-4250.0
564359.6159999943,492.5,495.0,125.0,600.0,-1504.16666666667,28541.6666666667,3636.36363636364,-12000.0,-3000.0
566313.119999994,492.5,495.0,125.0,700.0,-950.0,28000.0,-3000.0,-12000.0,750.0
566613.119999994,285.0,282.5,10.0,-833.333333333333,-450.0,25000.0,4000.0,-7000.0,-4000.0
569592.1919999938,492.5,492.5,125.0,500.0,-60.0,28000.0,4750.0,-12000.0,-1500.0
573192.1919999938,492.5,492.5,126.111111111111,783.333333333333,-1016.66666666667,27500.0,3875.0,-11500.0,3000.0
575244.9119999935,492.5,492.5,130.833333333333,600.0,-1070.0,28000.0,4229.16666666667,-11500.0,7500.0
578844.9119999935,290.0,285.0,9.375,600.0,-1370.0,27000.0,5437.5,-7500.0,-2000.0
579307.8719999933,492.5,492.5,232.619047619048,500.0,-925.0,28000.0,4000.0,-11500.0,-625.0
579607.8719999935,492.5,492.5,125.0,1190.0,-1117.5,27550.0,3886.36363636364,-11500.0,5500.0
580518.959999993,290.0,290.0,30.0,-800.0,-450.0,25000.0,3625.0,-7500.0,-4000.0
584118.959999993,492.5,492.5,108.888888888889,500.0,-1016.66666666667,27000.0,3125.0,-11500.0,1000.0
585190.3199999933,492.5,492.5,132.142857142857,600.0,112.5,28000.0,3750.0,-12000.0,0.0
588790.3199999933,490.0,492.5,115.0,671.428571428571,-1050.0,28000.0,-2187.5,-11500.0,8500.0
589808.5439999937,290.0,290.0,86.5,500.0,-1200.0,26000.0,3150.0,-7500.0,-500.0
593189.8079999932,490.0,492.5,123.333333333333,790.909090909091,-1118.18181818182,27681.8181818182,3821.42857142857,-12000.0,7500.0
596789.8079999932,490.0,490.0,50.0,70.0,-610.0,27650.0,3500.0,-11500.0,4300.0
599382.6719999933,292.5,290.0,29.4444444444444,100.0,-1358.33333333333,26500.0,4250.0,-7000.0,-7000.0
602099.9519999926,292.5,290.0,16.0,400.0,-1350.0,26500.0,-3750.0,-7500.0,-2500.0
602529.0719999928,490.0,490.0,152.857142857143,823.076923076923,-1088.46153846154,27500.0,4592.59259259259,-12000.0,6461.53846153846
606129.0719999928,490.0,490.0,120.714285714286,241.666666666667,379.166666666667,27500.0,4000.0,-11500.0,-4000.0
606429.0719999928,292.5,292.5,30.0,437.5,-1350.0,26500.0,4434.21052631579,-7657.8947368421,-2000.0
606815.2799999925,490.0,490.0,152.916666666667,604.0,-1022.0,28000.0,2928.57142857143,-11500.0,8000.0
607115.2799999925,292.5,292.5,20.0,100.0,-1350.0,26500.0,5000.0,-7500.0,-7500.0
609239.2799999925,490.0,490.0,150.0,800.0,-1657.14285714286,28000.0,4250.0,-11500.0,5000.0
611995.151999992,295.0,292.5,15.0,700.0,-1500.0,28000.0,4500.0,-7500.0,-312.5
615595.151999992,490.0,490.0,155.0,1300.0,-1341.66666666667,28000.0,4875.0,-11500.0,6500.0
615895.151999992,295.0,292.5,5.0,-700.0,-516.666666666667,25000.0,4875.0,-7500.0,-3500.0
618335.9519999927,490.0,490.0,120.0,762.5,-1068.75,27000.0,3819.44444444444,-11500.0,7000.0
621935.9519999927,295.0,292.5,5.0,-75.0,-400.0,25000.0,5250.0,-7500.0,-4000.0
622235.9519999927,487.5,490.0,102.142857142857,1200.0,-1100.0,28000.0,4000.0,-11500.0,4900.0
622535.9519999928,297.5,295.0,61.6666666666667,787.5,-1512.5,28500.0,4250.0,-7500.0,2500.0
623448.9119999927,297.5,297.5,35.0,11.1111111111111,-422.222222222222,25000.0,4750.0,-7500.0,-3500.0
625898.4959999925,487.5,487.5,66.875,1233.33333333333,-1225.0,28000.0,4805.55555555556,-11944.4444444444,5958.33333333333
626198.4959999926,297.5,297.5,20.0,-200.0,-200.0,24500.0,6312.5,-7000.0,-6750.0
627201.5999999929,487.5,487.5,229.583333333333,450.0,281.25,28000.0,4062.5,-11500.0,-2500.0
628165.8239999923,300.0,297.5,28.5,-150.0,-258.333333333333,24500.0,-3750.0,-7500.0,-6416.66666666667
631765.8239999923,300.0,300.0,10.0,-650.0,-358.333333333333,25000.0,5666.66666666667,-6500.0,-5250.0
632289.1199999924,485.0,487.5,151.0,587.5,-1021.875,28000.0,4250.0,-11500.0,7500.0
632830.5599999919,300.0,300.0,10.0,1000.0,-1500.0,29500.0,5750.0,-6500.0,5500.0
636430.5599999919,485.0,487.5,116.0,100.0,433.333333333333,27000.0,4187.5,-11500.0,-5000.0
640030.5599999919,482.5,487.5,139.375,740.0,-1050.0,27000.0,4250.0,-11500.0,7000.0
643630.5599999919,302.5,300.0,97.0833333333333,100.0,-1400.0,26500.0,2625.0,-7500.0,-6500.0
643930.5599999919,302.5,302.5,20.0,20.0,-365.0,25000.0,6250.0,-7500.0,-5200.0
647530.5599999919,482.5,485.0,131.904761904762,800.0,-1150.0,28400.0,4500.0,-11500.0,5500.0
647980.8479999916,302.5,302.5,66.25,0.0,-400.0,24500.0,-3812.5,-7500.0,-5000.0
649709.5679999914,482.5,485.0,166.0,300.0,-916.666666666667,27500.0,3166.66666666667,-11000.0,-1416.66666666667
652574.1600000008,482.5,485.0,121.428571428571,100.0,450.0,27000.0,4250.0,-11000.0,-5500.0
652874.1600000008,302.5,302.5,20.0,-33.3333333333333,-300.0,25000.0,6425.0,-7500.0,-6000.0
653174.1600000008,302.5,302.5,32.0,-600.0,-400.0,25000.0,5250.0,-8000.0,-4625.0
654116.2080000107,480.0,485.0,145.0,900.0,-1100.0,27000.0,4250.0,-11500.0,2500.0
657716.2080000107,480.0,485.0,209.423076923077,762.5,-1018.75,27000.0,5000.0,-11500.0,6500.0
661316.2080000107,302.5,302.5,15.0,800.0,-1550.0,29000.0,5250.0,-6500.0,2500.0
661938.7200000108,302.5,302.5,39.6153846153846,-625.0,-550.0,25458.3333333333,5250.0,-6500.0,-3000.0
662794.9440000205,480.0,485.0,143.0,737.5,-1559.375,27500.0,3000.0,-11500.0,3500.0
663352.8000000211,305.0,305.0,70.0,1100.0,-1500.0,29500.0,4750.0,-7875.0,6250.0
665169.6480000213,305.0,305.0,35.0,100.0,-460.0,25500.0,5500.0,-7000.0,-3500.0
667686.1920000211,480.0,482.5,155.0,522.727272727273,-975.0,27500.0,4000.0,-11500.0,7500.0
668003.2800000216,307.5,305.0,35.0,500.0,-1387.5,26500.0,2500.0,-7500.0,-1312.5
670566.0480000217,480.0,482.5,160.0,800.0,-1050.0,27000.0,4777.77777777778,-11500.0,2500.0
670878.8160000312,307.5,305.0,9.16666666666667,550.0,-1400.0,26500.0,4312.5,-7500.0,0.0
671178.8160000312,480.0,482.5,120.0,800.0,-1500.0,28000.0,-3656.25,-11500.0,2500.0
671478.8160000312,307.5,307.5,35.0,-600.0,-400.0,25500.0,2375.0,-8000.0,-4357.14285714286
675078.8160000312,480.0,482.5,121.428571428571,711.111111111111,-1033.33333333333,27000.0,4375.0,-11250.0,6000.0
675378.8160000313,307.5,307.5,10.9090909090909,100.0,-528.571428571429,25500.0,4500.0,-8000.0,-3000.0
677567.7600000314,307.5,307.5,15.0,100.0,-1400.0,26500.0,2250.0,-8000.0,-6000.0
680637.2640000312,477.5,480.0,105.0,800.0,-1111.11111111111,28000.0,4500.0,-11750.0,4888.88888888889
682022.1120000314,310.0,307.5,19.0,700.0,-1400.0,26500.0,4750.0,-8000.0,1000.0
684309.264000031,477.5,480.0,214.166666666667,800.0,-1600.0,28000.0,-3500.0,-11000.0,4000.0
685102.9920000312,310.0,310.0,36.25,100.0,-1400.0,26500.0,5350.0,-7000.0,-5333.33333333333
688702.9920000312,312.5,310.0,25.0,84.2105263157895,-534.210526315789,25052.6315789474,-4000.0,-7500.0,-4131.57894736842
691012.3200000216,477.5,480.0,61.6666666666667,616.666666666667,-1000.0,27500.0,3250.0,-11000.0,8000.0
692508.048000031,312.5,310.0,106.111111111111,700.0,-1400.0,26500.0,4250.0,-8000.0,500.0
694057.2000000215,475.0,477.5,136.818181818182,400.0,150.0,27000.0,3886.36363636364,-11500.0,-4500.0
696117.408000022,317.5,315.0,10.0,100.0,-610.0,25500.0,4888.88888888889,-6500.0,-3500.0
699035.1360000222,475.0,475.0,122.083333333333,708.333333333333,-1050.0,27500.0,4156.25,-11000.0,4500.0
702635.1360000222,317.5,317.5,10.0,188.888888888889,-1400.0,26500.0,5775.0,-8000.0,-4277.77777777778
706235.1360000222,475.0,475.0,32.5,700.0,-1000.0,27000.0,4250.0,-11000.0,2000.0
708271.2960000223,320.0,317.5,15.0,-616.666666666667,-366.666666666667,25000.0,4750.0,-8000.0,-3500.0
711871.2960000223,322.5,317.5,104.0,-100.0,-600.0,25500.0,5450.0,-7300.0,-4000.0
715471.2960000223,470.0,472.5,109.0,700.0,-1025.0,27000.0,4100.0,-11000.0,7000.0
716066.1600000224,325.0,320.0,32.0,683.333333333333,-1408.33333333333,27000.0,4500.0,-8500.0,0.0
719666.1600000224,470.0,472.5,84.0,700.0,-1550.0,29000.0,4500.0,-11500.0,1000.0
723266.1600000224,325.0,320.0,97.5,571.428571428571,-1235.71428571429,26500.0,5214.28571428571,-8500.0,0.0
725410.896000022,325.0,320.0,110.555555555556,900.0,-1650.0,30000.0,5000.0,-7000.0,3000.0
729010.896000022,470.0,472.5,115.882352941176,1066.66666666667,-1012.5,27500.0,5250.0,-11125.0,3750.0
729310.896000022,470.0,472.5,136.0,522.222222222222,-944.444444444444,26500.0,4464.28571428571,-11000.0,1000.0
730637.4240000228,470.0,470.0,135.5,600.0,-950.0,27000.0,4250.0,-11250.0,1000.0
730937.4240000228,325.0,325.0,10.0,-50.0,-587.5,24625.0,6250.0,-8000.0,-5250.0
734537.4240000228,470.0,470.0,127.777777777778,800.0,-1500.0,27500.0,4500.0,-11000.0,2500.0
736806.5760000235,327.5,325.0,10.0,-500.0,-600.0,25500.0,4900.0,-7000.0,-2000.0
737106.5760000235,330.0,325.0,49.0,871.428571428571,-1714.28571428571,30357.1428571429,4166.66666666667,-8000.0,3000.0
740706.5760000235,330.0,325.0,53.4375,1300.0,-1600.0,31500.0,4750.0,-7000.0,8500.0
744306.5760000235,467.5,470.0,85.625,700.0,-980.0,26500.0,4250.0,-11000.0,2000.0
746088.4320000241,332.5,327.5,47.5,9.52380952380952,-630.952380952381,25238.0952380952,6093.75,-8500.0,-4071.42857142857
749688.4320000241,467.5,470.0,176.25,1040.0,-1060.0,27500.0,4383.33333333333,-11000.0,5000.0
749988.4320000241,332.5,330.0,61.6666666666667,625.0,-1450.0,27250.0,4000.0,-8500.0,0.0
751716.8640000223,467.5,470.0,107.0,0.0,450.0,27000.0,3287.5,-11000.0,-7500.0
755316.8640000223,467.5,470.0,112.857142857143,700.0,-1500.0,28000.0,4607.14285714286,-11000.0,1000.0
755616.8640000223,332.5,330.0,12.5,166.666666666667,-711.111111111111,26000.0,4000.0,-8500.0,-3000.0
756163.6320000215,467.5,470.0,134.0,-40.0,-550.0,27500.0,3000.0,-11000.0,1000.0
757935.5520000214,467.5,467.5,208.0,20.0,430.0,27000.0,-2687.5,-12000.0,-7000.0
761535.5520000214,332.5,330.0,65.0,558.823529411765,-1208.82352941176,26500.0,5735.29411764706,-8529.41176470588,0.0
762371.9040000231,335.0,330.0,25.0,600.0,-1100.0,26500.0,5638.88888888889,-8500.0,2500.0
765971.9040000231,467.5,467.5,197.272727272727,750.0,-1690.0,28000.0,3500.0,-10500.0,-3300.0
766271.9040000233,335.0,332.5,49.0,1033.33333333333,-1825.0,31000.0,6062.5,-8000.0,3500.0
767926.176000025,465.0,467.5,109.0,700.0,-1500.0,27000.0,4571.42857142857,-12000.0,3500.0
771526.176000025,337.5,332.5,36.1111111111111,323.809523809524,-733.333333333333,26000.0,4250.0,-8500.0,-1809.52380952381
775126.176000025,465.0,467.5,25.0,600.0,-950.0,27500.0,4416.66666666667,-11000.0,7500.0
