Unnamed: 0,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Rescue_Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4,Baseline CSLIP,Baseline CNORMF_Magnitude,Baseline Max Archard Wear,Baseline Max Fleischer Wear,Baseline Cumulative Max Archard Wear,Baseline Cumulative Max Fleischer Wear,R Change,Load Duration
10,26758.513371251,183.210796561089,96027.264,545.0,542.5,215.625,800.0,-1500.0,29000.0,3555.55555555556,-13000.0,6500.0,26759.14056982016,0.0068467157045664,0.3922879133976001,4.732055085852921,26.814978819833225,44.16584746796061,45.74319916324491,29.969682210401835,6.30940678113723,0.0068085950375976,581.488,1.5318259826696036e-06,3.6763823584070487e-06,2.003605185041815e-05,4.808652444100357e-05,25644.715894407313,0.6571599999999994
11,440.08125556789,4.20208248993324,109245.312,12.5,40.0,10.0,733.333333333333,-900.0,25500.0,4500.0,0.0,-166.666666666667,440.1013167436139,0.0095481339845809,0.5470677795419155,0.0778270015344211,0.4410196753617201,0.7263853476545978,0.7523276814994049,0.4929043430513342,0.1037693353792282,0.0017864201152083,42.5414,1.3058270014640054e-06,3.1339848035136133e-06,2.1341878851882156e-05,5.122050924451718e-05,26319.039253076546,3.6716800000000025
12,26985.1057089656,183.210796561089,109395.072,545.0,542.5,162.5,800.0,-1444.73684210526,28842.1052631579,3750.0,-12500.0,6000.0,26985.727641107333,0.0067892260115845,0.3889939966242334,4.772124478226543,27.04203870995041,44.53982846344773,46.130536622856575,30.223455028768104,6.36283263763539,0.0067562515864493,582.654,1.294631572747986e-06,3.1071157745951666e-06,2.2636510424630142e-05,5.432762501911235e-05,26545.62632436372,0.04159999999999855
13,1928.56160379835,5.04249898791989,115209.216,15.0,40.0,10.0,800.0,-900.0,25500.0,4250.0,-500.0,1500.0,1928.5681959529736,0.0026146364665067,0.1498076344918366,0.3410457415947868,1.9325925357037923,3.183093588218011,3.2967755020829395,2.15995636343365,0.4547276554597158,0.0010882289477058,158.535,1.7504483464948388e-06,4.2010760315876125e-06,2.4386958771124982e-05,5.852870105069996e-05,25057.15944515436,1.61504
14,23264.7153687048,182.370380063103,115598.448,542.5,542.5,216.666666666667,1000.0,-1716.66666666667,29500.0,3500.0,-12500.0,4000.0,23265.43015167297,0.0078387653505646,0.4491281711807423,4.114231426324164,23.3139780825036,38.399493312358864,39.77090378780025,26.05679903338637,5.485641901765551,0.0059459132469285,540.213,1.4142904952971973e-06,3.394297188713273e-06,2.580124926642218e-05,6.192299823941323e-05,21336.861955719996,0.10812000000000101
15,3557.63677748144,6.72333198389319,181804.752,20.0,40.0,10.0,914.285714285714,-928.571428571429,25500.0,4250.0,-500.0,2500.0,3557.643130456101,0.0018898286700956,0.1082792067993036,0.6291294455140884,3.5650668579131684,5.87187482479816,6.081584639969521,3.984486488255894,0.8388392606854514,0.0004279338676244,215.72,1.7380094608897775e-06,4.171222706135466e-06,2.7539258727311956e-05,6.609422094554869e-05,19707.787021216867,18.39064
16,16897.8189692462,182.370380063103,182580.624,542.5,540.0,202.5,660.0,-1335.0,28500.0,3750.0,-12500.0,-1000.0,16898.803060363214,0.0107921205761574,0.6183429610101151,2.988364546236849,16.93406576200881,27.891402431543927,28.887523946956204,18.92630879283337,3.984486061649132,0.0043443419608612,464.493,1.109996540968723e-06,2.663991698324935e-06,2.8649255268280678e-05,6.875821264387363e-05,13341.159929907113,0.21552000000000085
17,2719.42966665823,6.72333198389319,228220.128,20.0,45.0,14.375,800.0,-900.0,25500.0,4250.0,-500.0,2000.0,2719.437977798696,0.0024723265939756,0.1416538794127595,0.4809022277799704,2.7251126240865,4.488420792613058,4.648721535206381,3.045714109273147,0.641202970373294,0.0007609177972659,190.205,9.775252637739632e-07,2.3460606330575115e-06,2.9626780532054643e-05,7.110427327693114e-05,14179.365082564518,12.677639999999997
18,34247.5063646432,182.370380063103,228383.568,542.5,540.0,160.0,2000.0,-1550.0,30000.0,-5458.33333333333,-13000.0,11500.0,34247.99192875111,0.0053250199989198,0.305101171760867,6.056374791404061,34.31945715128968,56.52616471977124,58.54495631690591,38.35704034555906,8.075166388538749,0.0080519171345214,664.949,2.597886353021428e-06,6.234927247251427e-06,3.2224666885076074e-05,7.733920052418257e-05,31528.55395095241,0.04540000000000065
19,5140.63231661937,13.4466639677864,344823.984,40.0,52.5,5.0,1000.0,-1041.66666666667,26000.0,4250.0,-500.0,2916.66666666667,5140.649903216839,0.0026157547304379,0.1498717062954775,0.9090665096524831,5.151376888030739,8.484620756756511,8.78764292664067,5.75742122779906,1.2120886795366443,0.000232004448634,256.684,3.002953995180165e-06,7.207089588432396e-06,3.522762088025624e-05,8.454629011261496e-05,29107.342025534268,32.34456
20,16977.018951772,181.529963565116,345149.136,540.0,537.5,155.833333333333,563.636363636364,-1190.90909090909,28000.0,3750.0,-13000.0,-1454.54545454545,16977.9894456469,0.0106922803250827,0.6126225359980068,3.002367773890378,17.01341738537881,28.022099222976863,29.02288848094032,19.014995901305728,4.003157031853838,0.004155941544163,464.642,1.179349103903982e-06,2.830437849369557e-06,3.640696998416022e-05,8.737672796198451e-05,11837.339542430062,0.09032000000000051
21,5117.93165001636,13.4466639677864,350484.048,40.0,55.0,10.0,1000.0,-1100.0,26000.0,4138.88888888889,-500.0,3000.0,5117.949314619191,0.0026273568985502,0.1505364615615117,0.9050521641451948,5.128628930156105,8.44715353202182,8.748837586736883,5.7319970395862345,1.20673621886026,0.0002356585817512,256.284,1.1775974645665287e-06,2.826233914959669e-06,3.758456744872675e-05,9.020296187694418e-05,11860.04013102771,1.481920000000003
22,33344.4275991449,180.689547067129,360440.208,537.5,535.0,162.307692307692,1733.33333333333,-1527.77777777778,30000.0,3750.0,-12500.0,11000.0,33344.91716329545,0.0054188298165923,0.3104760783903902,5.896676107299103,33.41449794136159,55.03564366812496,57.001202370558,37.34561534622765,7.862234809732137,0.0078089765366083,654.213,2.8731180324764936e-06,6.895483277943585e-06,4.045768548120324e-05,9.709844515488778e-05,28226.967848676264,2.765599999999993
23,8846.86612678972,13.4466639677864,396758.16,40.0,55.0,9.16666666666667,233.333333333333,-941.666666666667,25500.0,5333.33333333333,-1000.0,-7500.0,8846.876345813318,0.0015199341122886,0.0870858097721014,1.5644712541079633,8.865337106611793,14.60173170500766,15.123222123043645,9.908317942683768,2.085961672143952,0.0013371170200012,337.485,2.674220891208411e-06,6.418130138900186e-06,4.313190637241165e-05,0.00010351657529378797,24498.040817482135,10.088319999999998
24,22914.5948351051,180.689547067129,397527.12,537.5,535.0,189.0,1000.0,-1700.0,29500.0,3750.0,-13000.0,3500.0,22915.307223981195,0.0078851842457994,0.451787777967355,4.05231609775318,22.963124553934687,37.82161691236302,39.1723889449474,25.66466861910347,5.403088130337573,0.0055962797228605,535.102,1.5485375022499666e-06,3.71649000539992e-06,4.468044387466162e-05,0.00010723306529918789,14068.430878167877,0.2136000000000058
25,5201.88785918466,13.4466639677864,401315.184,40.0,55.0,5.0,1075.0,-1100.0,26000.0,3975.0,-1000.0,3000.0,5201.905238689438,0.0025849526905729,0.1481068794108147,0.9198988314530444,5.212760044900585,8.585722426895082,8.892355370712762,5.826025932535948,1.2265317752707257,0.0002364854560459,258.027,1.7712534446018228e-06,4.251008267044375e-06,4.645169731926344e-05,0.00011148407356623227,17713.401985291755,1.0522400000000036
26,22727.4794773898,180.689547067129,401412.96,537.5,535.0,133.076923076923,892.307692307692,-1619.23076923077,28500.0,3750.0,-12500.0,2653.84615384615,22728.19773117952,0.0079501002501312,0.4555071910384226,4.019227874134289,22.77562462009431,37.51279349192004,38.85253611663146,25.45510986951717,5.35897049884572,0.0056330069313111,533.369,1.7794939622662737e-06,4.270785509439057e-06,4.823119128152971e-05,0.00011575485907567132,17526.29249249008,0.027160000000003494
27,10406.6729593852,15.1274969637597,590534.064,45.0,55.0,7.5,-50.0,-716.666666666667,24833.3333333333,5450.0,-1000.0,-8916.66666666667,10406.683954303768,0.0014536332954582,0.0832870527894487,1.8403058052009067,10.42839956280514,17.17618751520847,17.789622783608767,11.655270099605744,2.453741073601209,0.0020146449741827,367.603,1.3583511705157508e-06,3.260042809237802e-06,4.958954245204546e-05,0.00011901490188490912,12321.513776875752,52.53364
28,23189.4784892621,179.849130569143,591254.64,535.0,535.0,163.75,868.75,-1546.875,28437.5,-5250.0,-13000.0,3500.0,23190.175900879152,0.007755479486744,0.4443562426907196,4.100923552729652,23.238566798801365,38.27528649214343,39.64226100971997,25.972515833954468,5.467898070306204,0.0057370979351759,538.548,1.4054601971070765e-06,3.3731044730569824e-06,5.099500264915254e-05,0.0001223880063579661,12783.491946575385,0.20016000000000025
29,8989.7773506602,17.6487464577196,592059.024,52.5,57.5,15.0,100.0,-805.555555555556,25000.0,5050.0,-1100.0,-8055.55555555556,8989.794674668308,0.0019631992090184,0.1124830290201806,1.589744764038346,9.008553662883962,14.837617797691234,15.367532719037344,10.068383505576191,2.1196596853844616,0.0015000417660851,341.062,1.5528987403724477e-06,3.7269569768938737e-06,5.254790138952499e-05,0.00012611496333485997,14200.381226210844,0.2234399999999894
30,20722.6072931796,179.849130569143,592229.952,535.0,535.0,152.142857142857,700.0,-1600.0,30500.0,-3557.69230769231,-12500.0,1500.0,20723.38772346613,0.008678667343054,0.4972510105550099,3.6646996198200017,20.76663117898001,34.203863118320015,35.42542965826001,23.20976425886001,4.886266159760003,0.0051205837582252,510.677,1.2848986732681005e-06,3.083756815843441e-06,5.383280006279309e-05,0.0001291987201507034,11733.593048797822,0.04748000000002018
31,7634.60606006975,17.6487464577196,592500.528,52.5,60.0,15.0,300.0,-950.0,25500.0,5250.0,-1000.0,-7000.0,7634.626459146857,0.0023116733046245,0.1324491239680442,1.3500984035839674,7.650557620309149,12.600918433450364,13.050951234645018,8.55062322269846,1.800131204778623,0.0010091142879877,313.082,1.4111916580555592e-06,3.3868599793333417e-06,5.524399172084865e-05,0.00013258558013003676,13088.761264319273,0.07516000000000025
32,23106.31134221,179.849130569143,594504.432,535.0,535.0,208.333333333333,800.0,-1625.0,28500.0,3750.0,-13000.0,4000.0,23107.01126396291,0.0077833928603,0.4459555611874501,4.086216815715592,23.15522862238836,38.13802361334554,39.50009588525073,25.87937316619875,5.44828908762079,0.0057149855387831,537.612,1.668023515760061e-06,4.003256437824145e-06,5.6912015236608714e-05,0.0001365888365678609,15472.384804816054,0.5566399999999946
33,6528.99068291892,18.4891629557063,594725.328,55.0,62.5,10.0,1100.0,-1100.0,26000.0,5125.0,-1000.0,3500.0,6529.016862192108,0.0028318486623449,0.1622529765721317,1.1545836970265333,6.542640949817022,10.776114505580978,11.160975737923154,7.312363414501378,1.5394449293687111,0.0006069527521026,289.038,1.7593980429622425e-06,4.222555303109382e-06,5.8671413279570954e-05,0.0001408113918709703,16577.994401770804,0.06135999999998603
34,24363.5503140913,179.849130569143,595682.496,535.0,535.0,187.5,927.272727272727,-1195.45454545455,29000.0,-3500.0,-13500.0,4681.81818181818,24364.214118600765,0.0073817592902851,0.4229436527148254,4.308539096459822,24.415054879938992,40.21303156695835,41.64921126577829,27.287414277578872,5.744718795279763,0.0060139041123466,551.874,1.894487617602312e-06,4.546770282245549e-06,6.056590089717327e-05,0.00014535816215321585,17835.197256408657,0.2658800000000176
35,7550.79048839089,18.4891629557063,597503.52,55.0,67.5,10.0,300.0,-1006.25,26000.0,-3500.0,-1000.0,-7000.0,7550.813125003236,0.0024486344882181,0.1402964217450765,1.3352769517117826,7.566569393033436,12.462584882643307,12.907677199880569,8.456754027507957,1.7803692689490438,0.000967975669002,311.225,1.8146399139675928e-06,4.355135793522224e-06,6.238054081114086e-05,0.00014971329794673808,16813.40099359753,0.5058399999999933
36,22748.7083911285,179.849130569143,603832.176,535.0,535.0,190.0,1020.0,-1640.0,29000.0,-3750.0,-13500.0,3500.0,22749.41931510268,0.0079057404297692,0.4529655605517207,4.02298067418672,22.79689048705808,37.547819625742726,38.88881318380496,25.478877603182564,5.363974232248961,0.005630993267666,533.514,1.641263676365768e-06,3.939032823277843e-06,6.402180448750663e-05,0.00015365233077001592,15198.606190099446,1.7579599999999886
37,6345.73143064832,18.4891629557063,671259.456,55.0,67.5,15.0,1100.0,-1100.0,26500.0,4875.0,-1500.0,3500.0,6345.758365953181,0.002913629553679,0.166938676490394,1.1221764791306337,6.359000048406924,10.47364713855258,10.847705964929457,7.107117701160679,1.4962353055075113,0.0005384920598448,284.771,1.7362988961841217e-06,4.167117350841892e-06,6.575810338369076e-05,0.00015781944812085782,16403.6609491495,18.729800000000008
38,24767.4238676693,179.849130569143,672310.8,535.0,535.0,188.666666666667,1000.0,-1221.42857142857,29000.0,4000.0,-13000.0,5000.0,24768.076848042954,0.0072613918388089,0.4160471057544952,4.379957708647941,24.819760349005005,40.87960528071413,42.33959118359677,27.739732154770294,5.839943611530589,0.0061070898088696,556.507,1.9519744904600678e-06,4.684738777104161e-06,6.771007787415083e-05,0.00016250418689796198,18422.318482089773,0.2920400000000114
39,8732.86133062421,19.3295794536929,672692.544,57.5,67.5,10.0,100.0,-850.0,25000.0,5000.0,-1545.45454545455,-8000.0,8732.882722935967,0.0022134266370445,0.1268200045644906,1.5443127553144724,8.75110561344868,14.413585716268411,14.928356634706567,9.780647450324992,2.0590836737526304,0.0013899348394928,335.946,1.7540996266188308e-06,4.2098391038851935e-06,6.946417750076965e-05,0.00016671402600184718,16035.194125106987,0.10603999999998551
40,16865.9594645405,179.849130569143,689136.336,535.0,532.5,147.0,488.888888888889,-1116.66666666667,28000.0,3500.0,-12500.0,-1500.0,16866.91834240297,0.0106630348895812,0.6109468959737516,2.9827260900468566,16.902114510265523,27.838776840437333,28.83301887045295,18.890598570296763,3.976968120062476,0.0040674183900847,462.481,8.907396495202153e-07,2.1377751588485165e-06,7.035491715028988e-05,0.0001688518011606957,8134.035619467002,4.567720000000004
41,6494.96727028067,20.1699959516796,690721.632,60.0,75.0,15.0,1100.0,-1100.0,26818.1818181818,4750.0,-1500.0,3500.0,6494.998588972428,0.003105470785736,0.1779303694238516,1.1485679454226616,6.508551690728416,10.71996749061151,11.10282347241906,7.274263654343524,1.5314239272302157,0.0005960454009301,288.297,1.0859293625214437e-06,2.606230470051465e-06,7.144084651281133e-05,0.00017145803163074716,10371.919753430542,0.4403599999999925
42,22917.9245798753,179.008714071156,691048.368,532.5,532.5,174.0,850.0,-1600.0,28500.0,-3750.0,-13666.6666666667,3500.0,22918.62367526824,0.0078107017573616,0.4475202457322398,4.052902575115517,22.9664479256546,37.82709070107817,39.17805822611668,25.66838297573161,5.403870100154024,0.0056722833856217,535.484,1.7423785013613473e-06,4.181708403267234e-06,7.318322501417267e-05,0.0001756397400340144,16423.625086295815,0.09076000000000932
43,7253.30327155236,21.0104124496662,736621.056,62.5,75.0,10.0,336.363636363636,-1081.81818181818,26000.0,-3500.0,-1500.0,-7000.0,7253.3337015846355,0.002896660031911,0.1659663945127351,1.282671038795722,7.268469219842426,11.971596362093408,12.399153375025314,8.123583245706241,1.7102280517276296,0.0008735651793066,305.051,1.680621086477104e-06,4.0334906075450495e-06,7.486384610064977e-05,0.00017967323064155947,15665.289973683606,12.65907999999999
44,19909.7462512216,179.008714071156,756965.376,532.5,532.5,155.0,650.0,-1558.33333333333,30000.0,3933.33333333333,-12000.0,1000.0,19910.55096946707,0.0089907670576402,0.5151330069880393,3.520958520000543,19.95209828000308,32.86227952000507,34.03593236000525,22.29940396000344,4.694611360000724,0.0049182946502319,501.651,1.3595380640226682e-06,3.262891353654404e-06,7.622338416467244e-05,0.00018293612199521387,12657.217267882434,5.651200000000018
45,7918.88629374046,21.8508289476529,757971.36,65.0,82.5,10.0,133.333333333333,-850.0,25000.0,4750.0,-1500.0,-7500.0,7918.916440518628,0.0027593240615722,0.1580976230369883,1.400371911012101,7.935440829068573,13.070137836112943,13.536928473116973,8.869022103076638,1.867162548016135,0.0011222731381285,319.157,1.2982520105443712e-06,3.115804825306492e-06,7.752163617521681e-05,0.00018605192682052035,11991.634528948442,0.2794399999999829
46,22138.4785006218,179.008714071156,758305.296,532.5,532.5,180.789473684211,822.222222222222,-1416.66666666667,28027.7777777778,3670.45454545455,-12500.0,3000.0,22139.20220880163,0.0080856872323777,0.4632757528780605,3.915070595617044,22.185400041829915,36.54065889242575,37.84568242429808,24.79544710557461,5.220094127489392,0.0054910808780967,526.612,1.5395842305938436e-06,3.695002153425225e-06,7.906122040581066e-05,0.0001897469289739456,14220.285768283004,0.09275999999999637
47,7819.72388812761,22.6912454456395,792457.776,67.5,85.0,10.0,200.0,-850.0,25000.0,4750.0,-1500.0,-7500.0,7819.756810743762,0.0029017881041122,0.1662602114069012,1.3828366381895998,7.8360742830744,12.906475289769602,13.3674208358328,8.757965375200799,1.8437821842528,0.0010783029644404,317.006,1.5511245324845343e-06,3.722698877962883e-06,8.061234493829519e-05,0.00019346962785190847,14319.44539805787,9.486799999999995
48,19506.0342432639,179.008714071156,795380.688,532.5,530.0,182.0,600.0,-1507.14285714286,29500.0,3500.0,-13000.0,1000.0,19506.8556158879,0.0091768366023342,0.5257940065949255,3.4495695063640586,19.547560536063,32.195982059397885,33.34583856151923,21.847273540305704,4.599426008485412,0.0048068859717076,496.999,1.2646188378460808e-06,3.035085210830595e-06,8.187696377614128e-05,0.00019650471306273908,11687.098805144138,0.8119200000000031
49,6932.46737519607,22.6912454456395,797609.088,67.5,85.0,10.0,200.0,-883.333333333333,25500.0,4750.0,-1500.0,-6833.33333333333,6932.504511414166,0.0032731729097395,0.1875389933446334,1.2259359804677092,6.946970555983685,11.442069151031951,11.850714477854522,7.764261209628825,1.6345813072902788,0.0007605723075684,298.248,1.3407578343606942e-06,3.217818802465666e-06,8.321772161050197e-05,0.00019972253186520473,12574.351104473735,0.6190000000000064
50,27975.5173495172,178.168297573169,860068.8,530.0,530.0,144.285714285714,1280.0,-1600.0,29000.0,-6875.0,-12500.0,7000.0,27976.084695957685,0.0063686360660828,0.3648959678413477,4.947258060188455,28.03446234106791,46.17440856175892,47.82349458182173,31.33263438119355,6.5963440802512725,0.006804248499467,593.033,2.2444223999965195e-06,5.386613759991648e-06,8.546214401049849e-05,0.0002051091456251964,21043.58018454352,17.349920000000015
51,7506.88983735509,25.2124949395995,861407.712,75.0,87.5,15.0,200.0,-850.0,25500.0,4750.0,-1500.0,-7500.0,7506.932176334499,0.003358568020442,0.192431772778939,1.3275170961297935,7.522596878068831,12.390159563878074,12.832665262588003,8.407608275488693,1.770022794839725,0.0009406979629572,310.23,2.2068034367747365e-06,5.296328248259368e-06,8.766894744727323e-05,0.00021040547387345576,20469.152519623185,0.3719200000000031
52,33898.7436354515,178.168297573169,869777.28,530.0,530.0,108.571428571429,1600.0,-1487.5,29500.0,-5125.0,-13000.0,11000.0,33899.211849308886,0.0052558483852943,0.3011379302380124,5.994696930545175,33.96994927308933,55.95050468508831,57.94873699527001,37.96641389345277,7.992929240726899,0.0079135629066369,660.425,2.820102592461439e-06,6.768246221907452e-06,9.048905003973467e-05,0.00021717372009536322,26392.279672974386,2.324879999999992
53,5342.65026492252,25.2124949395995,881084.448,75.0,87.5,5.0,200.0,-900.0,25500.0,5000.0,-2000.0,-6000.0,5342.709754719767,0.0047190638600783,0.2703824424352071,0.944798537198596,5.353858377458712,8.818119680520232,9.133052526253095,5.983724068924443,1.2597313829314616,0.0002593995174174,261.309,2.939626098916164e-06,7.055102637398794e-06,9.342867613865083e-05,0.00022422882273276203,28556.50209458912,3.1408799999999855
54,19178.4426695985,178.168297573169,881417.952,530.0,530.0,153.0,600.0,-1500.0,29500.0,3750.0,-12500.0,500.0,19179.27024611042,0.0092897622254256,0.5322641681969508,3.391639693145212,19.219291594489537,31.65530380268865,32.78585036707038,21.48038472325301,4.52218625752695,0.0047535812511936,493.327,1.4131130528541628e-06,3.391471326849991e-06,9.4841789191505e-05,0.00022762029405961202,13836.560491390654,0.09264000000002044
55,4860.46713249446,25.2124949395995,882681.264,75.0,92.5,10.0,225.0,-900.0,25500.0,4750.0,-2000.0,-5500.0,4860.532523907232,0.0051872110477693,0.2972053004808174,0.8595308802872863,4.870674988294622,8.022288216014672,8.308798509443767,5.443695575152813,1.1460411737163818,0.0002584007626304,249.763,1.3918015288526623e-06,3.3403236692463894e-06,9.623359072035766e-05,0.0002309606177288584,14318.737722203188,0.35091999999997725
56,26878.3001748102,178.168297573169,890810.784,530.0,530.0,170.0,1140.0,-1510.0,29000.0,-3500.0,-13500.0,6500.0,26878.89068078261,0.0066286069776855,0.3797912038723509,4.753231555259059,26.93497881313467,44.36349451575122,45.9479050341709,30.10379984997404,6.3376420736787455,0.006568166694634,580.571,2.183005493910133e-06,5.2392131853843205e-06,9.84165962142678e-05,0.00023619983091424272,22018.35815687538,2.2582000000000053
57,3599.76903913983,28.5741609315461,894656.16,85.0,92.5,10.0,300.0,-900.0,25500.0,4750.0,-2000.0,-5000.0,3599.8824450004804,0.0079376094708328,0.454791522101794,0.63659899643973,3.6073943131584696,5.94159063343748,6.153790298917389,4.03179364411829,0.8487986619196399,0.0006170875105119,215.57,1.974124221969221e-06,4.7378981327261296e-06,0.00010039072043623703,0.00024093772904696886,23279.00823578213,1.068160000000013
58,32201.8392523994,178.168297573169,939402.576,530.0,530.0,170.0,1457.14285714286,-1450.0,29500.0,-6458.33333333333,-12500.0,10500.0,32202.33213883167,0.0055328044509545,0.3170063439108936,5.694622709435826,32.26952868680302,53.14981195473439,55.04801952454632,36.0659438264269,7.592830279247767,0.0076317410177822,641.142,2.503974098133581e-06,6.009537835520593e-06,0.0001028946945343706,0.00024694726688248943,28602.44969383119,12.429559999999992
59,5745.05075788924,28.5741609315461,939906.144,85.0,100.0,10.0,400.0,-1135.0,26450.0,5083.33333333333,-2000.0,-6500.0,5745.121817106812,0.004973659332109,0.2849696884657062,1.0159606151232825,5.757110152365268,9.48229907448397,9.820952612858395,6.434417229114123,1.35461415349771,0.0003533559637945,270.689,2.7652738009010976e-06,6.636657122162635e-06,0.0001056599683352717,0.0002535839240046521,26457.21032172486,0.13987999999999173
60,19287.796384336,178.168297573169,940068.72,530.0,527.5,149.444444444444,600.0,-1466.66666666667,29000.0,-3500.0,-13500.0,500.0,19288.61926903699,0.0092370961748806,0.5292466257770949,3.4109768463218098,19.328868795823592,31.83578389900356,32.972776181110824,21.60285336003813,4.54796912842908,0.0047757086759663,494.49,1.409954760811218e-06,3.383891425946923e-06,0.00010706992309608292,0.000256967815430599,13543.497451930178,0.045160000000000255
