Unnamed: 0,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Rescue_Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4,Baseline CSLIP,Baseline CNORMF_Magnitude,R Change,Load Duration,Voelligkeit Max Archard Wear,Voelligkeit Max Fleischer Wear
104.0,23821.9114714267,175.64704807921,1226301.12,522.5,522.5,158.75,928.571428571429,-1350.0,29000.0,3750.0,-12500.0,4285.71428571429,23822.559015311304,0.0073732061891724,0.4224535961193202,4.212753442222859,23.872269505929538,39.31903212741336,40.72328327482097,26.68077180074478,5.617004589630479,0.00423681,592.597,19449.69969326516,0.1852800000000408,1.6168555237999998e-06,3.88045325712e-06
105.0,1339.70950202535,52.1058228751722,1226311.056,155.0,155.0,10.0,400.0,-1230.0,26500.0,4500.0,-4000.0,-5500.0,1340.7224047484665,0.0388737806358584,2.227303564152072,0.2370917801920115,1.3435200877547322,2.212856615125441,2.291887208522778,1.5015812745494066,0.3161223735893487,-0.00143165,136.417,22481.83661056284,0.0027599999999963,1.721827791016667e-06,4.13238669844e-06
106.0,19763.8401563596,175.64704807921,1229697.792,522.5,522.5,140.0,880.0,-1550.0,30000.0,4750.0,-13500.0,1000.0,19764.6206543822,0.0088870595225487,0.509191002923594,3.495152373952029,19.80586345239483,32.6214221568856,33.78647294820294,22.13596503502952,4.660203165269372,0.00359041,537.943,18423.89824963373,0.9407599999999446,1.411115159e-06,3.3866763816000008e-06
107.0,4001.47904081997,52.1058228751722,1236048.624,155.0,155.0,10.0,200.0,25.0,25000.0,4678.57142857143,-4000.0,-7500.0,4001.818278095472,0.0130209049123526,0.7460428969189653,0.7076768585340306,4.0101688650261735,6.604984012984287,6.840876299162295,4.481953437382193,0.9435691447120408,-0.000402437,250.07,15762.802376286723,1.764120000000047,1.3110063929212499e-06,3.146415343011e-06
108.0,24135.7635341281,175.64704807921,1241054.928,522.5,520.0,160.0,900.0,-1150.0,28500.0,-4428.57142857143,-12500.0,4500.0,24136.40265782883,0.0072773312967833,0.4169603694241545,4.268253184483364,24.18676804540573,39.83702972184474,41.25978078333919,27.032270168394643,5.69100424597782,0.00429432,596.73,20134.58437973336,1.390640000000001,1.6571724281666668e-06,3.977213827600001e-06
109.0,4899.31294556065,52.1058228751722,1243423.872,155.0,160.0,10.0,140.0,110.0,25000.0,4750.0,-3500.0,-8100.0,4899.590019105239,0.0106349316769561,0.6093367004995761,0.8664377620053356,4.9098139846969024,8.086752445383134,8.375565032718244,5.487439159367126,1.1552503493404476,-0.000143108,276.775,19236.81263872359,0.6580399999999725,1.6150481438083335e-06,3.876115545140001e-06
110.0,21733.1069279938,174.806631581223,1244076.48,520.0,520.0,56.4285714285714,636.363636363636,-1186.36363636364,28068.1818181818,4125.0,-13000.0,1500.0,21733.809930660034,0.0080431602618548,0.4608391369516191,3.843381499827884,21.779161832358007,35.87156066506025,37.15268783166954,24.3414161655766,5.124508666437178,0.00388488,564.252,16834.219911554796,0.181280000000002,1.4115194431983333e-06,3.3876466636759996e-06
111.0,3152.27002842543,52.1058228751722,1248628.608,155.0,162.5,10.0,200.0,-50.0,25000.0,4750.0,-3500.0,-6750.0,3152.700643715917,0.0165281138950384,0.9469911694972328,0.5575198903096892,3.159279378421572,5.203518976223766,5.389358939660329,3.530959305294698,0.7433598537462522,-0.00072895,223.618,18581.10928694412,1.2644800000000072,1.5146242675416667e-06,3.6350982421e-06
112.0,24322.4931686584,174.806631581223,1248770.88,520.0,520.0,140.0,900.0,-1150.0,28500.0,4000.0,-12500.0,4500.0,24323.12133131517,0.007186912158708,0.4117797344252246,4.301272296072146,24.37387634440883,40.14520809667337,41.57896552869741,27.241391208456925,5.735029728096195,0.00430785,599.163,21170.420687599253,0.0395199999999668,1.7267430586666666e-06,4.1441833408e-06
113.0,1538.31558822994,52.1058228751722,1254349.584,155.0,165.0,10.0,400.0,-1250.0,26500.0,4500.0,-4000.0,-5500.0,1539.1977994295355,0.0338590532161112,1.9399808475920304,0.2721899365908189,1.5424096406813077,2.5404394081809776,2.631169387044583,1.7238695984085202,0.3629199154544253,-0.00133105,151.572,22783.92353188564,1.54964000000004,1.7638831631250004e-06,4.233319591500001e-06
114.0,21179.9849053354,174.806631581223,1266762.096,520.0,520.0,129.0,760.0,-1670.0,29000.0,-4035.71428571429,-12500.0,2000.0,21180.706266521905,0.0082532005259367,0.4728735576113265,3.745571295495662,21.22490400780876,34.95866542462618,36.2071891897914,23.721951538139194,4.994095060660883,0.0038519,556.814,19641.50846709237,3.4479199999999643,1.529803841125e-06,3.6715292187000005e-06
115.0,1970.9878365963,52.9462393731589,1271109.744,157.5,165.0,5.0,220.0,-130.0,25400.0,4500.0,-4000.0,-6000.0,1971.6988502999952,0.0268563348769912,1.5387546416415958,0.34867291600745,1.975813190708884,3.254280549402867,3.370504854738684,2.2082618013805164,0.4648972213432666,-0.00114073,177.975,19209.00741622191,1.2076800000000123,1.5285540021124998e-06,3.6685296050699995e-06
117.0,3868.15258507942,53.7866558711455,1313711.136,160.0,167.5,5.0,263.636363636364,-900.0,25000.0,4500.0,-4000.0,-7500.0,3868.526518689823,0.0139041024257827,0.7966463869149637,0.6841056998732342,3.876598965948328,6.384986532150188,6.613021765441265,4.332669432530484,0.9121409331643124,-0.000484273,246.182,21701.49274035932,2.1367999999999947,1.1601701322874999e-07,2.78440831749e-07
